MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,0,10.425035|3.000000,1.7905309200286865,3.0,9.298513|3.000000,N/A,N/A,0,243266387968.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,1,10.968537|3.000000,0.018379926681518555,3.0,10.136120|3.000000,10.968537|3.000000,10.136120|3.000000,3,74482745344.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,26,10.505167|3.000000,0.03414011001586914,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,87831691264.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,27,10.505167|3.000000,0.027355194091796875,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,55754817536.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,28,10.505167|3.000000,0.025117158889770508,3.0,9.612842|3.000000,9.821301|7.000000,8.816933|7.000000,7,50349862912.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,29,10.505167|3.000000,0.030490875244140625,3.0,9.612842|3.000000,8.287820|7.000000,7.104368|7.000000,7,88065892352.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,30,10.505167|3.000000,0.03145718574523926,3.0,9.612842|3.000000,7.292118|7.000000,6.626180|7.000000,7,86824247296.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,31,10.505167|3.000000,0.029480934143066406,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,49627230208.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,32,10.505167|3.000000,0.04392504692077637,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,84860215296.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,33,10.505167|3.000000,0.031857967376708984,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,80328056832.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,34,10.505167|3.000000,0.03285026550292969,3.0,9.612842|3.000000,9.875964|7.000000,8.921452|7.000000,7,111865716736.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,35,10.505167|3.000000,0.03987002372741699,3.0,9.612842|3.000000,8.559027|7.000000,7.717886|7.000000,7,53310570496.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,36,10.505167|3.000000,0.027779102325439453,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,40203563008.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,37,10.505167|3.000000,0.03949308395385742,3.0,9.612842|3.000000,9.526362|7.000000,8.411678|7.000000,7,82114740224.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,38,10.505167|3.000000,0.032241106033325195,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,106003456000.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,39,10.505167|3.000000,0.01931476593017578,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,68760715264.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,40,10.505167|3.000000,0.036360979080200195,3.0,9.612842|3.000000,9.456949|7.000000,8.478389|7.000000,7,86544736256.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,41,10.505167|3.000000,0.031928062438964844,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,72910733312.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,42,10.505167|3.000000,0.03728890419006348,3.0,9.612842|3.000000,8.607714|7.000000,7.437722|7.000000,7,81773518848.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,43,10.505167|3.000000,0.03122091293334961,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,94254022656.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,44,10.505167|3.000000,0.015224933624267578,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,72445501440.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,45,10.505167|3.000000,0.0377500057220459,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,90116317184.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,46,10.505167|3.000000,0.03213810920715332,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,52321304576.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,47,10.505167|3.000000,0.030286788940429688,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,64056967168.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,48,10.505167|3.000000,0.015684127807617188,3.0,9.612842|3.000000,8.855629|7.000000,7.683621|7.000000,7,73482977280.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,49,10.505167|3.000000,0.03294014930725098,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,101383331840.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,50,10.505167|3.000000,0.037413835525512695,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,121178890240.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,51,10.505167|3.000000,0.032540082931518555,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,77210443776.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,52,10.505167|3.000000,0.03789114952087402,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,75602427904.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,53,10.505167|3.000000,0.03172707557678223,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,75133927424.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,54,10.505167|3.000000,0.027369976043701172,3.0,9.612842|3.000000,9.445237|7.000000,8.460489|7.000000,7,61420638208.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,55,10.505167|3.000000,0.029111146926879883,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,55304462336.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,56,10.505167|3.000000,0.03523087501525879,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,43984166912.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,57,10.505167|3.000000,0.03036975860595703,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,93936238592.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,58,10.505167|3.000000,0.030646085739135742,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,52383866880.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,59,10.505167|3.000000,0.029501914978027344,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,62034608128.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,60,10.505167|3.000000,0.024539947509765625,3.0,9.612842|3.000000,9.625842|7.000000,8.508904|7.000000,7,7822009856.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,61,10.505167|3.000000,0.0333099365234375,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,58381500416.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,62,10.505167|3.000000,0.0320432186126709,3.0,9.612842|3.000000,9.625842|7.000000,8.508904|7.000000,7,49866887168.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,63,10.505167|3.000000,0.02675008773803711,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,91128668160.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,64,10.505167|3.000000,0.033312082290649414,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,84025892864.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,65,10.505167|3.000000,0.03642106056213379,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,65567567872.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,66,10.505167|3.000000,0.03244209289550781,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,78146273280.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,67,10.505167|3.000000,0.04714822769165039,3.0,9.612842|3.000000,9.826912|7.000000,8.919363|7.000000,7,73981747200.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,68,10.505167|3.000000,0.14391708374023438,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,94984445952.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,69,10.505167|3.000000,0.03165793418884277,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,59565752320.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,70,10.505167|3.000000,0.03122401237487793,3.0,9.612842|3.000000,10.445308|7.000000,9.600248|7.000000,7,102432956416.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,71,10.505167|3.000000,0.028717041015625,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,84292067328.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,72,10.505167|3.000000,0.0320439338684082,3.0,9.612842|3.000000,9.456949|7.000000,8.478389|7.000000,7,97078394880.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,73,10.505167|3.000000,0.041439056396484375,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,82518917120.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,74,10.505167|3.000000,0.030426979064941406,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,98677514240.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,75,10.505167|3.000000,0.03333282470703125,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,101272281088.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,76,10.505167|3.000000,0.030642271041870117,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,75301298176.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,77,10.505167|3.000000,0.027991056442260742,3.0,9.612842|3.000000,9.826912|7.000000,8.919363|7.000000,7,49780654080.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,78,10.505167|3.000000,0.03162097930908203,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,106506215424.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,79,10.505167|3.000000,0.03035116195678711,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,67898638336.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,80,10.505167|3.000000,0.02786421775817871,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,102960316416.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,81,10.505167|3.000000,0.03061819076538086,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,77311287296.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,82,10.505167|3.000000,0.043001651763916016,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,74167926784.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,83,10.505167|3.000000,0.014809131622314453,3.0,9.612842|3.000000,8.287820|7.000000,7.104368|7.000000,7,91128086528.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,84,10.505167|3.000000,0.03256797790527344,3.0,9.612842|3.000000,8.479398|11.000000,6.605890|11.000000,11,65135308800.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,85,10.505167|3.000000,0.03104686737060547,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,109418299392.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,86,10.505167|3.000000,0.045059919357299805,3.0,9.612842|3.000000,9.526362|7.000000,8.411678|7.000000,7,137475866624.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,87,10.505167|3.000000,0.026016950607299805,3.0,9.612842|3.000000,8.287820|7.000000,7.104368|7.000000,7,87860035584.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,88,10.505167|3.000000,0.03192496299743652,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,79141879808.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,89,10.505167|3.000000,0.030234098434448242,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,88195874816.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,90,10.505167|3.000000,0.031739234924316406,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,63502778368.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,91,10.505167|3.000000,0.032145023345947266,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,104607137792.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,92,10.505167|3.000000,0.017380714416503906,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,107065843712.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,93,10.505167|3.000000,0.03293609619140625,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,85773918208.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,94,10.505167|3.000000,0.029310941696166992,3.0,9.612842|3.000000,10.337895|11.000000,9.265180|11.000000,11,121598803968.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,95,10.505167|3.000000,0.029648303985595703,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,55933149184.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,96,10.505167|3.000000,0.03183794021606445,3.0,9.612842|3.000000,8.287820|7.000000,7.104368|7.000000,7,26525642752.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,97,10.505167|3.000000,0.030878067016601562,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,54630387712.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,98,10.505167|3.000000,0.0332181453704834,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,71648493568.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,99,10.505167|3.000000,0.02692413330078125,3.0,9.612842|3.000000,7.292118|7.000000,6.626180|7.000000,7,75977842688.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,100,10.505167|3.000000,0.034574270248413086,3.0,9.612842|3.000000,10.136877|7.000000,9.040632|7.000000,7,49937465344.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,101,10.505167|3.000000,0.03555583953857422,3.0,9.612842|3.000000,8.287820|7.000000,7.104368|7.000000,7,65128648704.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,102,10.505167|3.000000,0.032379865646362305,3.0,9.612842|3.000000,8.607714|7.000000,7.437722|7.000000,7,88335171584.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,103,10.505167|3.000000,0.04450511932373047,3.0,9.612842|3.000000,9.625842|7.000000,8.508904|7.000000,7,56347901952.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,104,10.505167|3.000000,0.0350039005279541,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,83088138240.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,105,10.505167|3.000000,0.03284788131713867,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,105679003648.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,106,10.505167|3.000000,0.02621293067932129,3.0,9.612842|3.000000,9.821301|7.000000,8.816933|7.000000,7,62681358336.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,107,10.505167|3.000000,0.038652896881103516,3.0,9.612842|3.000000,9.821301|7.000000,8.816933|7.000000,7,45003640832.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,108,10.505167|3.000000,0.031088829040527344,3.0,9.612842|3.000000,9.625842|7.000000,8.508904|7.000000,7,49229807616.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,109,10.505167|3.000000,0.033204078674316406,3.0,9.612842|3.000000,8.932714|7.000000,7.966451|7.000000,7,70267764736.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,110,10.505167|3.000000,0.02604508399963379,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,63625654272.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,111,10.505167|3.000000,0.02522897720336914,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,107901820928.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,112,10.505167|3.000000,0.028017044067382812,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,78046543872.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,113,10.505167|3.000000,0.03986096382141113,3.0,9.612842|3.000000,9.821301|7.000000,8.816933|7.000000,7,89690693632.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,114,10.505167|3.000000,0.02651810646057129,3.0,9.612842|3.000000,10.136877|7.000000,9.040632|7.000000,7,86341509120.000000,N/A,5
MOGP_GENERATIONAL,a5e244ae-ec32-11f0-939b-6e001b3eef54,Boston,74,115,10.505167|3.000000,0.022865772247314453,3.0,9.612842|3.000000,10.505167|3.000000,9.612842|3.000000,3,93031546880.000000,N/A,5
