MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,0,9.285441|5.000000|2.000000|0.000000|0.000000,1.1510779857635498,5.0,11.921140|5.000000|2.000000|0.000000|0.000000,11.921140|5.000000|2.000000|0.000000|0.000000,5,243894075392.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,1,9.285441|5.000000|2.000000|0.000000|0.000000,0.054525136947631836,5.0,11.921140|5.000000|2.000000|0.000000|0.000000,11.921140|5.000000|2.000000|0.000000|0.000000,5,60379668480.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,2,9.203192|3.000000|0.000000|0.000000|0.000000,0.053047895431518555,3.0,10.253045|3.000000|0.000000|0.000000|0.000000,10.253045|3.000000|0.000000|0.000000|0.000000,3,100180467712.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,3,9.176264|3.000000|0.000000|0.000000|0.000000,0.05454897880554199,3.0,9.596254|3.000000|0.000000|0.000000|0.000000,9.596254|3.000000|0.000000|0.000000|0.000000,3,71252271104.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,4,7.874433|3.000000|1.000000|0.000000|0.000000,0.0524899959564209,3.0,8.126031|3.000000|1.000000|0.000000|0.000000,8.126031|3.000000|1.000000|0.000000|0.000000,3,74297393152.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,5,7.870092|5.000000|2.000000|0.000000|0.000000,0.051569223403930664,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,86137446400.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,6,7.870092|5.000000|2.000000|0.000000|0.000000,0.05429792404174805,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,50367819776.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,7,7.870092|5.000000|2.000000|0.000000|0.000000,0.05287814140319824,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,77985824768.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,8,7.870092|5.000000|2.000000|0.000000|0.000000,0.05091094970703125,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,117559083008.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,9,7.870092|5.000000|2.000000|0.000000|0.000000,0.0526731014251709,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,40178188288.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,10,7.870092|5.000000|2.000000|0.000000|0.000000,0.05219578742980957,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,63716061184.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,11,7.870092|5.000000|2.000000|0.000000|0.000000,0.05259585380554199,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,61428617216.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,12,7.870092|5.000000|2.000000|0.000000|0.000000,0.05323171615600586,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,46195998720.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,13,7.870092|5.000000|2.000000|0.000000|0.000000,0.05123710632324219,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,21684348928.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,14,7.870092|5.000000|2.000000|0.000000|0.000000,0.0557560920715332,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,67942793216.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,15,7.870092|5.000000|2.000000|0.000000|0.000000,0.052906036376953125,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,29232674816.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,16,7.870092|5.000000|2.000000|0.000000|0.000000,0.05309605598449707,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,75999707136.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,17,7.870092|5.000000|2.000000|0.000000|0.000000,0.05277609825134277,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,91587657728.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,18,7.870092|5.000000|2.000000|0.000000|0.000000,0.053507089614868164,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,100013252608.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,19,7.870092|5.000000|2.000000|0.000000|0.000000,0.05273914337158203,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,59656359936.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,20,7.870092|5.000000|2.000000|0.000000|0.000000,0.053503990173339844,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,55728435200.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,21,7.870092|5.000000|2.000000|0.000000|0.000000,0.052198171615600586,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,30660861952.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,22,7.870092|5.000000|2.000000|0.000000|0.000000,0.051404714584350586,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,82522718208.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,23,7.870092|5.000000|2.000000|0.000000|0.000000,0.05544590950012207,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,62823976960.000000,N/A,5
MOGP_GENERATIONAL,e0c5b532-e7d8-11f0-b717-6e001b3eef54,Boston,74,24,7.870092|5.000000|2.000000|0.000000|0.000000,0.1060190200805664,5.0,8.094777|5.000000|2.000000|0.000000|0.000000,8.094777|5.000000|2.000000|0.000000|0.000000,5,70816432128.000000,N/A,5
