MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2575.758789|3.000000|0.000000|0.000000|0.000000,1.4992399215698242,3.0,2693.602051|3.000000|0.000000|0.000000|0.000000,N/A,N/A,0,159974572032.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2563.078125|3.000000|0.000000|0.000000|0.000000,0.07521820068359375,3.0,2681.045410|3.000000|0.000000|0.000000|0.000000,2087.509766|5.000000|2.000000|0.000000|0.000000,2364.477783|5.000000|2.000000|0.000000|0.000000,5,70529155072.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,2,2540.489990|3.000000|0.000000|0.000000|0.000000,0.0673987865447998,3.0,2658.673584|3.000000|0.000000|0.000000|0.000000,2167.677246|3.000000|1.000000|0.000000|0.000000,2489.126221|3.000000|1.000000|0.000000|0.000000,3,49482424320.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,3,2540.489990|3.000000|0.000000|0.000000|0.000000,0.058386802673339844,3.0,2658.673584|3.000000|0.000000|0.000000|0.000000,2190.411377|3.000000|1.000000|0.000000|0.000000,2491.293701|3.000000|1.000000|0.000000|0.000000,3,24601040896.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,4,2540.489990|3.000000|0.000000|0.000000|0.000000,0.06605315208435059,3.0,2658.673584|3.000000|0.000000|0.000000|0.000000,2136.975098|3.000000|1.000000|0.000000|0.000000,2423.044434|3.000000|1.000000|0.000000|0.000000,3,260302.171875,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,5,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07346892356872559,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2190.411377|3.000000|1.000000|0.000000|0.000000,2491.293701|3.000000|1.000000|0.000000|0.000000,3,8205511680.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,6,2534.891357|3.000000|0.000000|0.000000|0.000000,0.06600093841552734,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2166.135742|3.000000|1.000000|0.000000|0.000000,2533.828369|3.000000|1.000000|0.000000|0.000000,3,89265733632.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,7,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07065129280090332,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2077.251465|3.000000|1.000000|0.000000|0.000000,2373.611816|3.000000|1.000000|0.000000|0.000000,3,3975015424.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,8,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07864809036254883,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2413.952148|7.000000|2.000000|2.000000|0.000000,2596.899902|7.000000|2.000000|2.000000|0.000000,7,49637715968.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,9,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07140994071960449,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2094.055908|7.000000|2.000000|0.000000|0.000000,2290.206055|7.000000|2.000000|0.000000|0.000000,7,165955728.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,10,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07134008407592773,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2213.581543|7.000000|1.000000|0.000000|0.000000,2502.954834|7.000000|1.000000|0.000000|0.000000,7,57745842176.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,11,2534.891357|3.000000|0.000000|0.000000|0.000000,0.0688331127166748,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,1989.900146|7.000000|0.000000|0.000000|0.000000,2092.296143|7.000000|0.000000|0.000000|0.000000,7,85924290560.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,12,2534.891357|3.000000|0.000000|0.000000|0.000000,0.06633281707763672,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2496.487793|7.000000|2.000000|0.000000|0.000000,2615.249268|7.000000|2.000000|0.000000|0.000000,7,8927651840.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,13,2534.891357|3.000000|0.000000|0.000000|0.000000,0.0655829906463623,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2339.130371|7.000000|1.000000|2.000000|0.000000,2512.410400|7.000000|1.000000|2.000000|0.000000,7,49804963840.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,14,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07040095329284668,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2319.113037|7.000000|2.000000|0.000000|0.000000,2521.249512|7.000000|2.000000|0.000000|0.000000,7,70426992640.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,15,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07626795768737793,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2082.405518|7.000000|1.000000|0.000000|0.000000,2249.023438|7.000000|1.000000|0.000000|0.000000,7,50500497408.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,16,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07393574714660645,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2292.834961|7.000000|2.000000|0.000000|0.000000,2537.945312|7.000000|2.000000|0.000000|0.000000,7,3911389696.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,17,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07388639450073242,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2190.612549|7.000000|2.000000|0.000000|0.000000,2361.466797|7.000000|2.000000|0.000000|0.000000,7,42941288448.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,18,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07149720191955566,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2275.198730|7.000000|2.000000|0.000000|0.000000,2530.545898|7.000000|2.000000|0.000000|0.000000,7,38458580992.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,19,2534.891357|3.000000|0.000000|0.000000|0.000000,0.06845903396606445,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2531.094238|7.000000|2.000000|0.000000|0.000000,2658.538086|7.000000|2.000000|0.000000|0.000000,7,87320829952.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,20,2534.891357|3.000000|0.000000|0.000000|0.000000,0.07163119316101074,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2491.792725|7.000000|1.000000|0.000000|0.000000,2616.519287|7.000000|1.000000|0.000000|0.000000,7,70932332544.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,21,2534.891357|3.000000|0.000000|0.000000|0.000000,0.0802001953125,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2292.746094|7.000000|2.000000|0.000000|0.000000,2453.331299|7.000000|2.000000|0.000000|0.000000,7,24249901056.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,22,2534.891357|3.000000|0.000000|0.000000|0.000000,0.0661318302154541,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2415.125732|7.000000|1.000000|2.000000|0.000000,2561.129639|7.000000|1.000000|2.000000|0.000000,7,47938818048.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,23,2534.891357|3.000000|0.000000|0.000000|0.000000,0.08092093467712402,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2019.110596|7.000000|0.000000|0.000000|0.000000,2132.872803|7.000000|0.000000|0.000000|0.000000,7,51229761536.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,24,2534.891357|3.000000|0.000000|0.000000|0.000000,0.06591010093688965,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2252.406982|7.000000|2.000000|0.000000|0.000000,2520.936035|7.000000|2.000000|0.000000|0.000000,7,50131574784.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,25,2534.891357|3.000000|0.000000|0.000000|0.000000,0.06517505645751953,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2447.842773|7.000000|1.000000|0.000000|0.000000,2577.949463|7.000000|1.000000|0.000000|0.000000,7,45830381568.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,26,2534.891357|3.000000|0.000000|0.000000|0.000000,0.08810806274414062,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2240.665527|7.000000|2.000000|0.000000|0.000000,2497.618896|7.000000|2.000000|0.000000|0.000000,7,21053872128.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,27,2534.891357|3.000000|0.000000|0.000000|0.000000,0.06063103675842285,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2192.151611|7.000000|0.000000|0.000000|0.000000,2311.644775|7.000000|0.000000|0.000000|0.000000,7,52917567488.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,e447d682-f1cd-11f0-9cc4-6e001b3eef54,Toxicity,74,28,2534.891357|3.000000|0.000000|0.000000|0.000000,0.06882882118225098,3.0,2653.127441|3.000000|0.000000|0.000000|0.000000,2053.219482|7.000000|2.000000|0.000000|0.000000,2267.566895|7.000000|2.000000|0.000000|0.000000,7,85032321024.000000,2136.099365|3.000000|0.000000|0.000000|0.000000,5
