MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,0,9.970822|3.000000,1.0054101943969727,3.0,10.394122|3.000000,N/A,N/A,0,243229868032.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,1,9.970822|3.000000,0.9417290687561035,3.0,10.394122|3.000000,9.970822|3.000000,10.394122|3.000000,3,74463051776.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,18,9.950683|3.000000,1.8072779178619385,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,94070341632.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,19,9.950683|3.000000,1.8206169605255127,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,56245112832.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,20,9.950683|3.000000,1.8608801364898682,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,54041653248.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,21,9.950683|3.000000,1.768890142440796,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,108708315136.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,22,9.950683|3.000000,1.795813798904419,3.0,10.304244|3.000000,9.741508|7.000000,10.259791|7.000000,7,86868287488.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,23,9.950683|3.000000,1.7292158603668213,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,60039352320.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,24,9.950683|3.000000,1.7696669101715088,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,57624350720.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,25,9.950683|3.000000,1.7590858936309814,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,66852544512.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,26,9.950683|3.000000,1.7388701438903809,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,61898088448.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,27,9.950683|3.000000,1.687809944152832,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,81567842304.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,28,9.950683|3.000000,1.7604279518127441,3.0,10.304244|3.000000,9.946389|7.000000,10.254115|7.000000,7,49388081152.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,29,9.950683|3.000000,1.6744513511657715,3.0,10.304244|3.000000,9.317895|11.000000,9.845564|11.000000,11,70747324416.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,30,9.950683|3.000000,1.727085828781128,3.0,10.304244|3.000000,7.097400|7.000000,7.101529|7.000000,7,32237570048.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,31,9.950683|3.000000,1.6757800579071045,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,55491842048.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,32,9.950683|3.000000,1.6038098335266113,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,24721426432.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,33,9.950683|3.000000,1.6557300090789795,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,85015142400.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,34,9.950683|3.000000,1.6156291961669922,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,78191730688.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,35,9.950683|3.000000,1.7068278789520264,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,122030710784.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,36,9.950683|3.000000,1.6280028820037842,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,51303043072.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,37,9.950683|3.000000,1.7280030250549316,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,69469700096.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,38,9.950683|3.000000,1.7165250778198242,3.0,10.304244|3.000000,9.178086|7.000000,9.269726|7.000000,7,97376428032.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,39,9.950683|3.000000,1.9164330959320068,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,49967325184.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,40,9.950683|3.000000,1.623795986175537,3.0,10.304244|3.000000,9.032321|7.000000,9.495673|7.000000,7,86143893504.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,41,9.950683|3.000000,1.6548333168029785,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,70431899648.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,42,9.950683|3.000000,1.6989409923553467,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,83193782272.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,43,9.950683|3.000000,1.686706781387329,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,90909868032.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,44,9.950683|3.000000,1.741347074508667,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,33850533888.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,45,9.950683|3.000000,1.738830804824829,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,114754707456.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,46,9.950683|3.000000,1.7542028427124023,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,107768963072.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,47,9.950683|3.000000,1.7177398204803467,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,94968872960.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,48,9.950683|3.000000,1.6403229236602783,3.0,10.304244|3.000000,9.178086|7.000000,9.269726|7.000000,7,76629860352.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,49,9.950683|3.000000,1.608083963394165,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,90722951168.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,50,9.950683|3.000000,1.6376409530639648,3.0,10.304244|3.000000,9.239714|7.000000,9.453397|7.000000,7,85046009856.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,51,9.950683|3.000000,1.652162790298462,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,88566521856.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,52,9.950683|3.000000,1.5412108898162842,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,89019121664.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,53,9.950683|3.000000,1.5368828773498535,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,110748180480.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,54,9.950683|3.000000,1.6029927730560303,3.0,10.304244|3.000000,8.579651|7.000000,8.824066|7.000000,7,49654292480.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,55,9.950683|3.000000,1.5701861381530762,3.0,10.304244|3.000000,7.900835|7.000000,8.066126|7.000000,7,47267106816.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,56,9.950683|3.000000,1.599557876586914,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,108176015360.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,57,9.950683|3.000000,1.6549980640411377,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,26172329984.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,58,9.950683|3.000000,1.6169090270996094,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,15950307.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,59,9.950683|3.000000,1.6148009300231934,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,94600642560.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,60,9.950683|3.000000,1.582000970840454,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,82970714112.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,61,9.950683|3.000000,1.623171091079712,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,77215571968.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,62,9.950683|3.000000,1.616976261138916,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,1755.339722,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,63,9.950683|3.000000,1.6359870433807373,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,88899649536.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,64,9.950683|3.000000,1.6120250225067139,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,66721554432.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,65,9.950683|3.000000,1.5939040184020996,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,6464012288.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,66,9.950683|3.000000,1.538238763809204,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,114214830080.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,67,9.950683|3.000000,1.524817943572998,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,51697090560.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,68,9.950683|3.000000,1.6488597393035889,3.0,10.304244|3.000000,9.492536|7.000000,9.843175|7.000000,7,76243419136.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,69,9.950683|3.000000,1.7536160945892334,3.0,10.304244|3.000000,9.797526|7.000000,9.873590|7.000000,7,63696068608.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,70,9.950683|3.000000,1.7219488620758057,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,75025391616.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,71,9.950683|3.000000,1.7579100131988525,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,120041611264.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,72,9.950683|3.000000,1.6761069297790527,3.0,10.304244|3.000000,9.032321|7.000000,9.495673|7.000000,7,71082885120.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,73,9.950683|3.000000,1.8133471012115479,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,105237495808.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,74,9.950683|3.000000,1.6680810451507568,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,99766296576.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,75,9.950683|3.000000,1.7611651420593262,3.0,10.304244|3.000000,7.097400|7.000000,7.101529|7.000000,7,81808605184.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,76,9.950683|3.000000,1.6551449298858643,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,89351045120.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,77,9.950683|3.000000,1.6730186939239502,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,77767065600.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,78,9.950683|3.000000,1.676076889038086,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,82961498112.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,79,9.950683|3.000000,1.6345951557159424,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,20337713152.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,80,9.950683|3.000000,1.5858209133148193,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,83694477312.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,81,9.950683|3.000000,1.7161269187927246,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,110971871232.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,82,9.950683|3.000000,1.6409928798675537,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,80911679488.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,83,9.950683|3.000000,1.6030089855194092,3.0,10.304244|3.000000,9.387965|7.000000,9.855182|7.000000,7,50804666368.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,84,9.950683|3.000000,1.6410949230194092,3.0,10.304244|3.000000,9.797526|7.000000,9.873590|7.000000,7,81548148736.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,85,9.950683|3.000000,1.660585880279541,3.0,10.304244|3.000000,8.179856|7.000000,8.488098|7.000000,7,121210249216.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,86,9.950683|3.000000,1.7235639095306396,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,95876677632.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,87,9.950683|3.000000,1.6434743404388428,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,85809643520.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,88,9.950683|3.000000,1.6509010791778564,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,86344564736.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,89,9.950683|3.000000,1.789788007736206,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,65586692096.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,90,9.950683|3.000000,1.722364902496338,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,91684282368.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,91,9.950683|3.000000,1.7144420146942139,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,101098266624.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,92,9.950683|3.000000,1.7382328510284424,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,89316761600.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,93,9.950683|3.000000,1.7551028728485107,3.0,10.304244|3.000000,8.579651|7.000000,8.824066|7.000000,7,52268654592.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,94,9.950683|3.000000,1.6660521030426025,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,122519977984.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,95,9.950683|3.000000,1.6613709926605225,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,76728598528.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,96,9.950683|3.000000,1.707711935043335,3.0,10.304244|3.000000,8.179856|7.000000,8.488098|7.000000,7,41657884672.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,97,9.950683|3.000000,1.7522780895233154,3.0,10.304244|3.000000,9.032321|7.000000,9.495673|7.000000,7,42618859520.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,98,9.950683|3.000000,1.812819004058838,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,47817400320.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,99,9.950683|3.000000,1.7048757076263428,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,67447009280.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,100,9.950683|3.000000,1.7128291130065918,3.0,10.304244|3.000000,8.707026|11.000000,9.094281|11.000000,11,49715208192.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,101,9.950683|3.000000,1.828498125076294,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,91657265152.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,102,9.950683|3.000000,1.6987168788909912,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,78702665728.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,103,9.950683|3.000000,1.8203649520874023,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,57449238528.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,104,9.950683|3.000000,1.6641311645507812,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,87700021248.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,105,9.950683|3.000000,1.6453750133514404,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,107020517376.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,106,9.950683|3.000000,1.7438361644744873,3.0,10.304244|3.000000,8.460121|7.000000,8.659551|7.000000,7,74855686144.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,107,9.950683|3.000000,1.6784780025482178,3.0,10.304244|3.000000,9.673653|5.000000,9.749393|5.000000,5,49658503168.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,108,9.950683|3.000000,1.7660160064697266,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,75364270080.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,109,9.950683|3.000000,1.8829329013824463,3.0,10.304244|3.000000,8.579651|7.000000,8.824066|7.000000,7,58132848640.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,110,9.950683|3.000000,1.8209388256072998,3.0,10.304244|3.000000,9.048513|7.000000,9.416324|7.000000,7,96095903744.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,111,9.950683|3.000000,1.7796030044555664,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,73121710080.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,112,9.950683|3.000000,1.749495029449463,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,72452112384.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,113,9.950683|3.000000,1.8143630027770996,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,103872372736.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,114,9.950683|3.000000,1.8179278373718262,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,28953309184.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,115,9.950683|3.000000,1.7966439723968506,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,61820792832.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,116,9.950683|3.000000,1.7123770713806152,3.0,10.304244|3.000000,9.950683|3.000000,10.304244|3.000000,3,108676005888.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,117,9.950683|3.000000,1.7734949588775635,3.0,10.304244|3.000000,7.900835|7.000000,8.066126|7.000000,7,113687781376.000000,N/A,5
MOGP_GENERATIONAL,39b51524-f00e-11f0-a447-6e001b3eef54,Boston,74,118,9.950683|3.000000,1.8009250164031982,3.0,10.304244|3.000000,9.797526|19.000000,9.873590|19.000000,19,66116018176.000000,N/A,5
