MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,0,19.879362|3.000000|0.000000,1.0125408172607422,3.0,19.595148|3.000000|0.000000,N/A,N/A,0,243726123008.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,1,9.671574|3.000000|0.000000,1.0024099349975586,3.0,9.134744|3.000000|0.000000,9.671574|3.000000|0.000000,9.134744|3.000000|0.000000,3,115463159808.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,26,9.466879|3.000000|0.000000,2.3494279384613037,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,60837580800.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,27,9.466879|3.000000|0.000000,2.356736898422241,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,70152888320.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,28,9.466879|3.000000|0.000000,2.3487019538879395,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,59627081728.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,29,9.466879|3.000000|0.000000,2.4083850383758545,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,83698884608.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,30,9.466879|3.000000|0.000000,2.3628129959106445,3.0,8.914588|3.000000|0.000000,8.086712|7.000000|1.000000,7.625052|7.000000|1.000000,7,94313029632.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,31,9.466879|3.000000|0.000000,2.342721939086914,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,80006823936.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,32,9.466879|3.000000|0.000000,2.3454928398132324,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,15999592448.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,33,9.466879|3.000000|0.000000,2.3635990619659424,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,79443673088.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,34,9.466879|3.000000|0.000000,2.3521950244903564,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,105230344192.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,35,9.466879|3.000000|0.000000,2.353148937225342,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,87011983360.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,36,9.466879|3.000000|0.000000,2.304543972015381,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,82499084288.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,37,9.466879|3.000000|0.000000,2.2966129779815674,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,25318934528.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,38,9.466879|3.000000|0.000000,2.372318983078003,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,105797705728.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,39,9.466879|3.000000|0.000000,2.377695083618164,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,78473584640.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,40,9.466879|3.000000|0.000000,2.3383429050445557,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,55360376832.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,41,9.466879|3.000000|0.000000,2.4250338077545166,3.0,8.914588|3.000000|0.000000,8.661960|11.000000|3.000000,8.177787|11.000000|3.000000,11,98575466496.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,42,9.466879|3.000000|0.000000,2.3253841400146484,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,102678355968.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,43,9.466879|3.000000|0.000000,2.336884021759033,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,62163374080.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,44,9.466879|3.000000|0.000000,2.2212212085723877,3.0,8.914588|3.000000|0.000000,8.676948|7.000000|1.000000,8.144570|7.000000|1.000000,7,71002226688.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,45,9.466879|3.000000|0.000000,2.3589041233062744,3.0,8.914588|3.000000|0.000000,8.787204|7.000000|2.000000,8.334827|7.000000|2.000000,7,100776902656.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,46,9.466879|3.000000|0.000000,2.3600239753723145,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,111729188864.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,47,9.466879|3.000000|0.000000,2.282625675201416,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,123175231488.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,48,9.466879|3.000000|0.000000,2.362739086151123,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,90228154368.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,49,9.466879|3.000000|0.000000,2.404270887374878,3.0,8.914588|3.000000|0.000000,8.656588|7.000000|1.000000,8.135407|7.000000|1.000000,7,62065381376.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,50,9.466879|3.000000|0.000000,2.319960832595825,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,92850036736.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,51,9.466879|3.000000|0.000000,2.37398099899292,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,94402945024.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,52,9.466879|3.000000|0.000000,2.292699098587036,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,87420264448.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,53,9.466879|3.000000|0.000000,2.3889949321746826,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,79065522176.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,54,9.466879|3.000000|0.000000,2.31638503074646,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,69571657728.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,55,9.466879|3.000000|0.000000,2.4568450450897217,3.0,8.914588|3.000000|0.000000,9.314507|7.000000|1.000000,8.838002|7.000000|1.000000,7,51396481024.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,56,9.466879|3.000000|0.000000,2.3968260288238525,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,73215410176.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,57,9.466879|3.000000|0.000000,2.345611095428467,3.0,8.914588|3.000000|0.000000,8.656588|7.000000|1.000000,8.135407|7.000000|1.000000,7,80835305472.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,58,9.466879|3.000000|0.000000,2.3101959228515625,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,85810937856.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,59,9.466879|3.000000|0.000000,2.365507125854492,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,85664841728.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,60,9.466879|3.000000|0.000000,2.29223895072937,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,85691834368.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,61,9.466879|3.000000|0.000000,2.3492281436920166,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,85623521280.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,62,9.466879|3.000000|0.000000,2.406371831893921,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,58629681152.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,63,9.466879|3.000000|0.000000,2.356600761413574,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,68302684160.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,64,9.466879|3.000000|0.000000,2.3662919998168945,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,99616030720.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,65,9.466879|3.000000|0.000000,2.3167011737823486,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,87138172928.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,66,9.466879|3.000000|0.000000,2.443326950073242,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,84005339136.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,67,9.466879|3.000000|0.000000,2.3912858963012695,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,79560663040.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,68,9.466879|3.000000|0.000000,2.385094165802002,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,55656386560.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,69,9.466879|3.000000|0.000000,2.3763649463653564,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,49937461248.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,70,9.466879|3.000000|0.000000,2.412418842315674,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,61677023232.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,71,9.466879|3.000000|0.000000,2.3646938800811768,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,55289569280.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,72,9.466879|3.000000|0.000000,2.2845940589904785,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,101964038144.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,73,9.466879|3.000000|0.000000,2.395340919494629,3.0,8.914588|3.000000|0.000000,9.331036|7.000000|1.000000,8.750646|7.000000|1.000000,7,35551145984.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,74,9.466879|3.000000|0.000000,2.3869450092315674,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,55558545408.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,75,9.466879|3.000000|0.000000,2.288264751434326,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,49576841216.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,76,9.466879|3.000000|0.000000,2.4244368076324463,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,39866548224.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,77,9.466879|3.000000|0.000000,2.5473599433898926,3.0,8.914588|3.000000|0.000000,7.185205|7.000000|2.000000,6.892826|7.000000|2.000000,7,81535533056.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,78,9.466879|3.000000|0.000000,2.3434360027313232,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,93647486976.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,79,9.466879|3.000000|0.000000,2.3921279907226562,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,79456616448.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,80,9.466879|3.000000|0.000000,2.299302816390991,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,75405647872.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,81,9.466879|3.000000|0.000000,2.3883161544799805,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,87207485440.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,82,9.466879|3.000000|0.000000,2.3746821880340576,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,74990813184.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,83,9.466879|3.000000|0.000000,2.3799819946289062,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,91066793984.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,84,9.466879|3.000000|0.000000,2.396404981613159,3.0,8.914588|3.000000|0.000000,9.369460|7.000000|0.000000,8.804687|7.000000|0.000000,7,73461645312.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,85,9.466879|3.000000|0.000000,2.28061842918396,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,111115493376.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,86,9.466879|3.000000|0.000000,2.266951084136963,3.0,8.914588|3.000000|0.000000,8.676948|7.000000|1.000000,8.144570|7.000000|1.000000,7,71000424448.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,87,9.466879|3.000000|0.000000,2.3609352111816406,3.0,8.914588|3.000000|0.000000,8.086712|7.000000|1.000000,7.625052|7.000000|1.000000,7,60007813120.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,88,9.466879|3.000000|0.000000,2.4369029998779297,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,122229293056.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,89,9.466879|3.000000|0.000000,2.308816909790039,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,110541438976.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,90,9.466879|3.000000|0.000000,2.3705060482025146,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,77542359040.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,91,9.466879|3.000000|0.000000,2.351356029510498,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,89338781696.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,92,9.466879|3.000000|0.000000,2.304386854171753,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,70574571520.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,93,9.466879|3.000000|0.000000,2.442429304122925,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,69994758144.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,94,9.466879|3.000000|0.000000,2.400621175765991,3.0,8.914588|3.000000|0.000000,9.331036|7.000000|1.000000,8.750646|7.000000|1.000000,7,74646863872.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,95,9.466879|3.000000|0.000000,2.3982131481170654,3.0,8.914588|3.000000|0.000000,8.787204|7.000000|2.000000,8.334827|7.000000|2.000000,7,113380515840.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,96,9.466879|3.000000|0.000000,2.372889757156372,3.0,8.914588|3.000000|0.000000,9.301909|15.000000|2.000000,9.635267|15.000000|2.000000,15,112888954880.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,97,9.466879|3.000000|0.000000,2.327049970626831,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,111578497024.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,98,9.466879|3.000000|0.000000,2.4286208152770996,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,55743426560.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,99,9.466879|3.000000|0.000000,2.426248073577881,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,78668955648.000000,N/A,5
MOGP_GENERATIONAL,e15b8808-effa-11f0-8105-6e001b3eef54,Boston,74,100,9.466879|3.000000|0.000000,2.360422134399414,3.0,8.914588|3.000000|0.000000,9.466879|3.000000|0.000000,8.914588|3.000000|0.000000,3,86215032832.000000,N/A,5
