MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,0,10.084611|3.000000,0.7722458839416504,3.0,10.135233|3.000000,N/A,N/A,0,243339870208.000000,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,1,10.059022|3.000000,3.0236289501190186,3.0,10.056275|3.000000,10.059022|3.000000,10.056275|3.000000,3,3.445219,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,2,7.999949|3.000000,2.88629412651062,3.0,7.835304|3.000000,7.999949|3.000000,7.835304|3.000000,3,3.475175,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,3,7.999949|3.000000,2.8712158203125,3.0,7.835304|3.000000,7.999949|3.000000,7.835304|3.000000,3,2.883120,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,4,7.999949|3.000000,2.8904929161071777,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,2.212532,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,5,7.999949|3.000000,2.8867650032043457,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,1.375223,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,6,7.999949|3.000000,2.9553728103637695,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.721628,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,7,7.999949|3.000000,2.960330009460449,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.610217,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,8,7.999949|3.000000,3.140831232070923,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.490620,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,9,7.999949|3.000000,3.5251150131225586,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.385040,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,10,7.999949|3.000000,4.155616998672485,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.301653,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,11,7.999949|3.000000,4.7605299949646,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.301653,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,12,7.999949|3.000000,4.745490074157715,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.320076,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,13,7.999949|3.000000,4.654895067214966,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.329414,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,14,7.999949|3.000000,4.615431070327759,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.329414,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,15,7.999949|3.000000,4.538119316101074,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.329414,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,16,7.999949|3.000000,4.592862129211426,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.338448,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,17,7.999949|3.000000,4.455801248550415,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.338448,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,18,7.999949|3.000000,4.492868185043335,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.355691,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,19,7.999949|3.000000,4.487610816955566,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.371961,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,20,7.999949|3.000000,4.59001898765564,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.394806,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,21,7.999949|3.000000,4.413232803344727,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.422815,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,22,7.999949|3.000000,4.434424161911011,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.466480,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,23,7.999949|3.000000,4.374048948287964,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.494336,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,24,7.999949|3.000000,4.197123765945435,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.538983,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,25,7.999949|3.000000,4.16084885597229,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.593628,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,26,7.999949|3.000000,3.93493914604187,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.616116,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,27,7.999949|3.000000,3.8831300735473633,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.688837,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,28,7.999949|3.000000,3.835697889328003,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.786233,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,29,7.999949|3.000000,3.6562728881835938,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.820519,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,30,7.999949|3.000000,3.769967794418335,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.631431,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,31,7.999949|3.000000,4.3000288009643555,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.096371,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,32,7.999949|3.000000,4.834309816360474,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.096371,N/A,5
MOGP_NSGAII,9e0b9600-f39d-11f0-b6d3-6e001b3eef54,Boston,74,33,7.999949|3.000000,4.733857870101929,3.0,7.835304|3.000000,6.799407|5.000000,6.644358|5.000000,5,0.127327,N/A,5
