MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,0,10.002121|3.000000,0.9586410522460938,3.0,10.323853|3.000000,N/A,N/A,0,243509788672.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,1,10.002121|3.000000,0.9344630241394043,3.0,10.323853|3.000000,10.002121|3.000000,10.323853|3.000000,3,111976538112.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,21,8.263484|3.000000,1.8512918949127197,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,100007329792.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,22,8.263484|3.000000,1.8510982990264893,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,71273635840.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,23,8.263484|3.000000,1.8233027458190918,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,39747010560.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,24,8.263484|3.000000,1.8858931064605713,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,46487425024.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,25,8.263484|3.000000,1.8433611392974854,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,90079756288.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,26,8.263484|3.000000,1.8350951671600342,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,113104044032.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,27,8.263484|3.000000,1.7850329875946045,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,84445593600.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,28,8.263484|3.000000,1.84116792678833,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,76072566784.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,29,8.263484|3.000000,1.9145936965942383,3.0,8.817641|3.000000,8.119303|7.000000,8.622437|7.000000,7,56799485952.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,30,8.263484|3.000000,1.8554408550262451,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,102816063488.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,31,8.263484|3.000000,1.8750460147857666,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,37090369536.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,32,8.263484|3.000000,1.8497722148895264,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,95818694656.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,33,8.263484|3.000000,1.9038031101226807,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,74562592768.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,34,8.263484|3.000000,1.865955114364624,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,112793763840.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,35,8.263484|3.000000,1.7912681102752686,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,84731461632.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,36,8.263484|3.000000,1.8012428283691406,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,90532372480.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,37,8.263484|3.000000,1.8425250053405762,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,112004964352.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,38,8.263484|3.000000,1.8658711910247803,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,87807885312.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,39,8.263484|3.000000,1.899461030960083,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,115730718720.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,40,8.263484|3.000000,1.7788660526275635,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,44285161472.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,41,8.263484|3.000000,1.8435509204864502,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,57840455680.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,42,8.263484|3.000000,1.882979154586792,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,71913242624.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,43,8.263484|3.000000,1.8650362491607666,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,76232384512.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,44,8.263484|3.000000,1.8564560413360596,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,56944820224.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,45,8.263484|3.000000,1.89937424659729,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,84382621696.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,46,8.263484|3.000000,1.8322961330413818,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,74784112640.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,47,8.263484|3.000000,1.916612148284912,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,75921719296.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,48,8.263484|3.000000,1.816019058227539,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,92461793280.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,49,8.263484|3.000000,1.9133059978485107,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,83405299712.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,50,8.263484|3.000000,1.9170050621032715,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,91020566528.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,51,8.263484|3.000000,1.893404245376587,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,96543612928.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,52,8.263484|3.000000,1.7446138858795166,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,101774401536.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,53,8.263484|3.000000,1.8560431003570557,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,3753698304.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,54,8.263484|3.000000,1.8350601196289062,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,52145160192.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,55,8.263484|3.000000,1.8553540706634521,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,82313437184.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,56,8.263484|3.000000,2.014031171798706,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,62854864896.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,57,8.263484|3.000000,1.8399112224578857,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,78672658432.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,58,8.263484|3.000000,1.876751184463501,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,56056659968.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,59,8.263484|3.000000,1.8053607940673828,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,96053231616.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,60,8.263484|3.000000,1.8160901069641113,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,50499661824.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,61,8.263484|3.000000,1.8465907573699951,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,5934851584.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,62,8.263484|3.000000,1.8045649528503418,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,59865575424.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,63,8.263484|3.000000,1.8478271961212158,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,58502184960.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,64,8.263484|3.000000,1.8786160945892334,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,118079635456.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,65,8.263484|3.000000,1.7742228507995605,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,59968417792.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,66,8.263484|3.000000,1.8156278133392334,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,51156918272.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,67,8.263484|3.000000,1.8021128177642822,3.0,8.817641|3.000000,7.037997|7.000000,7.237909|7.000000,7,72540717056.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,68,8.263484|3.000000,1.7386219501495361,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,86843121664.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,69,8.263484|3.000000,1.8493540287017822,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,113803141120.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,70,8.263484|3.000000,1.7798347473144531,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,67296993280.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,71,8.263484|3.000000,1.8397488594055176,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,49084964864.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,72,8.263484|3.000000,1.8876287937164307,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,79415066624.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,73,8.263484|3.000000,1.8320531845092773,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,89032327168.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,74,8.263484|3.000000,1.779210090637207,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,61993811968.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,75,8.263484|3.000000,1.8552660942077637,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,97490460672.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,76,8.263484|3.000000,1.82240891456604,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,56186470400.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,77,8.263484|3.000000,1.8751881122589111,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,75348623360.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,78,8.263484|3.000000,1.8754539489746094,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,99404816384.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,79,8.263484|3.000000,1.8022561073303223,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,91850399744.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,80,8.263484|3.000000,1.8255670070648193,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,90127679488.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,81,8.263484|3.000000,1.768104076385498,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,38490025984.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,82,8.263484|3.000000,1.9115300178527832,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,38810935296.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,83,8.263484|3.000000,1.7947850227355957,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,112639090688.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,84,8.263484|3.000000,1.785691261291504,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,84365205504.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,85,8.263484|3.000000,1.8050460815429688,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,102294421504.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,86,8.263484|3.000000,1.8582053184509277,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,86843113472.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,87,8.263484|3.000000,1.806339979171753,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,75101634560.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,88,8.263484|3.000000,1.8727622032165527,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,85863538688.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,89,8.263484|3.000000,1.8620009422302246,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,62173671424.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,90,8.263484|3.000000,1.84102201461792,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,39208980480.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,91,8.263484|3.000000,1.9989550113677979,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,78933934080.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,92,8.263484|3.000000,1.8052291870117188,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,95346638848.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,93,8.263484|3.000000,1.8010778427124023,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,101917622272.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,94,8.263484|3.000000,1.7692070007324219,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,79367634944.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,95,8.263484|3.000000,1.8015241622924805,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,58372907008.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,96,8.263484|3.000000,1.8805513381958008,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,81605853184.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,97,8.263484|3.000000,1.8429210186004639,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,69178245120.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,98,8.263484|3.000000,1.8147251605987549,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,105009496064.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,99,8.263484|3.000000,1.8548572063446045,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,79643426816.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,100,8.263484|3.000000,1.8339009284973145,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,66820083712.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,101,8.263484|3.000000,1.9031898975372314,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,103571619840.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,102,8.263484|3.000000,1.8113019466400146,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,32209002496.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,103,8.263484|3.000000,1.8320629596710205,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,70334144512.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,104,8.263484|3.000000,1.8816988468170166,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,80236027904.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,105,8.263484|3.000000,1.827517032623291,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,73698205696.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,106,8.263484|3.000000,1.8889758586883545,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,86259482624.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,107,8.263484|3.000000,1.864691972732544,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,59732484096.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,108,8.263484|3.000000,1.877586841583252,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,60568260608.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,109,8.263484|3.000000,2.0195200443267822,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,96913399808.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,110,8.263484|3.000000,1.915036916732788,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,56518905856.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,111,8.263484|3.000000,1.9120938777923584,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,119363002368.000000,N/A,5
MOGP_GENERATIONAL,11f4c3f8-ef2e-11f0-a1d6-6e001b3eef54,Boston,74,112,8.263484|3.000000,1.7880198955535889,3.0,8.817641|3.000000,8.263484|3.000000,8.817641|3.000000,3,62959214592.000000,N/A,5
