MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,0,19.564472|3.000000|0.000000,1.3600170612335205,3.0,20.319853|3.000000|0.000000,N/A,N/A,0,243624722432.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,1,9.581656|3.000000|0.000000,0.03670620918273926,3.0,9.352828|3.000000|0.000000,9.581656|3.000000|0.000000,9.352828|3.000000|0.000000,3,115581296640.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,20,10.131351|3.000000|0.000000,0.02733016014099121,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,10029948928.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,21,10.131351|3.000000|0.000000,0.022942066192626953,3.0,10.505844|3.000000|0.000000,8.030987|7.000000|1.000000,7.761004|7.000000|1.000000,7,56120328192.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,22,10.131351|3.000000|0.000000,0.027897119522094727,3.0,10.505844|3.000000|0.000000,8.800893|11.000000|2.000000,8.954213|11.000000|2.000000,11,57876393984.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,23,10.131351|3.000000|0.000000,0.020271778106689453,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,59642368000.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,24,10.131351|3.000000|0.000000,0.02940082550048828,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,32412286976.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,25,10.131351|3.000000|0.000000,0.035298824310302734,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,105382305792.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,26,10.131351|3.000000|0.000000,0.021365880966186523,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,91658608640.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,27,10.131351|3.000000|0.000000,0.020579099655151367,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,48724951040.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,28,10.131351|3.000000|0.000000,0.027325153350830078,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,49937461248.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,29,10.131351|3.000000|0.000000,0.020383119583129883,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,95446925312.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,30,10.131351|3.000000|0.000000,0.02846813201904297,3.0,10.505844|3.000000|0.000000,8.030987|7.000000|1.000000,7.761004|7.000000|1.000000,7,94110998528.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,31,10.131351|3.000000|0.000000,0.025797128677368164,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,73169395712.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,32,10.131351|3.000000|0.000000,0.020880937576293945,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,89157050368.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,33,10.131351|3.000000|0.000000,0.028996944427490234,3.0,10.505844|3.000000|0.000000,10.025459|7.000000|1.000000,10.327104|7.000000|1.000000,7,81223303168.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,34,10.131351|3.000000|0.000000,0.026930809020996094,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,114297978880.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,35,10.131351|3.000000|0.000000,0.023691892623901367,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,89300656128.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,36,10.131351|3.000000|0.000000,0.021236896514892578,3.0,10.505844|3.000000|0.000000,9.094552|11.000000|1.000000,9.356313|11.000000|1.000000,11,53148712960.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,37,10.131351|3.000000|0.000000,0.03165292739868164,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,89507610624.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,38,10.131351|3.000000|0.000000,0.026359081268310547,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,74937573376.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,39,10.131351|3.000000|0.000000,0.027738094329833984,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,99669647360.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,40,10.131351|3.000000|0.000000,0.025125741958618164,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,79951642624.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,41,10.131351|3.000000|0.000000,0.029042720794677734,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,129484226560.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,42,10.131351|3.000000|0.000000,0.02709197998046875,3.0,10.505844|3.000000|0.000000,9.462994|7.000000|0.000000,9.686623|7.000000|0.000000,7,104134041600.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,43,10.131351|3.000000|0.000000,0.029284954071044922,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,63455739904.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,44,10.131351|3.000000|0.000000,0.03263998031616211,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,93309894656.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,45,10.131351|3.000000|0.000000,0.024175167083740234,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,109977632768.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,46,10.131351|3.000000|0.000000,0.031160831451416016,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,96921387008.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,47,10.131351|3.000000|0.000000,0.021328210830688477,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,74226278400.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,48,10.131351|3.000000|0.000000,0.02741098403930664,3.0,10.505844|3.000000|0.000000,10.025459|7.000000|1.000000,10.327104|7.000000|1.000000,7,76468715520.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,49,10.131351|3.000000|0.000000,0.0277557373046875,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,80410353664.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,50,10.131351|3.000000|0.000000,0.027618885040283203,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,77103685632.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,51,10.131351|3.000000|0.000000,0.021480321884155273,3.0,10.505844|3.000000|0.000000,9.189788|7.000000|0.000000,9.235180|7.000000|0.000000,7,83076014080.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,52,10.131351|3.000000|0.000000,0.027463912963867188,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,72140521472.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,53,10.131351|3.000000|0.000000,0.028029203414916992,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,101537890304.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,54,10.131351|3.000000|0.000000,0.02016615867614746,3.0,10.505844|3.000000|0.000000,8.515182|7.000000|2.000000,8.968328|7.000000|2.000000,7,79022243840.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,55,10.131351|3.000000|0.000000,0.02689504623413086,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,50736386048.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,56,10.131351|3.000000|0.000000,0.02755904197692871,3.0,10.505844|3.000000|0.000000,9.321449|11.000000|1.000000,8.930347|11.000000|1.000000,11,55444328448.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,57,10.131351|3.000000|0.000000,0.028095006942749023,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,94151319552.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,58,10.131351|3.000000|0.000000,0.026196002960205078,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,51370639360.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,59,10.131351|3.000000|0.000000,0.028180837631225586,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,110742331392.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,60,10.131351|3.000000|0.000000,0.022183895111083984,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,64689762304.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,61,10.131351|3.000000|0.000000,0.021079063415527344,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,53761560576.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,62,10.131351|3.000000|0.000000,0.024703025817871094,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,62923505664.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,63,10.131351|3.000000|0.000000,0.022007226943969727,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,64439246848.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,64,10.131351|3.000000|0.000000,0.02094268798828125,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,69158436864.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,65,10.131351|3.000000|0.000000,0.02780890464782715,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,73200697344.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,66,10.131351|3.000000|0.000000,0.023919105529785156,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,64082944000.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,67,10.131351|3.000000|0.000000,0.01993083953857422,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,61767233536.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,68,10.131351|3.000000|0.000000,0.027160167694091797,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,85581553664.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,69,10.131351|3.000000|0.000000,0.028664112091064453,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,76023218176.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,70,10.131351|3.000000|0.000000,0.028410911560058594,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,45996113920.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,71,10.131351|3.000000|0.000000,0.03004002571105957,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,69258158080.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,72,10.131351|3.000000|0.000000,0.01996588706970215,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,100809490432.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,73,10.131351|3.000000|0.000000,0.02200031280517578,3.0,10.505844|3.000000|0.000000,9.346452|7.000000|0.000000,9.205783|7.000000|0.000000,7,58692587520.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,74,10.131351|3.000000|0.000000,0.027601003646850586,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,91013931008.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,75,10.131351|3.000000|0.000000,0.03270125389099121,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,65060044800.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,76,10.131351|3.000000|0.000000,0.022942066192626953,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,63255822336.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,77,10.131351|3.000000|0.000000,0.04387784004211426,3.0,10.505844|3.000000|0.000000,6.975340|7.000000|2.000000,7.377818|7.000000|2.000000,7,83171770368.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,78,10.131351|3.000000|0.000000,0.020475149154663086,3.0,10.505844|3.000000|0.000000,9.091191|7.000000|1.000000,9.320094|7.000000|1.000000,7,89470451712.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,79,10.131351|3.000000|0.000000,0.02731013298034668,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,115131916288.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,80,10.131351|3.000000|0.000000,0.036511898040771484,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,87451721728.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,81,10.131351|3.000000|0.000000,0.026944875717163086,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,72316715008.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,82,10.131351|3.000000|0.000000,0.026867151260375977,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,76098519040.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,83,10.131351|3.000000|0.000000,0.027232885360717773,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,74477264896.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,84,10.131351|3.000000|0.000000,0.026715993881225586,3.0,10.505844|3.000000|0.000000,9.189788|7.000000|0.000000,9.235180|7.000000|0.000000,7,92468502528.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,85,10.131351|3.000000|0.000000,0.027189016342163086,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,96124870656.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,86,10.131351|3.000000|0.000000,0.020014286041259766,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,103817248768.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,87,10.131351|3.000000|0.000000,0.025500059127807617,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,43516149760.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,88,10.131351|3.000000|0.000000,0.03058600425720215,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,67227983872.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,89,10.131351|3.000000|0.000000,0.0327000617980957,3.0,10.505844|3.000000|0.000000,9.819938|7.000000|1.000000,10.084162|7.000000|1.000000,7,98549415936.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,90,10.131351|3.000000|0.000000,0.02071404457092285,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,76530147328.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,91,10.131351|3.000000|0.000000,0.02620387077331543,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,99928055808.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,92,10.131351|3.000000|0.000000,0.02445697784423828,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,55207653376.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,93,10.131351|3.000000|0.000000,0.027094125747680664,3.0,10.505844|3.000000|0.000000,9.091191|7.000000|1.000000,9.320094|7.000000|1.000000,7,69212315648.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,94,10.131351|3.000000|0.000000,0.028872013092041016,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,101366562816.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,95,10.131351|3.000000|0.000000,0.029023170471191406,3.0,10.505844|3.000000|0.000000,8.515182|7.000000|2.000000,8.968328|7.000000|2.000000,7,105752199168.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,96,10.131351|3.000000|0.000000,0.02694225311279297,3.0,10.505844|3.000000|0.000000,9.193297|15.000000|2.000000,9.875058|15.000000|2.000000,15,122202456064.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,97,10.131351|3.000000|0.000000,0.021628856658935547,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,88554758144.000000,N/A,5
MOGP_GENERATIONAL,763c12d6-ec5d-11f0-8585-6e001b3eef54,Boston,74,98,10.131351|3.000000|0.000000,0.027827024459838867,3.0,10.505844|3.000000|0.000000,10.131351|3.000000|0.000000,10.505844|3.000000|0.000000,3,72320114688.000000,N/A,5
