MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,0,19.275753|3.000000|0.000000,0.8918039798736572,3.0,20.952639|3.000000|0.000000,20.952639|3.000000|0.000000,3,243894075392.000000,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,1,10.756806|3.000000|0.000000,3.640477180480957,3.0,10.538086|3.000000|0.000000,9.013292|3.000000|2.000000,3,19505.347656,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,2,9.176264|3.000000|0.000000,3.5064327716827393,3.0,9.596254|3.000000|0.000000,9.013292|3.000000|2.000000,3,32974.804688,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,3,9.176264|3.000000|0.000000,3.407133102416992,3.0,9.596254|3.000000|0.000000,8.126031|3.000000|1.000000,3,33189.781250,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,4,9.176264|3.000000|0.000000,3.53843092918396,3.0,9.596254|3.000000|0.000000,8.126031|3.000000|1.000000,3,4.815712,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,5,9.176264|3.000000|0.000000,3.5350100994110107,3.0,9.596254|3.000000|0.000000,8.126031|3.000000|1.000000,3,2.561641,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,6,9.176264|3.000000|0.000000,3.5699591636657715,3.0,9.596254|3.000000|0.000000,8.126031|3.000000|1.000000,3,1.465960,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,7,9.031888|3.000000|0.000000,3.614372968673706,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.966749,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,8,9.031888|3.000000|0.000000,3.5763680934906006,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.706868,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,9,9.031888|3.000000|0.000000,3.6234188079833984,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.566225,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,10,9.031888|3.000000|0.000000,3.7124578952789307,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.525700,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,11,9.031888|3.000000|0.000000,3.7700881958007812,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.537967,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,12,9.031888|3.000000|0.000000,3.9732229709625244,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.563180,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,13,9.031888|3.000000|0.000000,4.150264263153076,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.579148,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,14,9.031888|3.000000|0.000000,3.9921178817749023,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.642814,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,15,9.031888|3.000000|0.000000,3.8062081336975098,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.679446,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,16,9.031888|3.000000|0.000000,3.665605068206787,3.0,9.943125|3.000000|0.000000,8.126031|3.000000|1.000000,3,0.722582,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,17,9.031888|3.000000|0.000000,3.6637260913848877,3.0,9.943125|3.000000|0.000000,8.440016|5.000000|2.000000,5,0.740440,N/A,5
MOGP_NSGAII,38c9c124-e7b6-11f0-b717-6e001b3eef54,Boston,74,18,9.031888|3.000000|0.000000,3.9011149406433105,3.0,9.943125|3.000000|0.000000,8.410425|5.000000|2.000000,5,0.741386,N/A,5
