MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2634.221436|3.000000|0.000000,1.0300848484039307,3.0,2560.512939|3.000000|0.000000,N/A,N/A,0,159592628224.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2498.627930|3.000000|0.000000,0.026261091232299805,3.0,2417.630859|3.000000|0.000000,2390.963379|3.000000|2.000000,2225.908203|3.000000|2.000000,3,83911409664.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,2,2498.627930|3.000000|0.000000,0.026394128799438477,3.0,2417.630859|3.000000|0.000000,2372.560303|3.000000|2.000000,2195.739502|3.000000|2.000000,3,59099774976.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,3,2153.101807|3.000000|0.000000,0.03049325942993164,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,104344559616.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,4,2153.101807|3.000000|0.000000,0.026941299438476562,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,58997035008.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,5,2153.101807|3.000000|0.000000,0.023172855377197266,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,49937387520.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,6,2153.101807|3.000000|0.000000,0.025421142578125,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,60728725504.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,7,2153.101807|3.000000|0.000000,0.02352309226989746,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,69339127808.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,8,2153.101807|3.000000|0.000000,0.023098230361938477,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,54672789504.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,9,2153.101807|3.000000|0.000000,0.030680179595947266,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,37224804352.000000,2188.067871|3.000000|0.000000,5
MOGP_GENERATIONAL,46ca61cc-f1dc-11f0-9cc4-6e001b3eef54,Toxicity,74,10,2153.101807|3.000000|0.000000,0.07279515266418457,3.0,2045.723511|3.000000|0.000000,2153.101807|3.000000|0.000000,2045.723511|3.000000|0.000000,3,126522104.000000,2188.067871|3.000000|0.000000,5
