MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,0,9.970822|3.000000,0.9786419868469238,3.0,10.394122|3.000000,N/A,N/A,0,243229868032.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,1,10.545382|3.000000,0.03482484817504883,3.0,11.132970|3.000000,10.545382|3.000000,11.132970|3.000000,3,74463051776.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,21,10.075451|3.000000,0.021378040313720703,3.0,10.630313|3.000000,8.579651|7.000000,8.824066|7.000000,7,66033565696.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,22,10.075451|3.000000,0.02298283576965332,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,55311294464.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,23,10.075451|3.000000,0.0152130126953125,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,82478530560.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,24,10.075451|3.000000,0.018121004104614258,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,41300525056.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,25,10.075451|3.000000,0.031033039093017578,3.0,10.630313|3.000000,8.359468|15.000000,8.638333|15.000000,15,86321004544.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,26,10.075451|3.000000,0.015291213989257812,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,88770519040.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,27,10.075451|3.000000,0.10494804382324219,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,8836435968.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,28,10.075451|3.000000,0.014107942581176758,3.0,10.630313|3.000000,10.045855|7.000000,10.546459|7.000000,7,18583175168.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,29,10.075451|3.000000,0.014623165130615234,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,32680529920.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,30,10.075451|3.000000,0.015403985977172852,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,126902951936.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,31,10.075451|3.000000,0.01576685905456543,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,23323971584.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,32,10.075451|3.000000,0.0233151912689209,3.0,10.630313|3.000000,7.900835|7.000000,8.066126|7.000000,7,68573192192.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,33,10.075451|3.000000,0.025861024856567383,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,38077489152.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,34,10.075451|3.000000,0.01612377166748047,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,110993833984.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,35,10.075451|3.000000,0.01907205581665039,3.0,10.630313|3.000000,7.900835|7.000000,8.066126|7.000000,7,51959451648.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,36,10.075451|3.000000,0.021793127059936523,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,72909996032.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,37,10.075451|3.000000,0.015277624130249023,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,79659483136.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,38,10.075451|3.000000,0.01487112045288086,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,74716258304.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,39,10.075451|3.000000,0.021307945251464844,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,80610041856.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,40,10.075451|3.000000,0.015825748443603516,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,65286328320.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,41,10.075451|3.000000,0.015457630157470703,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,64350707712.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,42,10.075451|3.000000,0.016032934188842773,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,88315166720.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,43,10.075451|3.000000,0.01495671272277832,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,51105292288.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,44,10.075451|3.000000,0.014583110809326172,3.0,10.630313|3.000000,9.797526|7.000000,9.873590|7.000000,7,31555278848.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,45,10.075451|3.000000,0.01848006248474121,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,105396338688.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,46,10.075451|3.000000,0.021214008331298828,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,103395852288.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,47,10.075451|3.000000,0.01566910743713379,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,65965568000.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,48,10.075451|3.000000,0.01506495475769043,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,56333369344.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,49,10.075451|3.000000,0.01548004150390625,3.0,10.630313|3.000000,9.239714|7.000000,9.453397|7.000000,7,80371720192.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,50,10.075451|3.000000,0.0234982967376709,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,143439020032.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,51,10.075451|3.000000,0.01936793327331543,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,82778308608.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,52,10.075451|3.000000,0.016813993453979492,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,86392143872.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,53,10.075451|3.000000,0.020193099975585938,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,62133985280.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,54,10.075451|3.000000,0.015612125396728516,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,25722021888.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,55,10.075451|3.000000,0.016436100006103516,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,82593619968.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,56,10.075451|3.000000,0.020805835723876953,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,82310864896.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,57,10.075451|3.000000,0.01711583137512207,3.0,10.630313|3.000000,7.097400|7.000000,7.101529|7.000000,7,51367616512.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,58,10.075451|3.000000,0.03203320503234863,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,73845530624.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,59,10.075451|3.000000,0.015336036682128906,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,78560567296.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,60,10.075451|3.000000,0.028472185134887695,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,81774354432.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,61,10.075451|3.000000,0.016896963119506836,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,79008137216.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,62,10.075451|3.000000,0.014864921569824219,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,21870882816.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,63,10.075451|3.000000,0.015323877334594727,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,49937465344.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,64,10.075451|3.000000,0.01563429832458496,3.0,10.630313|3.000000,9.741508|7.000000,10.259791|7.000000,7,48059932672.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,65,10.075451|3.000000,0.01484990119934082,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,88252801024.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,66,10.075451|3.000000,0.015470743179321289,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,75158028288.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,67,10.075451|3.000000,0.016920089721679688,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,82202107904.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,68,10.075451|3.000000,0.02270197868347168,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,70627180544.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,69,10.075451|3.000000,0.01654982566833496,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,57196765184.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,70,10.075451|3.000000,0.0184478759765625,3.0,10.630313|3.000000,7.097400|7.000000,7.101529|7.000000,7,95135064064.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,71,10.075451|3.000000,0.014899253845214844,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,73057574912.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,72,10.075451|3.000000,0.01909780502319336,3.0,10.630313|3.000000,9.387965|11.000000,9.855182|11.000000,11,120551022592.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,73,10.075451|3.000000,0.01732802391052246,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,51779805184.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,74,10.075451|3.000000,0.015992164611816406,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,67577520128.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,75,10.075451|3.000000,0.02956986427307129,3.0,10.630313|3.000000,7.900835|7.000000,8.066126|7.000000,7,117307883520.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,76,10.075451|3.000000,0.014689922332763672,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,89016180736.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,77,10.075451|3.000000,0.015169858932495117,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,89253937152.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,78,10.075451|3.000000,0.015697002410888672,3.0,10.630313|3.000000,8.579651|11.000000,8.824066|11.000000,11,53240819712.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,79,10.075451|3.000000,0.019878149032592773,3.0,10.630313|3.000000,9.178086|7.000000,9.269726|7.000000,7,114177376256.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,80,10.075451|3.000000,0.022156953811645508,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,52461797376.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,81,10.075451|3.000000,0.015482902526855469,3.0,10.630313|3.000000,9.455705|7.000000,9.809448|7.000000,7,79055323136.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,82,10.075451|3.000000,0.01695704460144043,3.0,10.630313|3.000000,9.096873|7.000000,9.446992|7.000000,7,104973492224.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,83,10.075451|3.000000,0.015218019485473633,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,85082808320.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,84,10.075451|3.000000,0.016106128692626953,3.0,10.630313|3.000000,7.900835|7.000000,8.066126|7.000000,7,99507544064.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,85,10.075451|3.000000,0.015645265579223633,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,104415944704.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,86,10.075451|3.000000,0.016016244888305664,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,87481679872.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,87,10.075451|3.000000,0.015913963317871094,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,61848113152.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,88,10.075451|3.000000,0.015048027038574219,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,46222741504.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,89,10.075451|3.000000,0.015766143798828125,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,113742807040.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,90,10.075451|3.000000,0.01494288444519043,3.0,10.630313|3.000000,9.035650|7.000000,9.404585|7.000000,7,70146719744.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,91,10.075451|3.000000,0.015612125396728516,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,75569774592.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,92,10.075451|3.000000,0.019112825393676758,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,90525155328.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,93,10.075451|3.000000,0.024602890014648438,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,97135206400.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,94,10.075451|3.000000,0.027812957763671875,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,74264363008.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,95,10.075451|3.000000,0.01625514030456543,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,63531364352.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,96,10.075451|3.000000,0.015290975570678711,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,65219084288.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,97,10.075451|3.000000,0.0263669490814209,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,61087985664.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,98,10.075451|3.000000,0.022117137908935547,3.0,10.630313|3.000000,7.097400|7.000000,7.101529|7.000000,7,56193249280.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,99,10.075451|3.000000,0.016008853912353516,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,109650706432.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,100,10.075451|3.000000,0.01653003692626953,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,79311355904.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,101,10.075451|3.000000,0.01595592498779297,3.0,10.630313|3.000000,7.900835|7.000000,8.066126|7.000000,7,55584120832.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,102,10.075451|3.000000,0.03034806251525879,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,75149189120.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,103,10.075451|3.000000,0.015299081802368164,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,26845435904.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,104,10.075451|3.000000,0.01612091064453125,3.0,10.630313|3.000000,10.045855|11.000000,10.546459|11.000000,11,90427981824.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,105,10.075451|3.000000,0.017073869705200195,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,83925671936.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,106,10.075451|3.000000,0.016514062881469727,3.0,10.630313|3.000000,8.460121|7.000000,8.659551|7.000000,7,80882647040.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,107,10.075451|3.000000,0.016156911849975586,3.0,10.630313|3.000000,8.579651|7.000000,8.824066|7.000000,7,70045761536.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,108,10.075451|3.000000,0.014518022537231445,3.0,10.630313|3.000000,9.239714|7.000000,9.453397|7.000000,7,70652051456.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,109,10.075451|3.000000,0.016425132751464844,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,60903948288.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,110,10.075451|3.000000,0.023812294006347656,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,77839089664.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,111,10.075451|3.000000,0.015642881393432617,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,78563131392.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,112,10.075451|3.000000,0.021435976028442383,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,37521997824.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,113,10.075451|3.000000,0.016331911087036133,3.0,10.630313|3.000000,9.387965|19.000000,9.855182|19.000000,19,85724487680.000000,N/A,5
MOGP_GENERATIONAL,18d9a9f2-f00c-11f0-a447-6e001b3eef54,Boston,74,114,10.075451|3.000000,0.02237105369567871,3.0,10.630313|3.000000,10.075451|3.000000,10.630313|3.000000,3,72929837056.000000,N/A,5
