MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,0,9.796895|3.000000,0.8053138256072998,3.0,10.772421|3.000000,N/A,N/A,0,243780485120.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,1,9.796895|3.000000,0.022216081619262695,3.0,10.772421|3.000000,9.796895|3.000000,10.772421|3.000000,3,69967470592.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,2,9.711526|3.000000,0.017525911331176758,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,26827591680.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,3,9.711526|3.000000,0.016902685165405273,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,52090425344.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,4,9.711526|3.000000,0.0169527530670166,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,84820443136.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,5,9.711526|3.000000,0.01590895652770996,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,53116870656.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,6,9.488885|3.000000,0.015587091445922852,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,77228163072.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,7,9.488885|3.000000,0.014966011047363281,3.0,9.570569|3.000000,9.265357|7.000000,10.121811|7.000000,7,28977111040.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,8,9.488885|3.000000,0.014728069305419922,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,95937650688.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,9,9.488885|3.000000,0.014964103698730469,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,95299944448.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,10,9.488885|3.000000,0.017058134078979492,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,17901846528.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,11,9.488885|3.000000,0.016188859939575195,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,96620371968.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,12,9.488885|3.000000,0.030570030212402344,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,85672804352.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,13,9.488885|3.000000,0.01574087142944336,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,79756746752.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,14,9.488885|3.000000,0.08889985084533691,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,65769586688.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,15,9.488885|3.000000,0.03129911422729492,3.0,9.570569|3.000000,8.359114|7.000000,8.830252|7.000000,7,69393121280.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,16,9.488885|3.000000,0.027624845504760742,3.0,9.570569|3.000000,8.113663|7.000000,7.558079|7.000000,7,63815966720.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,17,9.488885|3.000000,0.015681028366088867,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,67864190976.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,18,9.488885|3.000000,0.01801776885986328,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,80754278400.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,19,9.488885|3.000000,0.01485586166381836,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,48062763008.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,20,9.488885|3.000000,0.01675105094909668,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,56435486720.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,21,9.488885|3.000000,0.017690181732177734,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,78483259392.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,22,9.488885|3.000000,0.016950130462646484,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,90441883648.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,23,9.488885|3.000000,0.016874074935913086,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,51827417088.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,24,9.488885|3.000000,0.024686813354492188,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,53933326336.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,25,9.488885|3.000000,0.01591014862060547,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,103510982656.000000,9.151953|3.000000,5
MOGP_GENERATIONAL,c64358b2-f14d-11f0-894a-6e001b3eef54,Boston,74,26,9.488885|3.000000,0.028367996215820312,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,54551539712.000000,9.151953|3.000000,5
