MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,0,9.693277|3.000000,1.062849760055542,3.0,10.988559|3.000000,N/A,N/A,0,242793021440.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,1,9.693277|3.000000,0.01851487159729004,3.0,10.988559|3.000000,9.693277|3.000000,10.988559|3.000000,3,69009604608.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,13,9.431993|3.000000,0.016700267791748047,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,88851218432.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,14,9.431993|3.000000,0.015163183212280273,3.0,11.383835|3.000000,8.113052|11.000000,9.241966|11.000000,11,72676687872.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,15,9.431993|3.000000,0.018072128295898438,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,61353484288.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,16,9.431993|3.000000,0.0229339599609375,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,79225544704.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,17,9.431993|3.000000,0.022581100463867188,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,102468878336.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,18,9.431993|3.000000,0.029290199279785156,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,58866872320.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,19,9.431993|3.000000,0.01990675926208496,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,75116666880.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,20,9.431993|3.000000,0.015726089477539062,3.0,11.383835|3.000000,8.056205|7.000000,9.906795|7.000000,7,39680544768.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,21,9.431993|3.000000,0.016777992248535156,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,86545670144.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,22,9.431993|3.000000,0.015262842178344727,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,26014076928.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,23,9.431993|3.000000,0.019313335418701172,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,79135219712.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,24,9.431993|3.000000,0.022183895111083984,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,52524228608.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,25,9.431993|3.000000,0.02272772789001465,3.0,11.383835|3.000000,7.545539|7.000000,8.822909|7.000000,7,95040110592.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,26,9.431993|3.000000,0.01656818389892578,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,81703010304.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,27,9.431993|3.000000,0.015386104583740234,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,71237976064.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,28,9.431993|3.000000,0.015668153762817383,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,64819142656.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,29,9.431993|3.000000,0.018688678741455078,3.0,11.383835|3.000000,6.586562|7.000000,8.167727|7.000000,7,54209814528.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,30,9.431993|3.000000,0.051363229751586914,3.0,11.383835|3.000000,7.834115|11.000000,9.340343|11.000000,11,78343806976.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,31,9.431993|3.000000,0.037683963775634766,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,92326764544.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,32,9.431993|3.000000,0.021069765090942383,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,87890550784.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,33,9.431993|3.000000,0.028336048126220703,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,83807395840.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,34,9.431993|3.000000,0.04473090171813965,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,99038896128.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,35,9.431993|3.000000,0.023202180862426758,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,59691859968.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,36,9.431993|3.000000,0.02230215072631836,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,84310228992.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,37,9.431993|3.000000,0.03677082061767578,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,97997045760.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,38,9.431993|3.000000,0.020780086517333984,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,59776602112.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,39,9.431993|3.000000,0.01727008819580078,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,87981981696.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,40,9.431993|3.000000,0.017649173736572266,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,76378488832.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,41,9.431993|3.000000,0.026138782501220703,3.0,11.383835|3.000000,7.545539|7.000000,8.822909|7.000000,7,49853808640.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,42,9.431993|3.000000,0.02176499366760254,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,112036724736.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,43,9.431993|3.000000,0.022523880004882812,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,127952396288.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,44,9.431993|3.000000,0.027970075607299805,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,93615579136.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,45,9.431993|3.000000,0.022602081298828125,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,102817406976.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,46,9.431993|3.000000,0.01892828941345215,3.0,11.383835|3.000000,8.926605|7.000000,9.825046|7.000000,7,101011767296.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,47,9.431993|3.000000,0.025249004364013672,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,75769937920.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,48,9.431993|3.000000,0.015568971633911133,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,55300259840.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,49,9.431993|3.000000,0.02361297607421875,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,76841050112.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,50,9.431993|3.000000,0.016063928604125977,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,93237526528.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,51,9.431993|3.000000,0.0164639949798584,3.0,11.383835|3.000000,8.728863|7.000000,10.094629|7.000000,7,110627962880.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,52,9.431993|3.000000,0.015607118606567383,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,22826442752.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,53,9.431993|3.000000,0.015867233276367188,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,28087171072.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,54,9.431993|3.000000,0.015866756439208984,3.0,11.383835|3.000000,7.545539|7.000000,8.822909|7.000000,7,66340454400.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,55,9.431993|3.000000,0.01634669303894043,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,75611684864.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,56,9.431993|3.000000,0.01605701446533203,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,73675890688.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,57,9.431993|3.000000,0.016412019729614258,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,69732827136.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,58,9.431993|3.000000,0.016453981399536133,3.0,11.383835|3.000000,7.545539|7.000000,8.822909|7.000000,7,81447804928.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,59,9.431993|3.000000,0.01576709747314453,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,68724457472.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,60,9.431993|3.000000,0.016729116439819336,3.0,11.383835|3.000000,8.728863|7.000000,10.094629|7.000000,7,73139044352.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,61,9.431993|3.000000,0.019954919815063477,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,43359969280.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,62,9.431993|3.000000,0.023574113845825195,3.0,11.383835|3.000000,6.586562|5.000000,8.167727|5.000000,5,76580331520.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,63,9.431993|3.000000,0.02231884002685547,3.0,11.383835|3.000000,8.972115|7.000000,10.035775|7.000000,7,34562441216.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,64,9.431993|3.000000,0.0164186954498291,3.0,11.383835|3.000000,9.272555|7.000000,10.319974|7.000000,7,102263873536.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,65,9.431993|3.000000,0.015413999557495117,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,93359153152.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,66,9.431993|3.000000,0.023127079010009766,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,68690309120.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,67,9.431993|3.000000,0.02086615562438965,3.0,11.383835|3.000000,9.074673|7.000000,10.516450|7.000000,7,63196323840.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,68,9.431993|3.000000,0.015890836715698242,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,94242119680.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,69,9.431993|3.000000,0.023382186889648438,3.0,11.383835|3.000000,9.074673|7.000000,10.516450|7.000000,7,65460498432.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,70,9.431993|3.000000,0.016949892044067383,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,62510784512.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,71,9.431993|3.000000,0.018330812454223633,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,63016579072.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,72,9.431993|3.000000,0.018088817596435547,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,95129829376.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,73,9.431993|3.000000,0.02100992202758789,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,73602818048.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,74,9.431993|3.000000,0.015995025634765625,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,53581189120.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,75,9.431993|3.000000,0.022450923919677734,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,63051866112.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,76,9.431993|3.000000,0.021398067474365234,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,29270759424.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,77,9.431993|3.000000,0.022803068161010742,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,63097933824.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,78,9.431993|3.000000,0.023234128952026367,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,36207411200.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,79,9.431993|3.000000,0.023029804229736328,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,79274729472.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,80,9.431993|3.000000,0.017544269561767578,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,96271843328.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,81,9.431993|3.000000,0.022333860397338867,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,49602535424.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,82,9.431993|3.000000,0.02346324920654297,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,73943990272.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,83,9.431993|3.000000,0.022275924682617188,3.0,11.383835|3.000000,7.834115|7.000000,9.340343|7.000000,7,90419593216.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,84,9.431993|3.000000,0.015378952026367188,3.0,11.383835|3.000000,7.836143|7.000000,9.212408|7.000000,7,49361379328.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,85,9.431993|3.000000,0.025405168533325195,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,96405176320.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,86,9.431993|3.000000,0.015911102294921875,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,120033402880.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,87,9.431993|3.000000,0.04532790184020996,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,106251862016.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,88,9.431993|3.000000,0.10345196723937988,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,57661054976.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,89,9.431993|3.000000,0.03724193572998047,3.0,11.383835|3.000000,8.944606|7.000000,9.721326|7.000000,7,112532627456.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,90,9.431993|3.000000,0.015376091003417969,3.0,11.383835|3.000000,8.506529|7.000000,10.410383|7.000000,7,78531526656.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,91,9.431993|3.000000,0.022515058517456055,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,84186628096.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,92,9.431993|3.000000,0.016479969024658203,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,95415779328.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,93,9.431993|3.000000,0.022680044174194336,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,106069819392.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,94,9.431993|3.000000,0.024157285690307617,3.0,11.383835|3.000000,8.056205|7.000000,9.906795|7.000000,7,79143837696.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,95,9.431993|3.000000,0.02070021629333496,3.0,11.383835|3.000000,7.545539|7.000000,8.822909|7.000000,7,58991431680.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,96,9.431993|3.000000,0.01561427116394043,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,23129071616.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,97,9.431993|3.000000,0.023166894912719727,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,72605827072.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,98,9.431993|3.000000,0.015524148941040039,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,55249690624.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,99,9.431993|3.000000,0.015388965606689453,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,75895808000.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,100,9.431993|3.000000,0.0162200927734375,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,24470016000.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,101,9.431993|3.000000,0.01693868637084961,3.0,11.383835|3.000000,9.074673|7.000000,10.516450|7.000000,7,85534720000.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,102,9.431993|3.000000,0.017622947692871094,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,62823661568.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,103,9.431993|3.000000,0.022175073623657227,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,54958686208.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,104,9.431993|3.000000,0.016222000122070312,3.0,11.383835|3.000000,8.016580|7.000000,9.541327|7.000000,7,123063926784.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,105,9.431993|3.000000,0.018904924392700195,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,85603123200.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,106,9.431993|3.000000,0.016467809677124023,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,87976116224.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,107,9.431993|3.000000,0.0152130126953125,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,5914065920.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,108,9.431993|3.000000,0.019532203674316406,3.0,11.383835|3.000000,8.056205|7.000000,9.906795|7.000000,7,634.971924,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,109,9.431993|3.000000,0.021981000900268555,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,94368440320.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,110,9.431993|3.000000,0.02022576332092285,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,78341185536.000000,9.693277|3.000000,5
MOGP_GENERATIONAL,ee406034-ebef-11f0-939b-6e001b3eef54,Boston,74,111,9.431993|3.000000,0.016743898391723633,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,112022265856.000000,9.693277|3.000000,5
