MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2805.238037|3.000000|0.000000,1.0487117767333984,3.0,2102.524902|3.000000|0.000000,N/A,N/A,0,158355324928.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2661.687988|3.000000|0.000000,0.9775650501251221,3.0,1978.175293|3.000000|0.000000,2533.437012|3.000000|1.000000,2325.113525|3.000000|1.000000,3,81099882496.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,2,2661.687988|3.000000|0.000000,1.0262091159820557,3.0,1978.175293|3.000000|0.000000,2464.162354|3.000000|2.000000,1821.703003|3.000000|2.000000,3,69845123072.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,3,2661.687988|3.000000|0.000000,0.9967172145843506,3.0,1978.175293|3.000000|0.000000,2278.958252|3.000000|1.000000,1840.227051|3.000000|1.000000,3,49784082432.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,4,2762.989746|3.000000|0.000000,1.022308111190796,3.0,2065.134277|3.000000|0.000000,2278.958252|3.000000|1.000000,1840.227051|3.000000|1.000000,3,1381239424.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,5,2466.005371|3.000000|0.000000,1.0408267974853516,3.0,2535.925537|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,9720449024.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,6,2466.005371|3.000000|0.000000,1.0644621849060059,3.0,2535.925537|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,50824704000.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,7,2466.005371|3.000000|0.000000,1.151399850845337,3.0,2535.925537|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,46847131648.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,8,2507.594727|3.000000|0.000000,1.151191234588623,3.0,1856.146851|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,70424977408.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,9,2507.594727|3.000000|0.000000,1.2797551155090332,3.0,1856.146851|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,11461592064.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,10,2762.989746|3.000000|0.000000,1.5249550342559814,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,57150201856.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,11,2762.989746|3.000000|0.000000,1.7353479862213135,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,63751487488.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,12,2762.989746|3.000000|0.000000,1.9248239994049072,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,54635560960.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,13,2762.989746|3.000000|0.000000,2.1504180431365967,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,18530334720.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,14,2762.989746|3.000000|0.000000,2.3719778060913086,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,67662815232.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,15,2762.989746|3.000000|0.000000,2.224184274673462,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,74884333568.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,16,2762.989746|3.000000|0.000000,2.3150558471679688,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,73547866112.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,17,2762.989746|3.000000|0.000000,2.4233739376068115,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,59389927424.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,18,2762.989746|3.000000|0.000000,2.2100908756256104,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,58464309248.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,19,2762.989746|3.000000|0.000000,2.2418570518493652,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,617355.187500,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,20,2762.989746|3.000000|0.000000,2.292041063308716,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,64905240576.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,21,2762.989746|3.000000|0.000000,2.2259509563446045,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,72309932032.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,22,2762.989746|3.000000|0.000000,2.314985990524292,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,77463863296.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,23,2762.989746|3.000000|0.000000,2.2126848697662354,3.0,2065.134277|3.000000|0.000000,2184.229492|7.000000|0.000000,2058.162598|7.000000|0.000000,7,16594575360.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,24,2762.989746|3.000000|0.000000,2.259315013885498,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,72256159744.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,25,2762.989746|3.000000|0.000000,2.246703863143921,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,7960947.500000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,26,2762.989746|3.000000|0.000000,2.2835278511047363,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,267415072.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,27,2762.989746|3.000000|0.000000,2.34039306640625,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,48290578432.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,28,2762.989746|3.000000|0.000000,2.2706410884857178,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,84042047488.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,29,2762.989746|3.000000|0.000000,2.1817479133605957,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,13009838080.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,30,2762.989746|3.000000|0.000000,2.243272066116333,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,10035847168.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,31,2762.989746|3.000000|0.000000,2.262000799179077,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,67319803904.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,32,2762.989746|3.000000|0.000000,2.3100738525390625,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,69443477504.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,33,2762.989746|3.000000|0.000000,2.2537519931793213,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,52037713920.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,34,2762.989746|3.000000|0.000000,2.211129903793335,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,72054972416.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,35,2762.989746|3.000000|0.000000,2.3326380252838135,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,71667761152.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,36,2762.989746|3.000000|0.000000,2.27896785736084,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,36899069952.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,37,2762.989746|3.000000|0.000000,2.1501858234405518,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,87671046144.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,38,2762.989746|3.000000|0.000000,2.2591519355773926,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,86106939392.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,39,2762.989746|3.000000|0.000000,2.240900993347168,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,3911403008.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,40,2762.989746|3.000000|0.000000,2.2861950397491455,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,49937305600.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,41,2762.989746|3.000000|0.000000,2.3582959175109863,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,84966801408.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,42,2762.989746|3.000000|0.000000,2.298776865005493,3.0,2065.134277|3.000000|0.000000,2233.074951|7.000000|1.000000,1736.691650|7.000000|1.000000,7,7253498368.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,43,2762.989746|3.000000|0.000000,2.2460391521453857,3.0,2065.134277|3.000000|0.000000,2186.897705|7.000000|1.000000,1735.484131|7.000000|1.000000,7,12368944128.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,44,2762.989746|3.000000|0.000000,2.344059944152832,3.0,2065.134277|3.000000|0.000000,2189.071045|7.000000|0.000000,1705.036743|7.000000|0.000000,7,77862780928.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,45,2762.989746|3.000000|0.000000,2.1703543663024902,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,43379109888.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,46,2762.989746|3.000000|0.000000,2.210700035095215,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,53330366464.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,47,2762.989746|3.000000|0.000000,2.2624330520629883,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,53835083776.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,48,2762.989746|3.000000|0.000000,2.2163870334625244,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,26223089664.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,49,2762.989746|3.000000|0.000000,2.3500049114227295,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,63674519552.000000,N/A,5
MOGP_GENERATIONAL,59afa408-f1f2-11f0-9cc4-6e001b3eef54,Toxicity,74,50,2762.989746|3.000000|0.000000,2.244751214981079,3.0,2065.134277|3.000000|0.000000,2271.680176|3.000000|1.000000,1921.671753|3.000000|1.000000,3,87555350528.000000,N/A,5
