MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,0,2315.891357|3.000000,1.2856419086456299,3.0,2349.918213|3.000000,N/A,N/A,0,159972802560.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,1,2252.126221|3.000000,0.02589893341064453,3.0,2212.594971|3.000000,2252.126221|3.000000,2212.594971|3.000000,3,53562130432.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,2,2201.729736|3.000000,0.03484916687011719,3.0,2218.933350|3.000000,2201.729736|3.000000,2218.933350|3.000000,3,70075604992.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,3,2201.729736|3.000000,0.03452610969543457,3.0,2218.933350|3.000000,2201.729736|3.000000,2218.933350|3.000000,3,97279827968.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,4,2182.927002|3.000000,0.02662491798400879,3.0,2269.584473|3.000000,2182.927002|3.000000,2269.584473|3.000000,3,38868897792.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,5,2182.927002|3.000000,0.020927906036376953,3.0,2269.584473|3.000000,2162.953857|5.000000,2126.514404|5.000000,5,201674240.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,6,2182.927002|3.000000,0.0232999324798584,3.0,2269.584473|3.000000,2182.927002|3.000000,2269.584473|3.000000,3,67645120512.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,7,2182.927002|3.000000,0.021728992462158203,3.0,2269.584473|3.000000,2182.927002|3.000000,2269.584473|3.000000,3,63925809152.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,8,2165.982666|3.000000,0.027438879013061523,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,281518.781250,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,9,2165.982666|3.000000,0.019536256790161133,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,8735421440.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,10,2165.982666|3.000000,0.04185795783996582,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,9591006208.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,11,2165.982666|3.000000,0.020231962203979492,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,13540056064.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,12,2165.982666|3.000000,0.02527904510498047,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,12482548736.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,13,2165.982666|3.000000,0.03275489807128906,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,12496409600.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,14,2165.982666|3.000000,0.039515018463134766,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,16420.908203,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,15,2165.982666|3.000000,0.022633075714111328,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,69215911936.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,16,2165.982666|3.000000,0.020997285842895508,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,38077104128.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,17,2165.982666|3.000000,0.02293086051940918,3.0,2189.921875|3.000000,2146.910645|7.000000,2251.417480|7.000000,7,1761.788574,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,18,2165.982666|3.000000,0.02467179298400879,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,53863174144.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,19,2165.982666|3.000000,0.04983115196228027,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,42501668864.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,20,2165.982666|3.000000,0.02631235122680664,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,5785389568.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,21,2165.982666|3.000000,0.04606318473815918,3.0,2189.921875|3.000000,2150.302002|7.000000,2149.727783|7.000000,7,46613925888.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,22,2165.982666|3.000000,0.02156209945678711,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,48430370816.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,23,2165.982666|3.000000,0.0205538272857666,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,49630195712.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,24,2165.982666|3.000000,0.03249478340148926,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,55642501120.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,25,2165.982666|3.000000,0.021286964416503906,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,20904198144.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,26,2165.982666|3.000000,0.02105879783630371,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,49784045568.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,27,2165.982666|3.000000,0.026140213012695312,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,16525443072.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,28,2165.982666|3.000000,0.02391815185546875,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,69414445056.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,29,2165.982666|3.000000,0.054122209548950195,3.0,2189.921875|3.000000,2152.697266|7.000000,2124.144287|7.000000,7,65511141376.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,30,2165.982666|3.000000,0.022889137268066406,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,32223350784.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,31,2165.982666|3.000000,0.02515888214111328,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,3367182592.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,32,2165.982666|3.000000,0.023913860321044922,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,76329271296.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,33,2165.982666|3.000000,0.13841605186462402,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,69417369600.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,34,2165.982666|3.000000,0.02971196174621582,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,49923051520.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,35,2165.982666|3.000000,0.022764921188354492,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,63180718080.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,36,2165.982666|3.000000,0.02076888084411621,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,20565012480.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,37,2165.982666|3.000000,0.0208280086517334,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,67378278400.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,38,2165.982666|3.000000,0.021412134170532227,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,8121315840.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,39,2165.982666|3.000000,0.0181119441986084,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,75614969856.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,40,2165.982666|3.000000,0.01986217498779297,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,58862948352.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,41,2165.982666|3.000000,0.04099082946777344,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,60543700992.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,42,2165.982666|3.000000,0.020242929458618164,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,78805508096.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,43,2165.982666|3.000000,0.0275881290435791,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,6774749184.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,44,2165.982666|3.000000,0.02690601348876953,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,15137032192.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,45,2165.982666|3.000000,0.023950815200805664,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,83469058048.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,46,2165.982666|3.000000,0.027396202087402344,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,17639180288.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,47,2165.982666|3.000000,0.02135300636291504,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,80412221440.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,48,2165.982666|3.000000,0.05686616897583008,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,49667112960.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,49,2165.982666|3.000000,0.031419992446899414,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,81383940096.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,50,2165.982666|3.000000,0.025177955627441406,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,46762213376.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,51,2165.982666|3.000000,0.021387100219726562,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,50375528448.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,52,2165.982666|3.000000,0.028915882110595703,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,102777.203125,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,53,2165.982666|3.000000,0.024444103240966797,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,34955649024.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,54,2165.982666|3.000000,0.02277231216430664,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,49774673920.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,55,2165.982666|3.000000,0.020795106887817383,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,54688169984.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,56,2165.982666|3.000000,0.023057937622070312,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,29970524160.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,57,2165.982666|3.000000,0.025829792022705078,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,2638739.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,58,2165.982666|3.000000,0.023767948150634766,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,49630154752.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,59,2165.982666|3.000000,0.02831411361694336,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,42355810304.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,60,2165.982666|3.000000,0.021687984466552734,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,33452476416.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,61,2165.982666|3.000000,0.034815073013305664,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,58665357312.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,62,2165.982666|3.000000,0.021587133407592773,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,36846338048.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,63,2165.982666|3.000000,0.02180004119873047,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,62302445568.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,64,2165.982666|3.000000,0.022300004959106445,3.0,2189.921875|3.000000,2122.984131|7.000000,2126.473633|7.000000,7,3911403264.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,65,2165.982666|3.000000,0.03818798065185547,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,8746466304.000000,2171.197021|3.000000,5
MOGP_GENERATIONAL,2b12d236-f08b-11f0-b3da-6e001b3eef54,Toxicity,74,66,2165.982666|3.000000,0.03514909744262695,3.0,2189.921875|3.000000,2165.982666|3.000000,2189.921875|3.000000,3,13026989056.000000,2171.197021|3.000000,5
