MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,0,10.400187|3.000000,1.0625431537628174,3.0,9.363091|3.000000,N/A,N/A,0,243317735424.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,1,10.813011|3.000000,0.02058124542236328,3.0,10.518102|3.000000,10.813011|3.000000,10.518102|3.000000,3,93973856256.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,2,10.351931|3.000000,0.01847100257873535,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,68411875328.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,3,10.242568|3.000000,0.02537703514099121,3.0,9.615109|3.000000,10.242568|3.000000,9.615109|3.000000,3,74291699712.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,4,10.536379|3.000000,0.020528316497802734,3.0,9.468019|3.000000,10.536379|3.000000,9.468019|3.000000,3,77411688448.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,5,10.351931|3.000000,0.017095088958740234,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,79935660032.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,6,9.518924|3.000000,0.018529891967773438,3.0,8.784568|3.000000,9.518924|3.000000,8.784568|3.000000,3,53843013632.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,7,10.351931|3.000000,0.015649080276489258,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,68529442816.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,8,10.351931|3.000000,0.016212940216064453,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,96161538048.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,9,10.351931|3.000000,0.0155181884765625,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,68663529472.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,10,10.351931|3.000000,0.015818119049072266,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,44367872000.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,11,10.351931|3.000000,0.015400886535644531,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,57265807360.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,12,10.351931|3.000000,0.030309200286865234,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,74854023168.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,13,10.351931|3.000000,0.016863107681274414,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,97325080576.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,14,10.351931|3.000000,0.015487909317016602,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,74890330112.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,15,10.351931|3.000000,0.024271011352539062,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,82163179520.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,16,10.351931|3.000000,0.016494035720825195,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,86543417344.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,17,10.351931|3.000000,0.01998114585876465,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,95056289792.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,18,10.351931|3.000000,0.01734471321105957,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,96478969856.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,19,10.351931|3.000000,0.015168905258178711,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,39106920448.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,20,10.351931|3.000000,0.03338813781738281,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,48579629056.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,21,10.351931|3.000000,0.01594996452331543,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,83172327424.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,22,10.351931|3.000000,0.024228811264038086,3.0,9.992507|3.000000,10.021794|7.000000,9.610538|7.000000,7,99888553984.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,23,10.351931|3.000000,0.015860319137573242,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,44863111168.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,24,10.351931|3.000000,0.015306949615478516,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,46913646592.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,25,10.351931|3.000000,0.01719379425048828,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,109309149184.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,26,10.351931|3.000000,0.022659778594970703,3.0,9.992507|3.000000,10.094740|11.000000,9.132977|11.000000,11,52827975680.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,27,10.351931|3.000000,0.015067100524902344,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,52398030848.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,28,10.351931|3.000000,0.028345108032226562,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,54960271360.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,29,10.351931|3.000000,0.11667513847351074,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,56092479488.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,30,10.351931|3.000000,0.01856827735900879,3.0,9.992507|3.000000,7.529027|7.000000,5.977352|7.000000,7,38590144512.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,31,10.351931|3.000000,0.01755380630493164,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,71085006848.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,32,10.351931|3.000000,0.023429155349731445,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,26140250112.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,33,10.351931|3.000000,0.021221160888671875,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,48229740544.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,34,10.351931|3.000000,0.016637802124023438,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,102338035712.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,35,10.351931|3.000000,0.015555143356323242,3.0,9.992507|3.000000,9.695875|11.000000,9.231982|11.000000,11,118375645184.000000,N/A,5
MOGP_GENERATIONAL,d2de23ac-f10e-11f0-894a-6e001b3eef54,Boston,74,36,10.351931|3.000000,0.017094135284423828,3.0,9.992507|3.000000,10.351931|3.000000,9.992507|3.000000,3,52981895168.000000,N/A,5
