MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,0,2740.102051|3.000000|0.000000,1.4571828842163086,3.0,2291.254150|3.000000|0.000000,N/A,N/A,0,158528045056.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,1,2600.876221|3.000000|0.000000,5.87163233757019,3.0,2155.895264|3.000000|0.000000,2320.007568|15.000000|6.000000,1769.922852|15.000000|6.000000,15,2014929.625000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,12,2148.691406|3.000000|0.000000,7.426318883895874,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,119.630325,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,13,2148.691406|3.000000|0.000000,7.182055950164795,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,105.142937,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,14,2148.691406|3.000000|0.000000,6.834381818771362,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,85.808327,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,15,2148.691406|3.000000|0.000000,7.048172950744629,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,48.838326,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,16,2148.691406|3.000000|0.000000,7.448070764541626,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,31.178572,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,17,2148.691406|3.000000|0.000000,7.145310878753662,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,32.047592,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,18,2148.691406|3.000000|0.000000,7.048924922943115,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,25.642469,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,19,2148.691406|3.000000|0.000000,7.754631280899048,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,17.253620,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,20,2148.691406|3.000000|0.000000,8.495387077331543,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,2.986336,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,21,2148.691406|3.000000|0.000000,9.681427955627441,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,3.212476,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,22,2148.691406|3.000000|0.000000,9.25936222076416,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,3.212476,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,23,2148.691406|3.000000|0.000000,9.359998941421509,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,3.350502,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,24,2148.691406|3.000000|0.000000,9.269098997116089,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,3.541421,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,25,2148.691406|3.000000|0.000000,8.754163265228271,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,3.715625,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,26,2148.691406|3.000000|0.000000,8.71605134010315,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,3.875366,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,27,2148.691406|3.000000|0.000000,8.515919923782349,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,4.200857,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,28,2148.691406|3.000000|0.000000,8.24259090423584,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,4.807993,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,29,2148.691406|3.000000|0.000000,7.8978540897369385,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,5.124041,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,30,2148.691406|3.000000|0.000000,7.6983771324157715,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,5.340992,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,31,2148.691406|3.000000|0.000000,8.203973770141602,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,3.541421,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,32,2148.691406|3.000000|0.000000,9.907642126083374,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,33,2148.691406|3.000000|0.000000,10.826403856277466,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,34,2148.691406|3.000000|0.000000,10.655792951583862,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,35,2148.691406|3.000000|0.000000,11.101943016052246,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,36,2148.691406|3.000000|0.000000,11.10490107536316,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,37,2148.691406|3.000000|0.000000,10.679152727127075,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,38,2148.691406|3.000000|0.000000,11.060375928878784,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,39,2148.691406|3.000000|0.000000,10.97025203704834,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,40,2148.691406|3.000000|0.000000,11.014901876449585,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,41,2148.691406|3.000000|0.000000,11.068340063095093,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,42,2148.691406|3.000000|0.000000,10.910940885543823,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,43,2148.691406|3.000000|0.000000,11.075151205062866,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,44,2148.691406|3.000000|0.000000,10.803813695907593,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,45,2148.691406|3.000000|0.000000,10.952091217041016,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,46,2148.691406|3.000000|0.000000,10.722112894058228,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,47,2148.691406|3.000000|0.000000,10.933864831924438,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,48,2148.691406|3.000000|0.000000,11.419657945632935,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,49,2148.691406|3.000000|0.000000,10.679085731506348,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,50,2148.691406|3.000000|0.000000,10.902873039245605,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,51,2148.691406|3.000000|0.000000,10.944975137710571,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,52,2148.691406|3.000000|0.000000,11.051602840423584,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,53,2148.691406|3.000000|0.000000,10.655891180038452,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,54,2148.691406|3.000000|0.000000,10.736654043197632,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,55,2148.691406|3.000000|0.000000,10.79938793182373,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,56,2148.691406|3.000000|0.000000,10.575966835021973,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,57,2148.691406|3.000000|0.000000,10.8475501537323,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,58,2148.691406|3.000000|0.000000,10.769622087478638,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,59,2148.691406|3.000000|0.000000,10.938326120376587,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,60,2148.691406|3.000000|0.000000,10.373295783996582,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,61,2148.691406|3.000000|0.000000,10.8471097946167,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,62,2148.691406|3.000000|0.000000,11.398601055145264,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,63,2148.691406|3.000000|0.000000,11.1286461353302,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,64,2148.691406|3.000000|0.000000,11.029751062393188,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,65,2148.691406|3.000000|0.000000,11.40164828300476,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,66,2148.691406|3.000000|0.000000,11.057354927062988,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,67,2148.691406|3.000000|0.000000,11.202728271484375,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,68,2148.691406|3.000000|0.000000,11.27759599685669,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,69,2148.691406|3.000000|0.000000,10.46779203414917,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,70,2148.691406|3.000000|0.000000,11.333414077758789,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,71,2148.691406|3.000000|0.000000,11.014326810836792,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,72,2148.691406|3.000000|0.000000,11.083634853363037,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,73,2148.691406|3.000000|0.000000,10.87053894996643,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,74,2148.691406|3.000000|0.000000,11.474629878997803,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,75,2148.691406|3.000000|0.000000,10.885777235031128,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,76,2148.691406|3.000000|0.000000,11.469321966171265,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,77,2148.691406|3.000000|0.000000,11.031606197357178,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,78,2148.691406|3.000000|0.000000,10.723074197769165,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,79,2148.691406|3.000000|0.000000,11.136567115783691,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,80,2148.691406|3.000000|0.000000,11.216248035430908,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,81,2148.691406|3.000000|0.000000,10.935067176818848,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,82,2148.691406|3.000000|0.000000,10.735977172851562,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,83,2148.691406|3.000000|0.000000,10.888066053390503,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,84,2148.691406|3.000000|0.000000,11.148413896560669,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,85,2148.691406|3.000000|0.000000,11.211481094360352,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,86,2148.691406|3.000000|0.000000,10.964585065841675,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,87,2148.691406|3.000000|0.000000,10.753966093063354,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,88,2148.691406|3.000000|0.000000,11.308938026428223,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,89,2148.691406|3.000000|0.000000,10.969010829925537,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,90,2148.691406|3.000000|0.000000,10.847445011138916,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,91,2148.691406|3.000000|0.000000,11.218395948410034,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,92,2148.691406|3.000000|0.000000,10.782290935516357,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,93,2148.691406|3.000000|0.000000,10.875176191329956,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,94,2148.691406|3.000000|0.000000,10.949541091918945,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,95,2148.691406|3.000000|0.000000,11.147303819656372,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,96,2148.691406|3.000000|0.000000,11.611445903778076,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,97,2148.691406|3.000000|0.000000,11.076263904571533,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
MOGP_NSGAII,3fc0dad6-eb89-11f0-906c-6e001b3eef54,Toxicity,74,98,2148.691406|3.000000|0.000000,11.053009033203125,3.0,1926.962402|3.000000|0.000000,2148.691406|3.000000|0.000000,1926.962402|3.000000|0.000000,3,0.000000,N/A,5
