MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,0,10.057483|3.000000,0.7791621685028076,3.0,10.197821|3.000000,N/A,N/A,0,242463866880.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,1,10.057483|3.000000,0.018784046173095703,3.0,10.197821|3.000000,10.057483|3.000000,10.197821|3.000000,3,89553051648.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,13,6.744547|7.000000,0.01654195785522461,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,74892156928.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,14,6.744547|7.000000,0.01571488380432129,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,99496181760.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,15,6.744547|7.000000,0.014374017715454102,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,36892950528.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,16,6.744547|7.000000,0.01559305191040039,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,81053294592.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,17,6.744547|7.000000,0.016484975814819336,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,89726050304.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,18,6.744547|7.000000,0.015644073486328125,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,60723462144.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,19,6.744547|7.000000,0.014703989028930664,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,48840843264.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,20,6.744547|7.000000,0.014824151992797852,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,75078189056.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,21,6.744547|7.000000,0.015623807907104492,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,98495258624.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,22,6.744547|7.000000,0.015825986862182617,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,91010572288.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,23,6.744547|7.000000,0.01559901237487793,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,67296104448.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,24,6.744547|7.000000,0.015302896499633789,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,66136670208.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,25,6.744547|7.000000,0.01634502410888672,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,78610546688.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,26,6.744547|7.000000,0.016204833984375,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,71995293696.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,27,6.744547|7.000000,0.015279769897460938,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,73905258496.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,28,6.744547|7.000000,0.014480113983154297,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,47542771712.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,29,6.744547|7.000000,0.014603137969970703,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,77310664704.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,30,6.744547|7.000000,0.015076160430908203,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,56057270272.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,31,6.744547|7.000000,0.015265941619873047,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,55580299264.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,32,6.744547|7.000000,0.014603137969970703,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,71949557760.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,33,6.744547|7.000000,0.01552724838256836,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,107576590336.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,34,6.744547|7.000000,0.01778101921081543,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,98933104640.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,35,6.744547|7.000000,0.015569925308227539,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,59640930304.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,36,6.744547|7.000000,0.016582250595092773,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,72340365312.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,37,6.744547|7.000000,0.01593804359436035,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,98076106752.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,38,6.744547|7.000000,0.015935182571411133,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,69762318336.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,39,6.744547|7.000000,0.01646590232849121,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,124842139648.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,40,6.744547|7.000000,0.015844106674194336,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,105757040640.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,41,6.744547|7.000000,0.015388965606689453,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,52393672704.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,42,6.744547|7.000000,0.015475273132324219,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,99040051200.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,43,6.744547|7.000000,0.017614126205444336,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,97631453184.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,44,6.744547|7.000000,0.015646934509277344,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,80026771456.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,45,6.744547|7.000000,0.01553201675415039,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,74352132096.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,46,6.744547|7.000000,0.015333890914916992,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,86589546496.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,47,6.744547|7.000000,0.01547384262084961,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,77989306368.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,48,6.744547|7.000000,0.015202999114990234,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,59437211648.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,49,6.744547|7.000000,0.016074180603027344,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,101765586944.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,50,6.744547|7.000000,0.01579904556274414,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,87114883072.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,51,6.744547|7.000000,0.01769399642944336,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,113246289920.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,52,6.744547|7.000000,0.015079975128173828,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,95184003072.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,53,6.744547|7.000000,0.015234947204589844,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,57906823168.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,54,6.744547|7.000000,0.015479087829589844,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,55084105728.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,55,6.744547|7.000000,0.015835046768188477,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,56057835520.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,56,6.744547|7.000000,0.015744924545288086,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,88841437184.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,57,6.744547|7.000000,0.015281200408935547,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,37899255808.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,58,6.744547|7.000000,0.01530909538269043,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,38479183872.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,59,6.744547|7.000000,0.015279054641723633,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,95884165120.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,60,6.744547|7.000000,0.015398263931274414,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,51591495680.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,61,6.744547|7.000000,0.01546621322631836,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,27946498048.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,62,6.744547|7.000000,0.014937162399291992,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,79246778368.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,63,6.744547|7.000000,0.016167163848876953,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,50938109952.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,64,6.744547|7.000000,0.015871047973632812,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,101922504704.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,65,6.744547|7.000000,0.014958858489990234,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,93774151680.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,66,6.744547|7.000000,0.015609264373779297,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,68414001152.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,67,6.744547|7.000000,0.017284870147705078,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,89122512896.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,68,6.744547|7.000000,0.016186952590942383,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,60762980352.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,69,6.744547|7.000000,0.0159759521484375,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,64410152960.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,70,6.744547|7.000000,0.015377044677734375,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,72839503872.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,71,6.744547|7.000000,0.015452146530151367,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,8341473280.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,72,6.744547|7.000000,0.015646934509277344,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,70836961280.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,73,6.744547|7.000000,0.01583576202392578,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,77257998336.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,74,6.744547|7.000000,0.015436887741088867,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,60158779392.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,75,6.744547|7.000000,0.015711069107055664,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,94187757568.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,76,6.744547|7.000000,0.014925718307495117,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,28389195776.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,77,6.744547|7.000000,0.015252828598022461,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,62565093376.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,78,6.744547|7.000000,0.01495504379272461,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,25039163392.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,79,6.744547|7.000000,0.01651787757873535,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,103864115200.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,80,6.744547|7.000000,0.015520095825195312,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,50307575808.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,81,6.744547|7.000000,0.016662120819091797,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,59191164928.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,82,6.744547|7.000000,0.015794754028320312,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,15649708032.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,83,6.744547|7.000000,0.015259742736816406,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,107256938496.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,84,6.744547|7.000000,0.015441179275512695,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,48549195776.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,85,6.744547|7.000000,0.015547752380371094,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,93839769600.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,86,6.744547|7.000000,0.015419960021972656,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,105633751040.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,87,6.744547|7.000000,0.01438593864440918,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,62307459072.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,88,6.744547|7.000000,0.015692949295043945,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,89040576512.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,89,6.744547|7.000000,0.015937089920043945,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,70328459264.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,90,6.744547|7.000000,0.015141963958740234,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,62886891520.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,91,6.744547|7.000000,0.016162872314453125,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,2168276.250000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,92,6.744547|7.000000,0.015513896942138672,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,83975708672.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,93,6.744547|7.000000,0.016049861907958984,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,99131875328.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,94,6.744547|7.000000,0.015997886657714844,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,93289046016.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,95,6.744547|7.000000,0.015585184097290039,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,61449973760.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,96,6.744547|7.000000,0.01503896713256836,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,78699151360.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,97,6.744547|7.000000,0.015166997909545898,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,45446397952.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,98,6.744547|7.000000,0.01622796058654785,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,70403383296.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,99,6.744547|7.000000,0.015427827835083008,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,74762371072.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,100,6.744547|7.000000,0.014673948287963867,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,74200555520.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,101,6.744547|7.000000,0.017087936401367188,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,67586129920.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,102,6.744547|7.000000,0.015850067138671875,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,102515965952.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,103,6.744547|7.000000,0.01462411880493164,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,74819788800.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,104,6.744547|7.000000,0.016145944595336914,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,112113958912.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,105,6.744547|7.000000,0.017042160034179688,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,71885103104.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,106,6.744547|7.000000,0.015565156936645508,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,65305952256.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,107,6.744547|7.000000,0.015738725662231445,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,85683609600.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,108,6.744547|7.000000,0.01732611656188965,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,87547428864.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,109,6.744547|7.000000,0.01508188247680664,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,83305357312.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,110,6.744547|7.000000,0.015326976776123047,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,97677246464.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,111,6.744547|7.000000,0.015974760055541992,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,118947405824.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,112,6.744547|7.000000,0.015137910842895508,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,74016202752.000000,N/A,5
MOGP_GENERATIONAL,b64b2f5c-f378-11f0-b6d3-6e001b3eef54,Boston,74,113,6.744547|7.000000,0.015302181243896484,7.0,7.861723|7.000000,6.744547|7.000000,7.861723|7.000000,7,66049568768.000000,N/A,5
