MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,0,10.002121|3.000000,1.2184398174285889,3.0,10.323853|3.000000,N/A,N/A,0,243509788672.000000,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,1,9.914573|3.000000,4.870687961578369,3.0,10.384994|3.000000,9.914573|3.000000,10.384994|3.000000,3,3.424521,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,18,7.772037|3.000000,6.446112155914307,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.752767,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,19,7.772037|3.000000,6.033066034317017,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.853109,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,20,7.772037|3.000000,5.689051151275635,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.906052,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,21,7.772037|3.000000,5.437853813171387,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.750388,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,22,7.772037|3.000000,5.815583944320679,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.109411,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,23,7.772037|3.000000,6.846832990646362,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,24,7.772037|3.000000,7.851408243179321,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,25,7.772037|3.000000,7.859408855438232,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,26,7.772037|3.000000,8.076874017715454,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,27,7.772037|3.000000,7.855241060256958,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,28,7.772037|3.000000,7.981832981109619,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,29,7.772037|3.000000,7.880414247512817,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,30,7.772037|3.000000,8.034218311309814,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,31,7.772037|3.000000,7.997814178466797,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,32,7.772037|3.000000,8.192187070846558,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,33,7.772037|3.000000,7.940821886062622,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,34,7.772037|3.000000,7.8270299434661865,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,35,7.772037|3.000000,8.104696273803711,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,36,7.772037|3.000000,7.824355840682983,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,37,7.772037|3.000000,7.91724705696106,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,38,7.772037|3.000000,7.943896055221558,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,39,7.772037|3.000000,7.8897387981414795,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,40,7.772037|3.000000,7.715163946151733,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,41,7.772037|3.000000,7.830343246459961,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,42,7.772037|3.000000,7.994898796081543,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.038442,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,43,7.772037|3.000000,7.984231233596802,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.041587,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,44,7.772037|3.000000,7.975990056991577,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.040392,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,45,7.772037|3.000000,7.871937036514282,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,46,7.772037|3.000000,7.764602184295654,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,47,7.772037|3.000000,7.755846977233887,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,48,7.772037|3.000000,7.88765811920166,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,49,7.772037|3.000000,7.81840181350708,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,50,7.772037|3.000000,7.891420841217041,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,51,7.772037|3.000000,7.676539897918701,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,52,7.772037|3.000000,7.738040924072266,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,53,7.772037|3.000000,7.822081089019775,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,54,7.772037|3.000000,7.706082105636597,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,55,7.772037|3.000000,8.155962944030762,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,56,7.772037|3.000000,7.810333013534546,3.0,8.352465|3.000000,7.772037|3.000000,8.352465|3.000000,3,0.046136,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,57,7.772037|3.000000,7.729763984680176,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.063427,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,58,7.772037|3.000000,7.881707191467285,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.088222,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,59,7.772037|3.000000,7.889089107513428,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.098228,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,60,7.772037|3.000000,7.728625059127808,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.123240,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,61,7.772037|3.000000,7.630868911743164,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.171861,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,62,7.772037|3.000000,7.370081186294556,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.196162,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,63,7.772037|3.000000,7.4100120067596436,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.220318,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,64,7.772037|3.000000,7.161910057067871,3.0,8.352465|3.000000,7.386262|5.000000,7.117838|5.000000,5,0.257069,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,65,7.772037|3.000000,6.993285179138184,3.0,8.352465|3.000000,6.945715|9.000000,6.886899|9.000000,9,0.297973,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,66,7.772037|3.000000,6.580493927001953,3.0,8.352465|3.000000,6.792039|5.000000,6.661885|5.000000,5,0.135257,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,67,7.772037|3.000000,7.858701944351196,3.0,8.352465|3.000000,6.792039|5.000000,6.661885|5.000000,5,0.153548,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,68,7.772037|3.000000,7.928339004516602,3.0,8.352465|3.000000,6.792039|5.000000,6.661885|5.000000,5,0.184556,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,69,7.772037|3.000000,7.709271192550659,3.0,8.352465|3.000000,6.792039|5.000000,6.661885|5.000000,5,0.198147,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,70,7.772037|3.000000,7.83852219581604,3.0,8.352465|3.000000,6.792039|5.000000,6.661885|5.000000,5,0.222674,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,71,7.772037|3.000000,7.612819194793701,3.0,8.352465|3.000000,6.792039|5.000000,6.661885|5.000000,5,0.244534,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,72,7.772037|3.000000,7.4543616771698,3.0,8.352465|3.000000,6.792039|5.000000,6.661885|5.000000,5,0.282663,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,73,7.772037|3.000000,7.483632326126099,3.0,8.352465|3.000000,6.659153|7.000000,6.724082|7.000000,7,0.339115,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,74,7.772037|3.000000,7.414834976196289,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.157949,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,75,7.772037|3.000000,7.979310035705566,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.179314,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,76,7.772037|3.000000,7.787901878356934,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.179314,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,77,7.772037|3.000000,7.710412979125977,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.215532,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,78,7.772037|3.000000,7.905298948287964,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.283999,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,79,7.772037|3.000000,7.6029887199401855,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.328766,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,80,7.772037|3.000000,7.501407146453857,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.376228,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,81,7.772037|3.000000,7.527040004730225,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.432256,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,82,7.772037|3.000000,7.463456869125366,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.504360,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,83,7.772037|3.000000,6.876652002334595,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.600440,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,84,7.772037|3.000000,6.646276235580444,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.698921,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,85,7.772037|3.000000,6.347438812255859,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.783832,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,86,7.772037|3.000000,5.859496116638184,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.850191,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,87,7.772037|3.000000,5.702606916427612,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.830943,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,88,7.772037|3.000000,6.019615888595581,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.419241,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,89,7.772037|3.000000,7.02880597114563,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.061194,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,90,7.772037|3.000000,7.341936111450195,3.0,8.352465|3.000000,6.546633|5.000000,6.578101|5.000000,5,0.061194,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,91,7.772037|3.000000,7.0728230476379395,3.0,8.352465|3.000000,5.904480|7.000000,6.509185|7.000000,7,0.069158,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,92,7.772037|3.000000,7.465112686157227,3.0,8.352465|3.000000,5.904480|7.000000,6.509185|7.000000,7,0.069158,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,93,7.772037|3.000000,6.896913290023804,3.0,8.352465|3.000000,5.904480|7.000000,6.509185|7.000000,7,0.069158,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,94,7.772037|3.000000,7.0348827838897705,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.070191,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,95,7.772037|3.000000,7.042830944061279,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.070191,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,96,7.772037|3.000000,7.34842586517334,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.070191,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,97,7.772037|3.000000,7.214475154876709,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.070191,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,98,7.772037|3.000000,7.083240985870361,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.070191,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,99,7.772037|3.000000,7.033710956573486,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.070191,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,100,7.772037|3.000000,7.277560710906982,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,101,7.772037|3.000000,7.173052787780762,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,102,7.772037|3.000000,7.210457801818848,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,103,7.772037|3.000000,7.101599931716919,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,104,7.772037|3.000000,7.301182270050049,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,105,7.772037|3.000000,7.17383599281311,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,106,7.772037|3.000000,7.267981052398682,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,107,7.772037|3.000000,7.162558078765869,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,108,7.772037|3.000000,7.169044017791748,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,109,7.772037|3.000000,7.377788782119751,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,110,7.772037|3.000000,7.10846209526062,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,111,7.772037|3.000000,7.528517723083496,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,112,7.772037|3.000000,7.456149101257324,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,113,7.772037|3.000000,7.25510573387146,3.0,8.352465|3.000000,5.861207|7.000000,6.288042|7.000000,7,0.078121,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,114,7.772037|3.000000,7.338892936706543,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.075791,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,115,7.772037|3.000000,7.3265697956085205,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,116,7.772037|3.000000,7.203322887420654,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,117,7.772037|3.000000,7.216994047164917,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,118,7.772037|3.000000,7.187659025192261,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,119,7.772037|3.000000,7.233001947402954,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,120,7.772037|3.000000,7.188563108444214,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,121,7.772037|3.000000,7.523163795471191,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,122,7.772037|3.000000,7.217952013015747,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
MOGP_NSGAII,bd85e806-eacd-11f0-bd89-6e001b3eef54,Boston,74,123,7.772037|3.000000,7.245991945266724,3.0,8.352465|3.000000,5.654222|7.000000,5.887685|7.000000,7,0.087944,N/A,5
