MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,0,2803.818604|3.000000|0.000000,4.090444326400757,3.0,2106.866211|3.000000|0.000000,N/A,N/A,0,159167758336.000000,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,1,2664.858887|3.000000|0.000000,15.54963731765747,3.0,1968.350342|3.000000|0.000000,2354.531982|3.000000|1.000000,1705.760742|3.000000|1.000000,3,2014924.250000,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,2,2664.858887|3.000000|0.000000,16.981939554214478,3.0,1968.350342|3.000000|0.000000,2299.302734|3.000000|1.000000,1577.231567|3.000000|1.000000,3,2014925.625000,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,3,2412.677490|3.000000|0.000000,16.740042209625244,3.0,1735.620483|3.000000|0.000000,2299.302734|3.000000|1.000000,1577.231567|3.000000|1.000000,3,19446132.000000,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,4,2296.557129|3.000000|0.000000,15.910796165466309,3.0,1649.099854|3.000000|0.000000,2296.557129|3.000000|0.000000,1649.099854|3.000000|0.000000,3,136.133728,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,5,2296.557129|3.000000|0.000000,17.878846406936646,3.0,1649.099854|3.000000|0.000000,2238.961914|7.000000|2.000000,2310.242432|7.000000|2.000000,7,148.460434,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,6,2296.557129|3.000000|0.000000,16.201839685440063,3.0,1649.099854|3.000000|0.000000,2238.961914|7.000000|2.000000,2310.242432|7.000000|2.000000,7,147.178482,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,7,2194.079834|3.000000|0.000000,17.9527108669281,3.0,1805.730469|3.000000|0.000000,2194.079834|3.000000|0.000000,1805.730469|3.000000|0.000000,3,159.918243,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,8,2194.079834|3.000000|0.000000,20.050662517547607,3.0,1805.730469|3.000000|0.000000,2194.079834|3.000000|0.000000,1805.730469|3.000000|0.000000,3,171.911636,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,9,2194.079834|3.000000|0.000000,21.31511664390564,3.0,1805.730469|3.000000|0.000000,2194.079834|3.000000|0.000000,1805.730469|3.000000|0.000000,3,171.887329,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,10,2194.079834|3.000000|0.000000,19.317370891571045,3.0,1805.730469|3.000000|0.000000,2194.079834|3.000000|0.000000,1805.730469|3.000000|0.000000,3,133.593872,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,11,2194.079834|3.000000|0.000000,20.449650049209595,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,72.774681,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,12,2194.079834|3.000000|0.000000,22.343315839767456,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,37.405285,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,13,2194.079834|3.000000|0.000000,26.46720814704895,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,34.493610,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,14,2194.079834|3.000000|0.000000,29.64818024635315,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,39.030701,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,15,2194.079834|3.000000|0.000000,29.06373691558838,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,47.758324,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,16,2194.079834|3.000000|0.000000,28.84767246246338,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,56.200695,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,17,2194.079834|3.000000|0.000000,26.065053939819336,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,63.566307,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,18,2194.079834|3.000000|0.000000,26.627569913864136,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,74.091095,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,19,2194.079834|3.000000|0.000000,25.150766611099243,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,86.452812,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,20,2194.079834|3.000000|0.000000,26.218294858932495,3.0,1805.730469|3.000000|0.000000,2178.240967|5.000000|2.000000,1800.936768|5.000000|2.000000,5,98.788094,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,21,2194.079834|3.000000|0.000000,23.165862798690796,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,107.624748,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,22,2194.079834|3.000000|0.000000,23.76498794555664,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,97.818718,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,23,2194.079834|3.000000|0.000000,25.997236490249634,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,24,2194.079834|3.000000|0.000000,30.717665195465088,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,25,2194.079834|3.000000|0.000000,29.798972129821777,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,26,2194.079834|3.000000|0.000000,35.49654769897461,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,27,2194.079834|3.000000|0.000000,33.28022527694702,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,28,2194.079834|3.000000|0.000000,32.279680252075195,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,29,2194.079834|3.000000|0.000000,30.547508239746094,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,30,2194.079834|3.000000|0.000000,31.180256366729736,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,31,2194.079834|3.000000|0.000000,30.167261600494385,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,32,2194.079834|3.000000|0.000000,31.165786027908325,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,33,2194.079834|3.000000|0.000000,29.66601061820984,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,34,2194.079834|3.000000|0.000000,30.961425065994263,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,35,2194.079834|3.000000|0.000000,31.017130374908447,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
MOGP_NSGAII,e5957a9f-ed6f-11f0-9fdb-abba54e20bb3,Toxicity,74,36,2194.079834|3.000000|0.000000,31.78676748275757,3.0,1805.730469|3.000000|0.000000,2161.590088|5.000000|0.000000,1650.441895|5.000000|0.000000,5,1.622456,N/A,5
