MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,0,9.693277|3.000000,1.1871659755706787,3.0,10.988559|3.000000,N/A,N/A,0,242793021440.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,1,9.693277|3.000000,0.021930932998657227,3.0,10.988559|3.000000,9.693277|3.000000,10.988559|3.000000,3,69009604608.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,2,9.431993|3.000000,0.02740192413330078,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,24611074048.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,3,9.431993|3.000000,0.02512502670288086,3.0,11.383835|3.000000,9.431993|3.000000,11.383835|3.000000,3,51975397376.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,4,7.822842|5.000000,0.01991415023803711,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,80997310464.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,5,7.822842|5.000000,0.02622699737548828,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,73445228544.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,6,7.822842|5.000000,0.01910114288330078,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,33458860032.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,7,7.822842|5.000000,0.0184628963470459,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,61254234112.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,8,7.822842|5.000000,0.020930051803588867,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,88171266048.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,9,7.822842|5.000000,0.03205585479736328,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,80255066112.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,10,7.822842|5.000000,0.017943859100341797,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,88683741184.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,11,7.822842|5.000000,0.018291950225830078,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,74056278016.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,12,7.822842|5.000000,0.02510690689086914,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,56082030592.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,13,7.822842|5.000000,0.02593207359313965,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,73099673600.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,14,7.822842|5.000000,0.018101930618286133,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,87428579328.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,15,7.822842|5.000000,0.017325162887573242,5.0,9.034755|5.000000,7.822842|5.000000,9.034755|5.000000,5,66211983360.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,16,7.545539|7.000000,0.01811695098876953,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,35341004800.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,17,7.545539|7.000000,0.02541208267211914,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,102913441792.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,18,7.545539|7.000000,0.018095970153808594,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,224462048.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,19,7.545539|7.000000,0.020560026168823242,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,64314777600.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,20,7.545539|7.000000,0.022242069244384766,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,81130627072.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,21,7.545539|7.000000,0.018554210662841797,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,27758647296.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,22,7.545539|7.000000,0.017421722412109375,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,89824714752.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,23,7.545539|7.000000,0.024144887924194336,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,26582310912.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,24,7.545539|7.000000,0.018373966217041016,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,92890734592.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,25,7.545539|7.000000,0.021637916564941406,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,77612064768.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,26,7.545539|7.000000,0.018066883087158203,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,62799179776.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,27,7.545539|7.000000,0.025185108184814453,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,51883048960.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,28,7.545539|7.000000,0.01743793487548828,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,71380615168.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,29,7.545539|7.000000,0.017507076263427734,7.0,8.822909|7.000000,7.545539|7.000000,8.822909|7.000000,7,47884398592.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,30,6.586562|7.000000,0.018475055694580078,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,85621522432.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,31,6.586562|7.000000,0.017753124237060547,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,48126668800.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,32,6.586562|7.000000,0.01824188232421875,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,117849006080.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,33,6.586562|7.000000,0.022429943084716797,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,74614292480.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,34,6.586562|7.000000,0.026224136352539062,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,126968373248.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,35,6.586562|7.000000,0.023612022399902344,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,76510863360.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,36,6.586562|7.000000,0.02533411979675293,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,91205656576.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,37,6.586562|7.000000,0.018719911575317383,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,69456502784.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,38,6.586562|7.000000,0.0177919864654541,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,104071430144.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,39,6.586562|7.000000,0.0257568359375,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,80576331776.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,40,6.586562|7.000000,0.01803898811340332,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,74029604864.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,41,6.586562|7.000000,0.024637937545776367,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,119465828352.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,42,6.586562|7.000000,0.019140005111694336,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,64336240640.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,43,6.586562|7.000000,0.01833176612854004,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,103134085120.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,44,6.586562|7.000000,0.017592191696166992,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,77308944384.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,45,6.586562|7.000000,0.018378019332885742,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,85605392384.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,46,6.586562|7.000000,0.024044036865234375,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,69099954176.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,47,6.586562|7.000000,0.02107405662536621,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,108516384768.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,48,6.586562|7.000000,0.024824857711791992,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,55361929216.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,49,6.586562|7.000000,0.018085241317749023,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,74311073792.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,50,6.586562|7.000000,0.01832294464111328,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,95233105920.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,51,6.586562|7.000000,0.018369197845458984,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,85846114304.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,52,6.586562|7.000000,0.017910003662109375,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,100383858688.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,53,6.586562|7.000000,0.017994165420532227,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,81889607680.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,54,6.586562|7.000000,0.019909143447875977,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,69433090048.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,55,6.586562|7.000000,0.01867818832397461,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,54781820928.000000,N/A,5
MOGP_GENERATIONAL,44effed6-ea4b-11f0-8a40-6e001b3eef54,Boston,74,56,6.586562|7.000000,0.024983882904052734,7.0,8.167727|7.000000,6.586562|7.000000,8.167727|7.000000,7,39731556352.000000,N/A,5
