MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,0,10.630888|3.000000,0.9392688274383545,3.0,8.738861|3.000000,N/A,N/A,0,242323357696.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,1,11.378238|3.000000,0.017516136169433594,3.0,11.590651|3.000000,11.378238|3.000000,11.590651|3.000000,3,68612784128.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,28,10.910078|3.000000,0.014185905456542969,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,39246131200.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,29,10.910078|3.000000,0.01546025276184082,3.0,8.497751|3.000000,8.148418|7.000000,7.470492|7.000000,7,74538762240.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,30,10.910078|3.000000,0.015841007232666016,3.0,8.497751|3.000000,9.243336|7.000000,7.093334|7.000000,7,74832781312.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,31,10.910078|3.000000,0.014783143997192383,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,69071151104.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,32,10.910078|3.000000,0.014162778854370117,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,56944091136.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,33,10.910078|3.000000,0.014650106430053711,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,56936210432.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,34,10.910078|3.000000,0.01636815071105957,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,115003170816.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,35,10.910078|3.000000,0.015645980834960938,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,72870756352.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,36,10.910078|3.000000,0.0145111083984375,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,87463165952.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,37,10.910078|3.000000,0.022426843643188477,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,82463940608.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,38,10.910078|3.000000,0.014844894409179688,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,66636013568.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,39,10.910078|3.000000,0.030863046646118164,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,105823797248.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,40,10.910078|3.000000,0.023094892501831055,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,83954278400.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,41,10.910078|3.000000,0.014394998550415039,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,96027738112.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,42,10.910078|3.000000,0.0229189395904541,3.0,8.497751|3.000000,9.243336|7.000000,7.093334|7.000000,7,71549239296.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,43,10.910078|3.000000,0.014714956283569336,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,89780436992.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,44,10.910078|3.000000,0.017982959747314453,3.0,8.497751|3.000000,10.132589|7.000000,7.954389|7.000000,7,97652875264.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,45,10.910078|3.000000,0.015977144241333008,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,78852440064.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,46,10.910078|3.000000,0.016103029251098633,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,71862812672.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,47,10.910078|3.000000,0.027130126953125,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,65681494016.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,48,10.910078|3.000000,0.015224218368530273,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,55986356224.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,49,10.910078|3.000000,0.015877962112426758,3.0,8.497751|3.000000,9.692700|7.000000,8.330268|7.000000,7,84548313088.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,50,10.910078|3.000000,0.015684843063354492,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,97499217920.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,51,10.910078|3.000000,0.01586318016052246,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,75857690624.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,52,10.910078|3.000000,0.02307724952697754,3.0,8.497751|3.000000,8.812767|7.000000,7.797546|7.000000,7,109813522432.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,53,10.910078|3.000000,0.014835119247436523,3.0,8.497751|3.000000,10.307823|7.000000,10.085781|7.000000,7,73520250880.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,54,10.910078|3.000000,0.016072988510131836,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,25039560704.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,55,10.910078|3.000000,0.022126197814941406,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,81527914496.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,56,10.910078|3.000000,0.02326178550720215,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,80941703168.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,57,10.910078|3.000000,0.014984130859375,3.0,8.497751|3.000000,7.330043|7.000000,6.527996|7.000000,7,69622439936.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,58,10.910078|3.000000,0.015214920043945312,3.0,8.497751|3.000000,9.216946|11.000000,9.266461|11.000000,11,97069211648.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,59,10.910078|3.000000,0.015118837356567383,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,25079201792.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,60,10.910078|3.000000,0.014634847640991211,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,90045595648.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,61,10.910078|3.000000,0.11510181427001953,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,75984707584.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,62,10.910078|3.000000,0.024183988571166992,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,20452438016.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,63,10.910078|3.000000,0.021490812301635742,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,49937465344.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,64,10.910078|3.000000,0.016962051391601562,3.0,8.497751|3.000000,10.530612|7.000000,8.246673|7.000000,7,47547871232.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,65,10.910078|3.000000,0.015226125717163086,3.0,8.497751|3.000000,10.229258|11.000000,10.466422|11.000000,11,115585777664.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,66,10.910078|3.000000,0.015040159225463867,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,94029529088.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,67,10.910078|3.000000,0.019850969314575195,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,80526729216.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,68,10.910078|3.000000,0.01636791229248047,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,91657846784.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,69,10.910078|3.000000,0.014817953109741211,3.0,8.497751|3.000000,8.148418|7.000000,7.470492|7.000000,7,65874395136.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,70,10.910078|3.000000,0.017424821853637695,3.0,8.497751|3.000000,7.330043|7.000000,6.527996|7.000000,7,105174876160.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,71,10.910078|3.000000,0.014791250228881836,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,99858735104.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,72,10.910078|3.000000,0.01799607276916504,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,100752367616.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,73,10.910078|3.000000,0.014972925186157227,3.0,8.497751|3.000000,10.132589|7.000000,7.954389|7.000000,7,107027210240.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,74,10.910078|3.000000,0.015005111694335938,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,62273904640.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,75,10.910078|3.000000,0.015996932983398438,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,104242094080.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,76,10.910078|3.000000,0.014372110366821289,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,52850913280.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,77,10.910078|3.000000,0.014521121978759766,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,72915107840.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,78,10.910078|3.000000,0.017329931259155273,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,96024682496.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,79,10.910078|3.000000,0.015954971313476562,3.0,8.497751|3.000000,9.243336|7.000000,7.093334|7.000000,7,142167670784.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,80,10.910078|3.000000,0.016243934631347656,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,70987808768.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,81,10.910078|3.000000,0.015870332717895508,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,72821555200.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,82,10.910078|3.000000,0.0163271427154541,3.0,8.497751|3.000000,9.735776|7.000000,7.708426|7.000000,7,65594179584.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,83,10.910078|3.000000,0.01544809341430664,3.0,8.497751|3.000000,9.735776|7.000000,7.708426|7.000000,7,102092939264.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,84,10.910078|3.000000,0.015398979187011719,3.0,8.497751|3.000000,8.681686|7.000000,7.234715|7.000000,7,90584768512.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,85,10.910078|3.000000,0.015451192855834961,3.0,8.497751|3.000000,8.681686|7.000000,7.234715|7.000000,7,66705645568.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,86,10.910078|3.000000,0.015404939651489258,3.0,8.497751|3.000000,9.775559|7.000000,7.485359|7.000000,7,95406694400.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,87,10.910078|3.000000,0.014534235000610352,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,95465447424.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,88,10.910078|3.000000,0.014822959899902344,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,86041919488.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,89,10.910078|3.000000,0.0230410099029541,3.0,8.497751|3.000000,9.388192|7.000000,8.692799|7.000000,7,63493586944.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,90,10.910078|3.000000,0.014616012573242188,3.0,8.497751|3.000000,9.004360|7.000000,7.202809|7.000000,7,1602421.875000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,91,10.910078|3.000000,0.016252994537353516,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,104139898880.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,92,10.910078|3.000000,0.024766921997070312,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,81126785024.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,93,10.910078|3.000000,0.01564192771911621,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,137929113600.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,94,10.910078|3.000000,0.015006303787231445,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,78732009472.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,95,10.910078|3.000000,0.015445947647094727,3.0,8.497751|3.000000,8.148418|7.000000,7.470492|7.000000,7,57001353216.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,96,10.910078|3.000000,0.014399051666259766,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,28356775936.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,97,10.910078|3.000000,0.018990039825439453,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,31611740160.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,98,10.910078|3.000000,0.01916813850402832,3.0,8.497751|3.000000,9.980309|11.000000,10.209484|11.000000,11,59784617984.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,99,10.910078|3.000000,0.025237083435058594,3.0,8.497751|3.000000,10.837258|11.000000,8.343733|11.000000,11,75919671296.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,100,10.910078|3.000000,0.016247987747192383,3.0,8.497751|3.000000,9.976939|7.000000,8.655842|7.000000,7,46089646080.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,101,10.910078|3.000000,0.01884603500366211,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,76671295488.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,102,10.910078|3.000000,0.020811080932617188,3.0,8.497751|3.000000,10.629732|11.000000,9.050728|11.000000,11,44404445184.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,103,10.910078|3.000000,0.014250040054321289,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,38815371264.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,104,10.910078|3.000000,0.016952037811279297,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,86801596416.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,105,10.910078|3.000000,0.015503883361816406,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,89817440256.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,106,10.910078|3.000000,0.01559305191040039,3.0,8.497751|3.000000,9.711277|7.000000,7.895114|7.000000,7,38058352640.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,107,10.910078|3.000000,0.014183998107910156,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,87059161088.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,108,10.910078|3.000000,0.014461994171142578,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,33951688704.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,109,10.910078|3.000000,0.015041112899780273,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,81559871488.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,110,10.910078|3.000000,0.015239953994750977,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,103942488064.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,111,10.910078|3.000000,0.0162351131439209,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,78301265920.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,112,10.910078|3.000000,0.01513814926147461,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,56530157568.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,113,10.910078|3.000000,0.022588729858398438,3.0,8.497751|3.000000,10.274856|7.000000,7.654024|7.000000,7,86888677376.000000,N/A,5
MOGP_GENERATIONAL,e8a76a62-f0f1-11f0-894a-6e001b3eef54,Boston,74,114,10.910078|3.000000,0.015600919723510742,3.0,8.497751|3.000000,10.910078|3.000000,8.497751|3.000000,3,49379315712.000000,N/A,5
