MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,0,10.222268|3.000000,1.191422939300537,3.0,9.808805|3.000000,N/A,N/A,0,243307806720.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,1,10.222268|3.000000,0.030393123626708984,3.0,9.808805|3.000000,10.222268|3.000000,9.808805|3.000000,3,70101278720.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,12,10.022025|3.000000,0.02331686019897461,3.0,10.141938|3.000000,9.510895|5.000000,9.576740|5.000000,5,79054897152.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,13,10.022025|3.000000,0.02398538589477539,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,46190084096.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,14,10.022025|3.000000,0.02889394760131836,3.0,10.141938|3.000000,9.713043|11.000000,9.846306|11.000000,11,86655582208.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,15,10.022025|3.000000,0.022557973861694336,3.0,10.141938|3.000000,8.277177|7.000000,8.265453|7.000000,7,47582302208.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,16,10.022025|3.000000,0.0252988338470459,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,68838326272.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,17,10.022025|3.000000,0.01804184913635254,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,67301478400.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,18,10.022025|3.000000,0.02154397964477539,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,70329032704.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,19,10.022025|3.000000,0.030714035034179688,3.0,10.141938|3.000000,7.984114|7.000000,7.872829|7.000000,7,85911224320.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,20,10.022025|3.000000,0.1321868896484375,3.0,10.141938|3.000000,9.315229|7.000000,9.279193|7.000000,7,76460670976.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,21,10.022025|3.000000,0.02400684356689453,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,74446888960.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,22,10.022025|3.000000,0.022706031799316406,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,97745428480.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,23,10.022025|3.000000,0.027276039123535156,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,49512452096.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,24,10.022025|3.000000,0.025658845901489258,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,119755202560.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,25,10.022025|3.000000,0.029547929763793945,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,74518044672.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,26,10.022025|3.000000,0.015992164611816406,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,3858298880.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,27,10.022025|3.000000,0.015021085739135742,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,49937334272.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,28,10.022025|3.000000,0.019927024841308594,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,49232408576.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,29,10.022025|3.000000,0.017158985137939453,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,51547246592.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,30,10.022025|3.000000,0.01803898811340332,3.0,10.141938|3.000000,8.305088|11.000000,8.339026|11.000000,11,78691598336.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,31,10.022025|3.000000,0.023555994033813477,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,71532404736.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,32,10.022025|3.000000,0.023675918579101562,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,64746283008.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,33,10.022025|3.000000,0.05074310302734375,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,67374120960.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,34,10.022025|3.000000,0.03032994270324707,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,69877489664.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,35,10.022025|3.000000,0.017476797103881836,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,62640037888.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,36,10.022025|3.000000,0.021863937377929688,3.0,10.141938|3.000000,9.637080|7.000000,9.510433|7.000000,7,94892367872.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,37,10.022025|3.000000,0.03557896614074707,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,108233326592.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,38,10.022025|3.000000,0.024481773376464844,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,87435788288.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,39,10.022025|3.000000,0.021981000900268555,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,115377643520.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,40,10.022025|3.000000,0.03177380561828613,3.0,10.141938|3.000000,9.150462|7.000000,9.228482|7.000000,7,43965341696.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,41,10.022025|3.000000,0.023156166076660156,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,39022186496.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,42,10.022025|3.000000,0.03384876251220703,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,112191455232.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,43,10.022025|3.000000,0.01566791534423828,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,77988462592.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,44,10.022025|3.000000,0.029551029205322266,3.0,10.141938|3.000000,8.606385|7.000000,8.763225|7.000000,7,57265135616.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,45,10.022025|3.000000,0.02418684959411621,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,124899049472.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,46,10.022025|3.000000,0.017670154571533203,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,52925726720.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,47,10.022025|3.000000,0.023130178451538086,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,93414678528.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,48,10.022025|3.000000,0.02847003936767578,3.0,10.141938|3.000000,9.368805|15.000000,10.111837|15.000000,15,81642283008.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,49,10.022025|3.000000,0.024765968322753906,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,68167770112.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,50,10.022025|3.000000,0.021535873413085938,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,93755809792.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,51,10.022025|3.000000,0.023336172103881836,3.0,10.141938|3.000000,9.162513|7.000000,9.155991|7.000000,7,99047047168.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,52,10.022025|3.000000,0.027613162994384766,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,77756923904.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,53,10.022025|3.000000,0.018414020538330078,3.0,10.141938|3.000000,9.235386|7.000000,9.136223|7.000000,7,54699470848.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,54,10.022025|3.000000,0.016995906829833984,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,62685577216.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,55,10.022025|3.000000,0.018802881240844727,3.0,10.141938|3.000000,8.492426|11.000000,8.528852|11.000000,11,76471599104.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,56,10.022025|3.000000,0.025054931640625,3.0,10.141938|3.000000,8.492426|11.000000,8.528852|11.000000,11,55473356800.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,57,10.022025|3.000000,0.024956941604614258,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,73519734784.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,58,10.022025|3.000000,0.024291038513183594,3.0,10.141938|3.000000,8.606385|7.000000,8.763225|7.000000,7,97233756160.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,59,10.022025|3.000000,0.018220901489257812,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,62975008768.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,60,10.022025|3.000000,0.02718210220336914,3.0,10.141938|3.000000,9.198658|7.000000,9.214591|7.000000,7,83609534464.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,61,10.022025|3.000000,0.03174114227294922,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,76064088064.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,62,10.022025|3.000000,0.018063068389892578,3.0,10.141938|3.000000,9.198658|7.000000,9.214591|7.000000,7,88134336512.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,63,10.022025|3.000000,0.02963113784790039,3.0,10.141938|3.000000,9.871650|11.000000,9.965879|11.000000,11,63240486912.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,64,10.022025|3.000000,0.02313518524169922,3.0,10.141938|3.000000,8.606385|7.000000,8.763225|7.000000,7,110109523968.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,65,10.022025|3.000000,0.01703500747680664,3.0,10.141938|3.000000,9.845389|7.000000,9.762077|7.000000,7,62529232896.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,66,10.022025|3.000000,0.0322568416595459,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,70277357568.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,67,10.022025|3.000000,0.016586780548095703,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,38836391936.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,68,10.022025|3.000000,0.016571998596191406,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,46204747776.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,69,10.022025|3.000000,0.022325992584228516,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,103619444736.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,70,10.022025|3.000000,0.015505790710449219,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,39995965440.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,71,10.022025|3.000000,0.01596808433532715,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,49302528000.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,72,10.022025|3.000000,0.018190860748291016,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,79213494272.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,73,10.022025|3.000000,0.018538951873779297,3.0,10.141938|3.000000,9.198658|7.000000,9.214591|7.000000,7,89030778880.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,74,10.022025|3.000000,0.016480684280395508,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,60744499200.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,75,10.022025|3.000000,0.017868995666503906,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,82980519936.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,76,10.022025|3.000000,0.025771141052246094,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,61549371392.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,77,10.022025|3.000000,0.01779007911682129,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,78826061824.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,78,10.022025|3.000000,0.023334980010986328,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,39702704128.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,79,10.022025|3.000000,0.030241727828979492,3.0,10.141938|3.000000,9.803945|11.000000,10.096364|11.000000,11,102626353152.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,80,10.022025|3.000000,0.017078161239624023,3.0,10.141938|3.000000,8.538268|7.000000,8.479042|7.000000,7,79621095424.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,81,10.022025|3.000000,0.034123897552490234,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,73053839360.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,82,10.022025|3.000000,0.02424311637878418,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,29385238528.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,83,10.022025|3.000000,0.01934075355529785,3.0,10.141938|3.000000,8.305088|7.000000,8.339026|7.000000,7,89436209152.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,84,10.022025|3.000000,0.030058860778808594,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,81984110592.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,85,10.022025|3.000000,0.01944708824157715,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,102783328256.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,86,10.022025|3.000000,0.019269943237304688,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,88601141248.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,87,10.022025|3.000000,0.01892995834350586,3.0,10.141938|3.000000,9.150462|7.000000,9.228482|7.000000,7,70884597760.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,88,10.022025|3.000000,0.023356914520263672,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,75199135744.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,89,10.022025|3.000000,0.019888877868652344,3.0,10.141938|3.000000,7.098561|7.000000,7.098826|7.000000,7,72725078016.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,90,10.022025|3.000000,0.02312612533569336,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,65653489664.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,91,10.022025|3.000000,0.015691041946411133,3.0,10.141938|3.000000,8.606385|7.000000,8.763225|7.000000,7,108397223936.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,92,10.022025|3.000000,0.02267909049987793,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,90868703232.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,93,10.022025|3.000000,0.02664780616760254,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,97353654272.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,94,10.022025|3.000000,0.01648092269897461,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,60135243776.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,95,10.022025|3.000000,0.020378828048706055,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,94358962176.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,96,10.022025|3.000000,0.024474143981933594,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,70.955032,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,97,10.022025|3.000000,0.01785898208618164,3.0,10.141938|3.000000,8.492426|7.000000,8.528852|7.000000,7,61309747200.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,98,10.022025|3.000000,0.015285253524780273,3.0,10.141938|3.000000,9.112078|7.000000,9.231250|7.000000,7,92847611904.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,99,10.022025|3.000000,0.01662898063659668,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,49677578240.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,100,10.022025|3.000000,0.020082950592041016,3.0,10.141938|3.000000,7.984114|7.000000,7.872829|7.000000,7,88715919360.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,101,10.022025|3.000000,0.041649818420410156,3.0,10.141938|3.000000,9.198658|7.000000,9.214591|7.000000,7,81205075968.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,102,10.022025|3.000000,0.023139238357543945,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,89629286400.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,103,10.022025|3.000000,0.02523207664489746,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,63668092928.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,104,10.022025|3.000000,0.04056906700134277,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,110688698368.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,105,10.022025|3.000000,0.018171072006225586,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,75176222720.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,106,10.022025|3.000000,0.016119003295898438,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,63786729472.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,107,10.022025|3.000000,0.02781391143798828,3.0,10.141938|3.000000,8.606385|7.000000,8.763225|7.000000,7,56413315072.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,108,10.022025|3.000000,0.028900861740112305,3.0,10.141938|3.000000,8.606385|7.000000,8.763225|7.000000,7,190.837723,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,109,10.022025|3.000000,0.01988077163696289,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,97641111552.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,110,10.022025|3.000000,0.015925168991088867,3.0,10.141938|3.000000,8.606385|7.000000,8.763225|7.000000,7,91451981824.000000,10.222268|3.000000,5
MOGP_GENERATIONAL,0c490852-ec7b-11f0-8585-6e001b3eef54,Boston,74,111,10.022025|3.000000,0.026372194290161133,3.0,10.141938|3.000000,10.022025|3.000000,10.141938|3.000000,3,82113863680.000000,10.222268|3.000000,5
