MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,0,2613.955078|3.000000|0.000000,1.4990978240966797,3.0,2607.758545|3.000000|0.000000,N/A,N/A,0,159240716288.000000,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,1,2480.992188|3.000000|0.000000,5.94045615196228,3.0,2458.973633|3.000000|0.000000,2187.691406|15.000000|6.000000,2121.773682|15.000000|6.000000,15,2014942.750000,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,12,2138.746826|3.000000|0.000000,6.270730972290039,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,115.582047,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,13,2138.746826|3.000000|0.000000,6.435876131057739,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,85.758507,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,14,2138.746826|3.000000|0.000000,6.73683500289917,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,62.656864,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,15,2138.746826|3.000000|0.000000,7.137979984283447,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,45.359039,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,16,2138.746826|3.000000|0.000000,7.5959861278533936,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,47.481853,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,17,2138.746826|3.000000|0.000000,7.292837858200073,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,49.844994,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,18,2138.746826|3.000000|0.000000,6.993155241012573,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,50.080879,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,19,2138.746826|3.000000|0.000000,7.128831148147583,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,40.877758,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,20,2138.746826|3.000000|0.000000,7.646311044692993,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,3.755337,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,21,2138.746826|3.000000|0.000000,9.631735801696777,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,22,2138.746826|3.000000|0.000000,10.932752847671509,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,23,2138.746826|3.000000|0.000000,11.229550123214722,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,24,2138.746826|3.000000|0.000000,11.398523092269897,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,25,2138.746826|3.000000|0.000000,10.84888219833374,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,26,2138.746826|3.000000|0.000000,11.782616138458252,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,27,2138.746826|3.000000|0.000000,10.972673654556274,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,28,2138.746826|3.000000|0.000000,11.269812822341919,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,29,2138.746826|3.000000|0.000000,11.4808509349823,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,30,2138.746826|3.000000|0.000000,11.194928884506226,3.0,1952.195312|3.000000|0.000000,2127.722656|3.000000|1.000000,2217.306885|3.000000|1.000000,3,0.777575,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,31,2138.746826|3.000000|0.000000,11.10456395149231,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,32,2138.746826|3.000000|0.000000,11.038640975952148,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,33,2138.746826|3.000000|0.000000,11.124496221542358,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,34,2138.746826|3.000000|0.000000,10.870051145553589,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,35,2138.746826|3.000000|0.000000,11.09683895111084,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,36,2138.746826|3.000000|0.000000,11.40283489227295,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,37,2138.746826|3.000000|0.000000,10.735954999923706,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,38,2138.746826|3.000000|0.000000,11.231873035430908,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,39,2138.746826|3.000000|0.000000,11.071547269821167,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,40,2138.746826|3.000000|0.000000,11.304645776748657,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,41,2138.746826|3.000000|0.000000,11.109199047088623,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,42,2138.746826|3.000000|0.000000,11.124466896057129,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,43,2138.746826|3.000000|0.000000,11.315380096435547,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,44,2138.746826|3.000000|0.000000,11.003736019134521,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,45,2138.746826|3.000000|0.000000,11.23697304725647,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,46,2138.746826|3.000000|0.000000,10.85005807876587,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,3.962778,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,47,2138.746826|3.000000|0.000000,11.364591121673584,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,48,2138.746826|3.000000|0.000000,11.47936201095581,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,49,2138.746826|3.000000|0.000000,10.869049072265625,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,50,2138.746826|3.000000|0.000000,11.081751108169556,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,51,2138.746826|3.000000|0.000000,11.193932056427002,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,52,2138.746826|3.000000|0.000000,11.11371898651123,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,53,2138.746826|3.000000|0.000000,10.862084150314331,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,54,2138.746826|3.000000|0.000000,10.905975103378296,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,55,2138.746826|3.000000|0.000000,11.061119318008423,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,56,2138.746826|3.000000|0.000000,10.83776307106018,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,57,2138.746826|3.000000|0.000000,11.194386005401611,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,58,2138.746826|3.000000|0.000000,10.934233903884888,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,59,2138.746826|3.000000|0.000000,11.036005973815918,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,60,2138.746826|3.000000|0.000000,10.59848690032959,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,61,2138.746826|3.000000|0.000000,10.888234853744507,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,62,2138.746826|3.000000|0.000000,11.58498501777649,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,63,2138.746826|3.000000|0.000000,11.005110025405884,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,64,2138.746826|3.000000|0.000000,11.177636861801147,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,65,2138.746826|3.000000|0.000000,11.524649143218994,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,66,2138.746826|3.000000|0.000000,11.006060123443604,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,67,2138.746826|3.000000|0.000000,11.211954832077026,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,68,2138.746826|3.000000|0.000000,11.282807111740112,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,69,2138.746826|3.000000|0.000000,10.722221851348877,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,70,2138.746826|3.000000|0.000000,11.316797018051147,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,71,2138.746826|3.000000|0.000000,11.114894151687622,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,72,2138.746826|3.000000|0.000000,11.068426132202148,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,73,2138.746826|3.000000|0.000000,10.954823017120361,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,74,2138.746826|3.000000|0.000000,11.53006100654602,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,75,2138.746826|3.000000|0.000000,11.0359787940979,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,76,2138.746826|3.000000|0.000000,11.464383125305176,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,77,2138.746826|3.000000|0.000000,10.97291374206543,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,78,2138.746826|3.000000|0.000000,10.93139100074768,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,79,2138.746826|3.000000|0.000000,11.23265266418457,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,80,2138.746826|3.000000|0.000000,11.284724950790405,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,81,2138.746826|3.000000|0.000000,11.019176959991455,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,82,2138.746826|3.000000|0.000000,10.800655126571655,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,83,2138.746826|3.000000|0.000000,10.912959814071655,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,84,2138.746826|3.000000|0.000000,11.083108901977539,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,85,2138.746826|3.000000|0.000000,11.068735122680664,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,86,2138.746826|3.000000|0.000000,10.909385204315186,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,87,2138.746826|3.000000|0.000000,10.858916997909546,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,88,2138.746826|3.000000|0.000000,11.28371000289917,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,89,2138.746826|3.000000|0.000000,11.020714044570923,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,90,2138.746826|3.000000|0.000000,10.901238679885864,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,91,2138.746826|3.000000|0.000000,10.955075979232788,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,92,2138.746826|3.000000|0.000000,10.884517908096313,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,93,2138.746826|3.000000|0.000000,10.8626229763031,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,94,2138.746826|3.000000|0.000000,10.919434070587158,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,95,2138.746826|3.000000|0.000000,11.264082908630371,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,96,2138.746826|3.000000|0.000000,11.633207082748413,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
MOGP_NSGAII,4e5bdaa6-eb38-11f0-8f16-6e001b3eef54,Toxicity,74,97,2138.746826|3.000000|0.000000,11.025192975997925,3.0,1952.195312|3.000000|0.000000,2060.879395|5.000000|2.000000,2080.620117|5.000000|2.000000,5,4.446646,N/A,5
