MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,0,10.381579|3.000000,1.0328960418701172,3.0,9.411060|3.000000,N/A,N/A,0,243397705728.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,1,10.381579|3.000000,1.03059983253479,3.0,9.411060|3.000000,10.381579|3.000000,9.411060|3.000000,3,69320220672.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,15,10.307343|3.000000,1.395594835281372,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,63196762112.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,16,10.307343|3.000000,1.472074031829834,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,70899195904.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,17,10.307343|3.000000,1.6927449703216553,3.0,9.452528|3.000000,9.601107|11.000000,8.958891|11.000000,11,97477525504.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,18,10.307343|3.000000,1.9104249477386475,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,76057542656.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,19,10.307343|3.000000,1.887225866317749,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,95904137216.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,20,10.307343|3.000000,1.904493808746338,3.0,9.452528|3.000000,9.371762|7.000000,8.505871|7.000000,7,1984651392.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,21,10.307343|3.000000,1.8683419227600098,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,71167623168.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,22,10.307343|3.000000,1.87646484375,3.0,9.452528|3.000000,9.939807|7.000000,9.536639|7.000000,7,25480122368.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,23,10.307343|3.000000,1.7696998119354248,3.0,9.452528|3.000000,9.833735|11.000000,9.029435|11.000000,11,70977609728.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,24,10.307343|3.000000,1.7980520725250244,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,61999099904.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,25,10.307343|3.000000,1.9323770999908447,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,119252533248.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,26,10.307343|3.000000,1.8154690265655518,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,79115763712.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,27,10.307343|3.000000,1.9392671585083008,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,222.681870,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,28,10.307343|3.000000,1.988508939743042,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,49011838976.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,29,10.307343|3.000000,2.0144848823547363,3.0,9.452528|3.000000,9.459625|7.000000,8.932503|7.000000,7,68274847744.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,30,10.307343|3.000000,1.9683520793914795,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,26526900224.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,31,10.307343|3.000000,2.078544855117798,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,65197850624.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,32,10.307343|3.000000,2.011521100997925,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,26787072000.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,33,10.307343|3.000000,2.0938820838928223,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,76419121152.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,34,10.307343|3.000000,2.054063081741333,3.0,9.452528|3.000000,9.389849|7.000000,8.753954|7.000000,7,97936556032.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,35,10.307343|3.000000,1.9439091682434082,3.0,9.452528|3.000000,9.939807|7.000000,9.536639|7.000000,7,80285851648.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,36,10.307343|3.000000,1.934643268585205,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,86072745984.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,37,10.307343|3.000000,1.99003005027771,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,92994789376.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,38,10.307343|3.000000,1.910355806350708,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,110580465664.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,39,10.307343|3.000000,1.993285894393921,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,94243028992.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,40,10.307343|3.000000,1.8468029499053955,3.0,9.452528|3.000000,7.223202|19.000000,6.449252|19.000000,19,76208300032.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,41,10.307343|3.000000,2.1187241077423096,3.0,9.452528|3.000000,8.902856|7.000000,8.043918|7.000000,7,73434800128.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,42,10.307343|3.000000,1.979196310043335,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,52179222528.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,43,10.307343|3.000000,1.9853558540344238,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,82876506112.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,44,10.307343|3.000000,2.004307985305786,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,91081687040.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,45,10.307343|3.000000,2.01613187789917,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,93175431168.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,46,10.307343|3.000000,1.978545904159546,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,79545253888.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,47,10.307343|3.000000,1.9628667831420898,3.0,9.452528|3.000000,8.902856|7.000000,8.043918|7.000000,7,80057319424.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,48,10.307343|3.000000,1.9390058517456055,3.0,9.452528|3.000000,9.833735|7.000000,9.029435|7.000000,7,81721655296.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,49,10.307343|3.000000,1.9176452159881592,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,99384320000.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,50,10.307343|3.000000,1.8811559677124023,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,57174855680.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,51,10.307343|3.000000,1.9363362789154053,3.0,9.452528|3.000000,9.431469|7.000000,8.451180|7.000000,7,88899059712.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,52,10.307343|3.000000,1.9330041408538818,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,74295238656.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,53,10.307343|3.000000,1.9421980381011963,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,78821924864.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,54,10.307343|3.000000,1.9616429805755615,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,217159728.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,55,10.307343|3.000000,2.003371238708496,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,85827452928.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,56,10.307343|3.000000,1.9029407501220703,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,81593147392.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,57,10.307343|3.000000,1.9218990802764893,3.0,9.452528|3.000000,7.282433|7.000000,6.650941|7.000000,7,685466560.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,58,10.307343|3.000000,1.9586381912231445,3.0,9.452528|3.000000,9.496275|11.000000,8.584496|11.000000,11,84419526656.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,59,10.307343|3.000000,1.9855468273162842,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,60457811968.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,60,10.307343|3.000000,2.1290111541748047,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,69732327424.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,61,10.307343|3.000000,2.028303861618042,3.0,9.452528|3.000000,9.389849|7.000000,8.753954|7.000000,7,28785532928.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,62,10.307343|3.000000,1.8693339824676514,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,61903126528.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,63,10.307343|3.000000,1.8954179286956787,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,74760388608.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,64,10.307343|3.000000,1.8844199180603027,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,63207104512.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,65,10.307343|3.000000,1.789107084274292,3.0,9.452528|3.000000,8.902856|7.000000,8.043918|7.000000,7,93807976448.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,66,10.307343|3.000000,1.7936499118804932,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,67322191872.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,67,10.307343|3.000000,1.9342536926269531,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,85496774656.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,68,10.307343|3.000000,1.915984869003296,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,79950200832.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,69,10.307343|3.000000,1.991584062576294,3.0,9.452528|3.000000,8.113361|7.000000,7.558832|7.000000,7,50154934272.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,70,10.307343|3.000000,1.8934097290039062,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,99498754048.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,71,10.307343|3.000000,1.918976068496704,3.0,9.452528|3.000000,9.424834|7.000000,8.513317|7.000000,7,81716289536.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,72,10.307343|3.000000,1.8918137550354004,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,71582539776.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,73,10.307343|3.000000,1.9362998008728027,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,118460080128.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,74,10.307343|3.000000,1.8502380847930908,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,70014492672.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,75,10.307343|3.000000,1.9229459762573242,3.0,9.452528|3.000000,7.282433|7.000000,6.650941|7.000000,7,106942857216.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,76,10.307343|3.000000,1.9281039237976074,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,72609677312.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,77,10.307343|3.000000,2.0880651473999023,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,49866878976.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,78,10.307343|3.000000,2.2020249366760254,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,97767628800.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,79,10.307343|3.000000,2.022542953491211,3.0,9.452528|3.000000,8.902856|11.000000,8.043918|11.000000,11,99012829184.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,80,10.307343|3.000000,1.844531774520874,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,53133422592.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,81,10.307343|3.000000,2.0437419414520264,3.0,9.452528|3.000000,8.674426|7.000000,8.150823|7.000000,7,89182117888.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,82,10.307343|3.000000,2.048064947128296,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,55822557184.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,83,10.307343|3.000000,1.943903923034668,3.0,9.452528|3.000000,8.113361|7.000000,7.558832|7.000000,7,44615143424.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,84,10.307343|3.000000,2.1189491748809814,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,94120902656.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,85,10.307343|3.000000,1.9976608753204346,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,77318529024.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,86,10.307343|3.000000,2.017942190170288,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,131149611008.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,87,10.307343|3.000000,1.9897537231445312,3.0,9.452528|3.000000,9.362617|7.000000,8.718807|7.000000,7,70136020992.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,88,10.307343|3.000000,1.9858651161193848,3.0,9.452528|3.000000,9.333168|7.000000,8.901798|7.000000,7,79604015104.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,89,10.307343|3.000000,2.0839500427246094,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,81851432960.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,90,10.307343|3.000000,1.9881069660186768,3.0,9.452528|3.000000,8.690280|7.000000,8.051316|7.000000,7,40916312064.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,91,10.307343|3.000000,2.1282341480255127,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,2350783.250000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,92,10.307343|3.000000,2.0823628902435303,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,98156814336.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,93,10.307343|3.000000,1.9368009567260742,3.0,9.452528|3.000000,9.751621|11.000000,8.883449|11.000000,11,78181564416.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,94,10.307343|3.000000,1.9093291759490967,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,111040389120.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,95,10.307343|3.000000,1.968573808670044,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,72542691328.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,96,10.307343|3.000000,1.964101791381836,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,78902984704.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,97,10.307343|3.000000,2.005948305130005,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,45752352768.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,98,10.307343|3.000000,1.9278090000152588,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,99329466368.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,99,10.307343|3.000000,1.9932060241699219,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,56211689472.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,100,10.307343|3.000000,1.9769032001495361,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,74292772864.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,101,10.307343|3.000000,2.0789170265197754,3.0,9.452528|3.000000,8.448864|7.000000,7.850465|7.000000,7,61239005184.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,102,10.307343|3.000000,1.9524638652801514,3.0,9.452528|3.000000,9.739303|7.000000,9.026285|7.000000,7,103013941248.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,103,10.307343|3.000000,1.9617302417755127,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,74432323584.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,104,10.307343|3.000000,2.090240001678467,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,112205471744.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,105,10.307343|3.000000,1.9976050853729248,3.0,9.452528|3.000000,8.902856|7.000000,8.043918|7.000000,7,105312157696.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,106,10.307343|3.000000,1.9057118892669678,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,83001982976.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,107,10.307343|3.000000,1.9782171249389648,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,71988068352.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,108,10.307343|3.000000,2.0449578762054443,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,76931530752.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,109,10.307343|3.000000,2.1093480587005615,3.0,9.452528|3.000000,9.371762|7.000000,8.505871|7.000000,7,100317855744.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,110,10.307343|3.000000,1.961562156677246,3.0,9.452528|3.000000,8.902856|7.000000,8.043918|7.000000,7,69476507648.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,111,10.307343|3.000000,2.093548059463501,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,92909830144.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,112,10.307343|3.000000,1.9625380039215088,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,98873204736.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,113,10.307343|3.000000,1.9607269763946533,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,70234177536.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,114,10.307343|3.000000,2.089528799057007,3.0,9.452528|3.000000,9.424834|7.000000,8.513317|7.000000,7,89230458880.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,115,10.307343|3.000000,2.0427591800689697,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,70516793344.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,116,10.307343|3.000000,2.0203840732574463,3.0,9.452528|3.000000,8.902856|7.000000,8.043918|7.000000,7,105923100672.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,117,10.307343|3.000000,1.938039779663086,3.0,9.452528|3.000000,8.113361|7.000000,7.558832|7.000000,7,125210558464.000000,N/A,5
MOGP_GENERATIONAL,473b079e-ebea-11f0-8585-6e001b3eef54,Boston,74,118,10.307343|3.000000,1.9603769779205322,3.0,9.452528|3.000000,10.307343|3.000000,9.452528|3.000000,3,64588890112.000000,N/A,5
