MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,0,9.558846|3.000000|0.000000,1.2633569240570068,3.0,9.446724|3.000000|0.000000,N/A,N/A,0,244536262656.000000,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,1,9.558846|3.000000|0.000000,4.8391711711883545,3.0,9.446724|3.000000|0.000000,9.558846|3.000000|0.000000,9.446724|3.000000|0.000000,3,3.511068,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,2,9.528811|3.000000|0.000000,4.758694887161255,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,55.092884,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,3,9.528811|3.000000|0.000000,4.721207141876221,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,163.344772,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,4,9.528811|3.000000|0.000000,4.8801109790802,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,4.709641,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,5,9.528811|3.000000|0.000000,4.841721057891846,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,2.730713,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,6,9.528811|3.000000|0.000000,4.970170736312866,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,2.169383,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,7,9.528811|3.000000|0.000000,5.178442001342773,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,1.920306,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,8,9.528811|3.000000|0.000000,5.317731142044067,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,2.110288,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,9,9.528811|3.000000|0.000000,5.898907899856567,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,2.319261,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,10,9.528811|3.000000|0.000000,8.099128723144531,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,11,9.528811|3.000000|0.000000,12.106353044509888,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,12,9.528811|3.000000|0.000000,12.224159955978394,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,13,9.528811|3.000000|0.000000,12.258117914199829,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,14,9.528811|3.000000|0.000000,11.89460825920105,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,15,9.528811|3.000000|0.000000,12.013094186782837,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,16,9.528811|3.000000|0.000000,12.130467176437378,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,17,9.528811|3.000000|0.000000,12.222610235214233,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,18,9.528811|3.000000|0.000000,11.968158960342407,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,19,9.528811|3.000000|0.000000,12.218745231628418,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,20,9.528811|3.000000|0.000000,11.987433910369873,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,21,9.528811|3.000000|0.000000,12.245416164398193,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,22,9.528811|3.000000|0.000000,12.158323049545288,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,23,9.528811|3.000000|0.000000,11.941498756408691,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,24,9.528811|3.000000|0.000000,12.051589012145996,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,25,9.528811|3.000000|0.000000,12.272533893585205,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,26,9.528811|3.000000|0.000000,12.252380847930908,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,27,9.528811|3.000000|0.000000,12.108759880065918,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,28,9.528811|3.000000|0.000000,11.965849876403809,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,29,9.528811|3.000000|0.000000,11.971976041793823,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,30,9.528811|3.000000|0.000000,12.234302997589111,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,31,9.528811|3.000000|0.000000,11.955623149871826,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,32,9.528811|3.000000|0.000000,12.242888927459717,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,33,9.528811|3.000000|0.000000,12.453346014022827,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,34,9.528811|3.000000|0.000000,12.272422075271606,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,35,9.528811|3.000000|0.000000,12.281513929367065,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
MOGP_NSGAII,2a0cf1ea-eccc-11f0-a59e-6e001b3eef54,Cooling,74,36,9.528811|3.000000|0.000000,12.270530939102173,3.0,9.486295|3.000000|0.000000,4.507786|3.000000|1.000000,4.636782|3.000000|1.000000,3,0.354151,N/A,5
