MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,0,10.288237|3.000000,0.966264009475708,3.0,9.646839|3.000000,N/A,N/A,0,243726123008.000000,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,1,10.288237|3.000000,3.9340250492095947,3.0,9.646839|3.000000,9.592007|5.000000,11.341761|5.000000,5,3.081796,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,12,9.671574|3.000000,5.927733421325684,3.0,9.134744|3.000000,8.721512|5.000000,8.225554|5.000000,5,0.117930,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,13,9.671574|3.000000,5.927961111068726,3.0,9.134744|3.000000,8.721512|5.000000,8.225554|5.000000,5,0.125288,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,14,9.671574|3.000000,5.828304052352905,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.181282,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,15,9.671574|3.000000,6.085718870162964,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.181282,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,16,9.671574|3.000000,5.747281074523926,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.185992,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,17,9.671574|3.000000,5.634425163269043,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.190536,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,18,9.671574|3.000000,5.747145175933838,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.190536,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,19,9.671574|3.000000,5.8042590618133545,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.190536,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,20,9.671574|3.000000,5.571177959442139,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.190536,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,21,9.671574|3.000000,5.66966986656189,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.190536,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,22,9.671574|3.000000,5.653742074966431,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.190536,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,23,9.671574|3.000000,5.951964855194092,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.190536,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,24,9.671574|3.000000,5.812408924102783,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.194925,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,25,9.671574|3.000000,6.110988140106201,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.217464,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,26,9.671574|3.000000,5.5723876953125,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.228343,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,27,9.671574|3.000000,5.56934928894043,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.238368,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,28,9.671574|3.000000,5.437994003295898,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.258981,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,29,9.671574|3.000000,5.1999101638793945,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.276390,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,30,9.671574|3.000000,5.010345935821533,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.294967,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,31,9.671574|3.000000,5.000343084335327,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.327313,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,32,9.671574|3.000000,4.789997100830078,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.338913,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,33,9.671574|3.000000,5.524683952331543,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,34,9.671574|3.000000,7.6180500984191895,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,35,9.671574|3.000000,7.537129163742065,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,36,9.671574|3.000000,7.826512813568115,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,37,9.671574|3.000000,7.899280071258545,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,38,9.671574|3.000000,7.770219087600708,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,39,9.671574|3.000000,7.557895183563232,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,40,9.671574|3.000000,7.733817100524902,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,41,9.671574|3.000000,7.813905954360962,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,42,9.671574|3.000000,7.677694082260132,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,43,9.671574|3.000000,7.683243989944458,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,44,9.671574|3.000000,7.778753042221069,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,45,9.671574|3.000000,7.700275421142578,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,46,9.671574|3.000000,7.773526906967163,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,47,9.671574|3.000000,7.697200059890747,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,48,9.671574|3.000000,7.65681004524231,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,49,9.671574|3.000000,7.560859203338623,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,50,9.671574|3.000000,7.641067028045654,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,51,9.671574|3.000000,7.485060214996338,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,52,9.671574|3.000000,7.664595127105713,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,53,9.671574|3.000000,7.740721225738525,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,54,9.671574|3.000000,7.599630117416382,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,55,9.671574|3.000000,7.601473808288574,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,56,9.671574|3.000000,7.645079135894775,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,57,9.671574|3.000000,7.690624713897705,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,58,9.671574|3.000000,7.740857124328613,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,59,9.671574|3.000000,7.6140217781066895,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,60,9.671574|3.000000,7.904533863067627,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,61,9.671574|3.000000,7.656160116195679,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,62,9.671574|3.000000,7.7945520877838135,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,63,9.671574|3.000000,8.02084493637085,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,64,9.671574|3.000000,7.624284982681274,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,65,9.671574|3.000000,7.772789001464844,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,66,9.671574|3.000000,7.664292097091675,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,67,9.671574|3.000000,7.872722864151001,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,68,9.671574|3.000000,7.72395396232605,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,69,9.671574|3.000000,7.827258110046387,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,70,9.671574|3.000000,7.867566823959351,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,71,9.671574|3.000000,7.940318822860718,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,72,9.671574|3.000000,7.693088054656982,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,73,9.671574|3.000000,7.907356262207031,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,74,9.671574|3.000000,7.839687824249268,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,75,9.671574|3.000000,7.737781047821045,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,76,9.671574|3.000000,7.981269121170044,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,77,9.671574|3.000000,7.843554973602295,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,78,9.671574|3.000000,7.825138092041016,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,79,9.671574|3.000000,7.681447267532349,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,80,9.671574|3.000000,7.8172900676727295,3.0,9.134744|3.000000,7.644788|7.000000,6.952171|7.000000,7,0.120287,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,81,9.671574|3.000000,8.005432844161987,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.131279,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,82,9.671574|3.000000,7.779385089874268,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.131279,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,83,9.671574|3.000000,7.869915008544922,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.131279,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,84,9.671574|3.000000,7.697334051132202,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.131279,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,85,9.671574|3.000000,7.933143138885498,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.131279,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,86,9.671574|3.000000,7.753525018692017,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.131279,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,87,9.671574|3.000000,7.87532901763916,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,88,9.671574|3.000000,8.017256021499634,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,89,9.671574|3.000000,7.756185054779053,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,90,9.671574|3.000000,7.93946099281311,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,91,9.671574|3.000000,7.768455982208252,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,92,9.671574|3.000000,7.751905918121338,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,93,9.671574|3.000000,7.775068998336792,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,94,9.671574|3.000000,7.803225040435791,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,95,9.671574|3.000000,7.854249000549316,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,96,9.671574|3.000000,7.957333087921143,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,97,9.671574|3.000000,7.663262844085693,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,98,9.671574|3.000000,7.759751081466675,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,99,9.671574|3.000000,7.715358018875122,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,100,9.671574|3.000000,7.84070611000061,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,101,9.671574|3.000000,7.713431119918823,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,102,9.671574|3.000000,7.78347110748291,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,103,9.671574|3.000000,7.947549104690552,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,104,9.671574|3.000000,7.738624095916748,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,105,9.671574|3.000000,7.626183032989502,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,106,9.671574|3.000000,7.578549146652222,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,107,9.671574|3.000000,8.102217197418213,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,108,9.671574|3.000000,7.855734825134277,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,109,9.671574|3.000000,7.922598838806152,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,110,9.671574|3.000000,7.627052068710327,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,111,9.671574|3.000000,7.680191993713379,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,112,9.671574|3.000000,7.8135597705841064,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,113,9.671574|3.000000,7.952691078186035,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,114,9.671574|3.000000,7.814441204071045,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,115,9.671574|3.000000,7.859376907348633,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,116,9.671574|3.000000,7.658769130706787,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,117,9.671574|3.000000,7.768892049789429,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,118,9.671574|3.000000,7.700054168701172,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,119,9.671574|3.000000,7.799703121185303,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
MOGP_NSGAII,2f4aae0c-f011-11f0-b9e8-6e001b3eef54,Boston,74,120,9.671574|3.000000,7.633325815200806,3.0,9.134744|3.000000,7.387189|7.000000,7.176903|7.000000,7,0.173623,N/A,5
