MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2436.964355|3.000000,1.2124381065368652,3.0,2049.641602|3.000000,N/A,N/A,0,159356289024.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2358.052490|3.000000,0.028483152389526367,3.0,1942.797119|3.000000,2358.052490|3.000000,1942.797119|3.000000,3,42215342080.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,12,2279.981689|3.000000,0.024843931198120117,3.0,1905.827148|3.000000,2279.981689|3.000000,1905.827148|3.000000,3,40453423104.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,13,2279.981689|3.000000,0.019786834716796875,3.0,1905.827148|3.000000,2279.981689|3.000000,1905.827148|3.000000,3,63083737088.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,14,2279.981689|3.000000,0.021528005599975586,3.0,1905.827148|3.000000,2279.981689|3.000000,1905.827148|3.000000,3,70087475200.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,15,2279.981689|3.000000,0.02931976318359375,3.0,1905.827148|3.000000,2279.981689|3.000000,1905.827148|3.000000,3,62315335680.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,16,2299.870850|3.000000,0.0209352970123291,3.0,1986.828003|3.000000,2299.870850|3.000000,1986.828003|3.000000,3,852946304.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,17,2279.981689|3.000000,0.02603292465209961,3.0,1905.827148|3.000000,2279.981689|3.000000,1905.827148|3.000000,3,56654778368.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,18,2279.981689|3.000000,0.023222923278808594,3.0,1905.827148|3.000000,2279.981689|3.000000,1905.827148|3.000000,3,791515.125000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,19,2299.870850|3.000000,0.022799015045166016,3.0,1986.828003|3.000000,2299.870850|3.000000,1986.828003|3.000000,3,21572268032.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,20,2365.844238|3.000000,0.030100107192993164,3.0,1951.068237|3.000000,2365.844238|3.000000,1951.068237|3.000000,3,46005862400.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,21,2402.238525|3.000000,0.029140949249267578,3.0,2070.716553|3.000000,2402.238525|3.000000,2070.716553|3.000000,3,13597372416.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,22,2432.081787|3.000000,0.018642902374267578,3.0,2055.678955|3.000000,2378.588379|7.000000,2021.707031|7.000000,7,49630203904.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,23,2375.583496|3.000000,0.018861055374145508,3.0,2035.027344|3.000000,2375.583496|3.000000,2035.027344|3.000000,3,6774733312.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,24,2432.081787|3.000000,0.027863025665283203,3.0,2055.678955|3.000000,2432.081787|3.000000,2055.678955|3.000000,3,810534528.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,25,2432.081787|3.000000,0.017554759979248047,3.0,2055.678955|3.000000,2432.081787|3.000000,2055.678955|3.000000,3,47904854016.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,26,2449.942871|3.000000,0.018997907638549805,3.0,2085.885742|3.000000,2335.923584|7.000000,1919.705322|7.000000,7,395983488.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,27,2449.942871|3.000000,0.029147863388061523,3.0,2085.885742|3.000000,2335.923584|7.000000,1919.705322|7.000000,7,4042444032.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,28,2449.942871|3.000000,0.029574155807495117,3.0,2085.885742|3.000000,2371.697754|7.000000,1965.217285|7.000000,7,76284469248.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,29,2449.942871|3.000000,0.02299022674560547,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,49833984000.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,30,2449.942871|3.000000,0.026723146438598633,3.0,2085.885742|3.000000,2270.738037|7.000000,1933.087646|7.000000,7,46806945792.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,31,2449.942871|3.000000,0.023571252822875977,3.0,2085.885742|3.000000,2357.204102|7.000000,1991.765625|7.000000,7,57566613504.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,32,2449.942871|3.000000,0.020460128784179688,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,49170321408.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,33,2449.942871|3.000000,0.01978302001953125,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,32149393408.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,34,2449.942871|3.000000,0.036672115325927734,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,12368943104.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,35,2449.942871|3.000000,0.02888798713684082,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,78781988864.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,36,2449.942871|3.000000,0.0186002254486084,3.0,2085.885742|3.000000,2358.329590|7.000000,2023.595581|7.000000,7,77273.132812,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,37,2449.942871|3.000000,0.030820131301879883,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,265028176.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,38,2449.942871|3.000000,0.028845787048339844,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,61464121344.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,39,2449.942871|3.000000,0.019648075103759766,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,716033216.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,40,2449.942871|3.000000,0.23482227325439453,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,43188486144.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,41,2449.942871|3.000000,0.01943683624267578,3.0,2085.885742|3.000000,2441.094238|7.000000,2058.919678|7.000000,7,49630171136.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,42,2449.942871|3.000000,0.020946264266967773,3.0,2085.885742|3.000000,2289.748779|7.000000,1887.417847|7.000000,7,21423642624.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,43,2449.942871|3.000000,0.024467945098876953,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,48886841344.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,44,2449.942871|3.000000,0.041235923767089844,3.0,2085.885742|3.000000,2384.359863|7.000000,1995.748535|7.000000,7,6204601.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,45,2449.942871|3.000000,0.019350051879882812,3.0,2085.885742|3.000000,2429.968018|7.000000,2035.844360|7.000000,7,10765991936.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,46,2449.942871|3.000000,0.01980900764465332,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,79981142016.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,47,2449.942871|3.000000,0.025477170944213867,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,51946897408.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,48,2449.942871|3.000000,0.09412193298339844,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,72800935936.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,49,2449.942871|3.000000,0.029120922088623047,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,52097380352.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,50,2449.942871|3.000000,0.024706125259399414,3.0,2085.885742|3.000000,2449.942871|3.000000,2085.885742|3.000000,3,57928253440.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,51,2499.862793|3.000000,0.03314995765686035,3.0,2097.647217|3.000000,2498.490479|7.000000,1961.356201|7.000000,7,72567595008.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,52,2499.862793|3.000000,0.0329737663269043,3.0,2097.647217|3.000000,2308.538086|7.000000,1980.282715|7.000000,7,39895760896.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,53,2499.862793|3.000000,0.03235983848571777,3.0,2097.647217|3.000000,2416.873535|7.000000,1935.107056|7.000000,7,30929606656.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,54,2499.862793|3.000000,0.018065929412841797,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,20921.642578,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,55,2499.862793|3.000000,0.020750045776367188,3.0,2097.647217|3.000000,2414.944580|7.000000,1999.796509|7.000000,7,17837426688.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,56,2499.862793|3.000000,0.029169082641601562,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,51505000448.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,57,2499.862793|3.000000,0.01913905143737793,3.0,2097.647217|3.000000,2458.057129|7.000000,2064.037842|7.000000,7,22305.863281,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,58,2499.862793|3.000000,0.028760194778442383,3.0,2097.647217|3.000000,2384.081299|7.000000,2024.586548|7.000000,7,51420164096.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,59,2499.862793|3.000000,0.019917011260986328,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,31714510848.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,60,2499.862793|3.000000,0.019431352615356445,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,33873688576.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,61,2499.862793|3.000000,0.02564096450805664,3.0,2097.647217|3.000000,2399.903564|7.000000,1997.849609|7.000000,7,50556899328.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,62,2499.862793|3.000000,0.02659893035888672,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,33311574016.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,63,2499.862793|3.000000,0.026471853256225586,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,33606123520.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,64,2499.862793|3.000000,0.018973112106323242,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,19191074816.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,65,2499.862793|3.000000,0.025989770889282227,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,5524623872.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,66,2499.862793|3.000000,0.02035999298095703,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,21446457344.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,67,2499.862793|3.000000,0.02325892448425293,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,51282522112.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,68,2499.862793|3.000000,0.026032209396362305,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,59380113408.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,69,2499.862793|3.000000,0.019575119018554688,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,14380223488.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,70,2499.862793|3.000000,0.02677607536315918,3.0,2097.647217|3.000000,2421.785400|7.000000,2054.884521|7.000000,7,71371685888.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,71,2499.862793|3.000000,0.015685081481933594,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,68.297234,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,72,2499.862793|3.000000,0.02262401580810547,3.0,2097.647217|3.000000,2142.752441|7.000000,1746.996948|7.000000,7,49639559168.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,73,2499.862793|3.000000,0.020231008529663086,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,610.105042,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,74,2499.862793|3.000000,0.018203020095825195,3.0,2097.647217|3.000000,2396.621826|7.000000,2012.970703|7.000000,7,82847711232.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,75,2499.862793|3.000000,0.0181429386138916,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,73394995200.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,76,2499.862793|3.000000,0.024249792098999023,3.0,2097.647217|3.000000,2488.591553|7.000000,2090.657227|7.000000,7,50539606016.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,77,2499.862793|3.000000,0.026741981506347656,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,70221283328.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,78,2499.862793|3.000000,0.01915907859802246,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,58993737728.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,79,2499.862793|3.000000,0.01838207244873047,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,54396362752.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,80,2499.862793|3.000000,0.018554210662841797,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,15341133824.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,81,2499.862793|3.000000,0.02584385871887207,3.0,2097.647217|3.000000,2393.018799|7.000000,1949.882446|7.000000,7,59663781888.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,82,2499.862793|3.000000,0.021639108657836914,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,35456425984.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,83,2499.862793|3.000000,0.019663095474243164,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,1272543616.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,84,2499.862793|3.000000,0.02686905860900879,3.0,2097.647217|3.000000,2409.380859|7.000000,1996.571655|7.000000,7,15961912320.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,85,2499.862793|3.000000,0.03201603889465332,3.0,2097.647217|3.000000,2447.523193|7.000000,2015.487915|7.000000,7,57228427264.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,86,2499.862793|3.000000,0.018666982650756836,3.0,2097.647217|3.000000,2423.870605|7.000000,2030.194336|7.000000,7,57958907904.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,87,2499.862793|3.000000,0.046362876892089844,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,65521438720.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,88,2499.862793|3.000000,0.019195079803466797,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,39276281856.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,89,2499.862793|3.000000,0.019778013229370117,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,130625392.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,90,2499.862793|3.000000,0.02566385269165039,3.0,2097.647217|3.000000,2380.278564|7.000000,1941.263550|7.000000,7,40648495104.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,91,2499.862793|3.000000,0.019012928009033203,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,91883.468750,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,92,2499.862793|3.000000,0.018885135650634766,3.0,2097.647217|3.000000,2366.723145|7.000000,1977.278931|7.000000,7,68932689920.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,93,2499.862793|3.000000,0.020247220993041992,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,64339189760.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,94,2499.862793|3.000000,0.024789094924926758,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,78873853952.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,95,2499.862793|3.000000,0.019683122634887695,3.0,2097.647217|3.000000,2339.571533|7.000000,1987.178467|7.000000,7,14620097536.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,96,2499.862793|3.000000,0.019988059997558594,3.0,2097.647217|3.000000,2474.139160|7.000000,2218.825195|7.000000,7,73133547520.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,97,2499.862793|3.000000,0.02041912078857422,3.0,2097.647217|3.000000,2374.594482|7.000000,1962.676758|7.000000,7,27212.373047,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,98,2499.862793|3.000000,0.024226665496826172,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,60916.875000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,99,2499.862793|3.000000,0.018293142318725586,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,65640488960.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,100,2499.862793|3.000000,0.025034427642822266,3.0,2097.647217|3.000000,2422.185059|7.000000,2028.571045|7.000000,7,5531560448.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,101,2499.862793|3.000000,0.01847982406616211,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,45558288384.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,102,2499.862793|3.000000,0.01903390884399414,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,36200288256.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,103,2499.862793|3.000000,0.020102977752685547,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,48696541184.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,104,2499.862793|3.000000,0.027846097946166992,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,43701342208.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,105,2499.862793|3.000000,0.02054619789123535,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,15769588736.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,106,2499.862793|3.000000,0.01824784278869629,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,66722140160.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,107,2499.862793|3.000000,0.0204770565032959,3.0,2097.647217|3.000000,2370.786865|7.000000,1964.413696|7.000000,7,32500881408.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,108,2499.862793|3.000000,0.026968002319335938,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,49434509312.000000,N/A,5
MOGP_GENERATIONAL,f21e5b48-f194-11f0-9cc4-6e001b3eef54,Toxicity,74,109,2499.862793|3.000000,0.018143177032470703,3.0,2097.647217|3.000000,2499.862793|3.000000,2097.647217|3.000000,3,16269333504.000000,N/A,5
