MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,0,2511.405762|3.000000|0.000000,1.2580711841583252,3.0,2829.676514|3.000000|0.000000,N/A,N/A,0,160188727296.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,1,2376.116699|3.000000|0.000000,1.3094098567962646,3.0,2686.261230|3.000000|0.000000,2265.685547|3.000000|1.000000,2541.933594|3.000000|1.000000,3,106689830912.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,40,2039.166748|3.000000|0.000000,2.7505078315734863,3.0,2298.162842|3.000000|0.000000,1960.257324|7.000000|0.000000,2153.253418|7.000000|0.000000,7,67311308800.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,41,2039.166748|3.000000|0.000000,2.7676610946655273,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,3914023936.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,42,2039.166748|3.000000|0.000000,2.7751569747924805,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,114861547520.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,43,2039.166748|3.000000|0.000000,2.713104724884033,3.0,2298.162842|3.000000|0.000000,2026.048340|7.000000|1.000000,2245.083740|7.000000|1.000000,7,57685790720.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,44,2039.166748|3.000000|0.000000,3.0326220989227295,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,47123369984.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,45,2039.166748|3.000000|0.000000,2.7308669090270996,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,53438279680.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,46,2039.166748|3.000000|0.000000,3.1766090393066406,3.0,2298.162842|3.000000|0.000000,2038.682495|7.000000|2.000000,2224.383789|7.000000|2.000000,7,79417909248.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,47,2039.166748|3.000000|0.000000,2.8669798374176025,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,70287441920.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,48,2039.166748|3.000000|0.000000,2.6521549224853516,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,53441953792.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,49,2039.166748|3.000000|0.000000,3.00093412399292,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,55808495616.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,50,2039.166748|3.000000|0.000000,2.736427068710327,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,95427674112.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,51,2039.166748|3.000000|0.000000,2.594149112701416,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,105424830464.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,52,2039.166748|3.000000|0.000000,2.6522481441497803,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,20249675776.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,53,2039.166748|3.000000|0.000000,2.95735502243042,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,52130070528.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,54,2039.166748|3.000000|0.000000,2.7957067489624023,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,5207734272.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,55,2039.166748|3.000000|0.000000,2.818222999572754,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,70519308288.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,56,2039.166748|3.000000|0.000000,2.9470109939575195,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,50123112448.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,57,2039.166748|3.000000|0.000000,2.690325975418091,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,49783992320.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,58,2039.166748|3.000000|0.000000,2.7737011909484863,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,69419393024.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,59,2039.166748|3.000000|0.000000,2.672549247741699,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,78580776960.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,60,2039.166748|3.000000|0.000000,2.6557130813598633,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,71743111168.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,61,2039.166748|3.000000|0.000000,2.626896858215332,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,24370454528.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,62,2039.166748|3.000000|0.000000,2.6709530353546143,3.0,2298.162842|3.000000|0.000000,2008.774414|7.000000|0.000000,2141.488770|7.000000|0.000000,7,83710189568.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,63,2039.166748|3.000000|0.000000,2.8758950233459473,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,12540761088.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,64,2039.166748|3.000000|0.000000,3.313478946685791,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,5528273408.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,65,2039.166748|3.000000|0.000000,3.5159618854522705,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,50627309568.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,66,2039.166748|3.000000|0.000000,2.6502480506896973,3.0,2298.162842|3.000000|0.000000,2028.712891|7.000000|1.000000,2227.094482|7.000000|1.000000,7,69425438720.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,67,2039.166748|3.000000|0.000000,2.7166130542755127,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,75510800384.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,68,2039.166748|3.000000|0.000000,3.115192174911499,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,9864551424.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,69,2039.166748|3.000000|0.000000,3.3720531463623047,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,57040830464.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,70,2039.166748|3.000000|0.000000,3.08070707321167,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,58069876736.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,71,2039.166748|3.000000|0.000000,3.17586612701416,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,49165631488.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,72,2039.166748|3.000000|0.000000,3.1730620861053467,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,71144923136.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,73,2039.166748|3.000000|0.000000,3.143880844116211,3.0,2298.162842|3.000000|0.000000,2008.774414|7.000000|0.000000,2141.488770|7.000000|0.000000,7,14105837.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,74,2039.166748|3.000000|0.000000,3.072780132293701,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,84875296768.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,75,2039.166748|3.000000|0.000000,3.0713748931884766,3.0,2298.162842|3.000000|0.000000,1968.276489|7.000000|0.000000,2138.737793|7.000000|0.000000,7,74647928832.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,76,2039.166748|3.000000|0.000000,3.0624520778656006,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,11337089024.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,77,2039.166748|3.000000|0.000000,3.195507049560547,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,97630330880.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,78,2039.166748|3.000000|0.000000,3.0422890186309814,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,51412799488.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,79,2039.166748|3.000000|0.000000,3.178656816482544,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,42196029440.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,80,2039.166748|3.000000|0.000000,3.4283361434936523,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,50532626432.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,81,2039.166748|3.000000|0.000000,3.3565659523010254,3.0,2298.162842|3.000000|0.000000,2010.334229|7.000000|1.000000,2171.002441|7.000000|1.000000,7,69359583232.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,82,2039.166748|3.000000|0.000000,3.267024040222168,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,7929232384.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,83,2039.166748|3.000000|0.000000,3.083303213119507,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,45271703552.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,84,2039.166748|3.000000|0.000000,3.468240976333618,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,8737332224.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,85,2039.166748|3.000000|0.000000,3.3396148681640625,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,56461959168.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,86,2039.166748|3.000000|0.000000,3.4069371223449707,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,84776181760.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,87,2039.166748|3.000000|0.000000,3.153592824935913,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,10348597248.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,88,2039.166748|3.000000|0.000000,3.1494929790496826,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,61449601024.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,89,2039.166748|3.000000|0.000000,2.9773550033569336,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,62929408000.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,90,2039.166748|3.000000|0.000000,3.2497799396514893,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,49635786752.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,91,2039.166748|3.000000|0.000000,3.172356128692627,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,63121993728.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,92,2039.166748|3.000000|0.000000,3.0658249855041504,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,74359570432.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,93,2039.166748|3.000000|0.000000,3.0212900638580322,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,70330417152.000000,N/A,5
MOGP_GENERATIONAL,5df9bda2-efa2-11f0-82d9-6e001b3eef54,Toxicity,74,94,2039.166748|3.000000|0.000000,3.118457078933716,3.0,2298.162842|3.000000|0.000000,2039.166748|3.000000|0.000000,2298.162842|3.000000|0.000000,3,108072599552.000000,N/A,5
