MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,0,10.194349|3.000000,0.925767183303833,3.0,9.876244|3.000000,N/A,N/A,0,242997575680.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,1,10.194349|3.000000,0.01942586898803711,3.0,9.876244|3.000000,10.194349|3.000000,9.876244|3.000000,3,93485031424.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,12,8.502844|5.000000,0.02283620834350586,5.0,7.433446|5.000000,8.502844|5.000000,7.433446|5.000000,5,65874145280.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,13,8.502844|5.000000,0.016293764114379883,5.0,7.433446|5.000000,8.502844|5.000000,7.433446|5.000000,5,82808143872.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,14,8.502844|5.000000,0.019873857498168945,5.0,7.433446|5.000000,8.502844|5.000000,7.433446|5.000000,5,86966067200.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,15,8.502844|5.000000,0.022246837615966797,5.0,7.433446|5.000000,8.502844|5.000000,7.433446|5.000000,5,65695297536.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,16,8.223558|11.000000,0.024283885955810547,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,49937469440.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,17,8.223558|11.000000,0.015560150146484375,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,96727990272.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,18,8.223558|11.000000,0.023991107940673828,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,60558217216.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,19,8.223558|11.000000,0.020145177841186523,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,65333981184.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,20,8.223558|11.000000,0.015326976776123047,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,67105689600.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,21,8.223558|11.000000,0.01588916778564453,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,98782011392.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,22,8.223558|11.000000,0.02014303207397461,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,50301075456.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,23,8.223558|11.000000,0.02017688751220703,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,63443025920.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,24,8.223558|11.000000,0.023358821868896484,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,95897346048.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,25,8.223558|11.000000,0.019506216049194336,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,78923251712.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,26,8.223558|11.000000,0.01535487174987793,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,3414381568.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,27,8.223558|11.000000,0.0218350887298584,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,49937350656.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,28,8.223558|11.000000,0.019915103912353516,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,48197599232.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,29,8.223558|11.000000,0.015490055084228516,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,52240011264.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,30,8.223558|11.000000,0.023276805877685547,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,74343153664.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,31,8.223558|11.000000,0.015559196472167969,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,61569040384.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,32,8.223558|11.000000,0.020145177841186523,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,72550096896.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,33,8.223558|11.000000,0.015398025512695312,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,39570509824.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,34,8.223558|11.000000,0.016537189483642578,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,139436163072.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,35,8.223558|11.000000,0.02203965187072754,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,47897190400.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,36,8.223558|11.000000,0.02277994155883789,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,78923022336.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,37,8.223558|11.000000,0.02339315414428711,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,75272388608.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,38,8.223558|11.000000,0.015362024307250977,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,49084944384.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,39,8.223558|11.000000,0.01612114906311035,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,92385886208.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,40,8.223558|11.000000,0.016550064086914062,11.0,7.485947|11.000000,8.223558|11.000000,7.485947|11.000000,11,36346228736.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,41,8.146890|7.000000,0.015416145324707031,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,59261845504.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,42,8.146890|7.000000,0.01602005958557129,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,96266928128.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,43,8.146890|7.000000,0.015484809875488281,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,75254169600.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,44,8.146890|7.000000,0.01539468765258789,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,79302672384.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,45,8.146890|7.000000,0.01564192771911621,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,70917259264.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,46,8.146890|7.000000,0.015616893768310547,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,86564741120.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,47,8.146890|7.000000,0.021778106689453125,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,74099245056.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,48,8.146890|7.000000,0.015666723251342773,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,90070294528.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,49,8.146890|7.000000,0.016081809997558594,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,116574445568.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,50,8.146890|7.000000,0.015948057174682617,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,70183993344.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,51,8.146890|7.000000,0.019282817840576172,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,120300437504.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,52,8.146890|7.000000,0.015132904052734375,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,44132438016.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,53,8.146890|7.000000,0.01598811149597168,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,2987665920.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,54,8.146890|7.000000,0.02342391014099121,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,55649533952.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,55,8.146890|7.000000,0.08044099807739258,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,55869956096.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,56,8.146890|7.000000,0.022191762924194336,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,76538159104.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,57,8.146890|7.000000,0.02170872688293457,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,81441292288.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,58,8.146890|7.000000,0.016083955764770508,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,87806877696.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,59,8.146890|7.000000,0.015727996826171875,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,86798139392.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,60,8.146890|7.000000,0.014939069747924805,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,60914388992.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,61,8.146890|7.000000,0.01648998260498047,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,56907354112.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,62,8.146890|7.000000,0.022254228591918945,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,73949904896.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,63,8.146890|7.000000,0.016514062881469727,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,79976022016.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,64,8.146890|7.000000,0.016122102737426758,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,88191590400.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,65,8.146890|7.000000,0.01577305793762207,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,129642029056.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,66,8.146890|7.000000,0.022980928421020508,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,71704846336.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,67,8.146890|7.000000,0.015591859817504883,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,74246488064.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,68,8.146890|7.000000,0.016209125518798828,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,89132875776.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,69,8.146890|7.000000,0.027794837951660156,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,55869952000.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,70,8.146890|7.000000,0.022982120513916016,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,90864623616.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,71,8.146890|7.000000,0.01551198959350586,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,51638149120.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,72,8.146890|7.000000,0.029963016510009766,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,70751412224.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,73,8.146890|7.000000,0.023443937301635742,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,84895186944.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,74,8.146890|7.000000,0.022642135620117188,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,36738805760.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,75,8.146890|7.000000,0.023121118545532227,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,111133138944.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,76,8.146890|7.000000,0.014877796173095703,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,37974192128.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,77,8.146890|7.000000,0.015426158905029297,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,102313975808.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,78,8.146890|7.000000,0.01642918586730957,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,60903936000.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,79,8.146890|7.000000,0.01666092872619629,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,73636282368.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,80,8.146890|7.000000,0.01566314697265625,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,99301163008.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,81,8.146890|7.000000,0.015512704849243164,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,73015951360.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,82,8.146890|7.000000,0.023370981216430664,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,78799568896.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,83,8.146890|7.000000,0.015718936920166016,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,35475816448.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,84,8.146890|7.000000,0.015592098236083984,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,79704342528.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,85,8.146890|7.000000,0.01566314697265625,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,100617617408.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,86,8.146890|7.000000,0.015465021133422852,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,106025484288.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,87,8.146890|7.000000,0.015465974807739258,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,96341540864.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,88,8.146890|7.000000,0.017709016799926758,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,85985959936.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,89,8.146890|7.000000,0.016123294830322266,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,109729939456.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,90,8.146890|7.000000,0.01519322395324707,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,54759211008.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,91,8.146890|7.000000,0.019199132919311523,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,93836288000.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,92,8.146890|7.000000,0.022886037826538086,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,112676044800.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,93,8.146890|7.000000,0.02143573760986328,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,72856199168.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,94,8.146890|7.000000,0.016006946563720703,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,101337137152.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,95,8.146890|7.000000,0.015264034271240234,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,30226896896.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,96,8.146890|7.000000,0.015218973159790039,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,86741417984.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,97,8.146890|7.000000,0.016010046005249023,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,15702120448.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,98,8.146890|7.000000,0.015564918518066406,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,83569147904.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,99,8.146890|7.000000,0.015429019927978516,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,79607488512.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,100,8.146890|7.000000,0.021802186965942383,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,68970504192.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,101,8.146890|7.000000,0.0156252384185791,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,77960503296.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,102,8.146890|7.000000,0.027832984924316406,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,99664912384.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,103,8.146890|7.000000,0.01668715476989746,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,43210072064.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,104,8.146890|7.000000,0.016371965408325195,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,69666422784.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,105,8.146890|7.000000,0.01613593101501465,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,81430462464.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,106,8.146890|7.000000,0.023555755615234375,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,66104987648.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,107,8.146890|7.000000,0.015372753143310547,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,58393604096.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,108,8.146890|7.000000,0.021548032760620117,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,85932490752.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,109,8.146890|7.000000,0.015182971954345703,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,83951198208.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,110,8.146890|7.000000,0.022499799728393555,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,72007106560.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,111,8.146890|7.000000,0.015883922576904297,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,54987231232.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,112,8.146890|7.000000,0.022253990173339844,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,82495561728.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,113,8.146890|7.000000,0.01648998260498047,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,77513498624.000000,N/A,5
MOGP_GENERATIONAL,cb84df0a-eacf-11f0-81bf-6e001b3eef54,Boston,74,114,8.146890|7.000000,0.015368938446044922,7.0,7.474372|7.000000,8.146890|7.000000,7.474372|7.000000,7,82582765568.000000,N/A,5
