MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,0,2222.380127|3.000000,1.0237140655517578,3.0,2548.802979|3.000000,N/A,N/A,0,159267536896.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,1,2144.108643|3.000000,0.03330087661743164,3.0,2446.584229|3.000000,2144.108643|3.000000,2446.584229|3.000000,3,54202621952.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,2,2141.869629|3.000000,0.022216081619262695,3.0,2362.185547|3.000000,2141.869629|3.000000,2362.185547|3.000000,3,10067240960.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,3,2079.976074|3.000000,0.027728796005249023,3.0,2318.981934|3.000000,2079.976074|3.000000,2318.981934|3.000000,3,93005053952.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,4,2079.976074|3.000000,0.020071983337402344,3.0,2318.981934|3.000000,2079.976074|3.000000,2318.981934|3.000000,3,62362415104.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,5,2079.000488|3.000000,0.02087998390197754,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,27379824640.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,6,2079.000488|3.000000,0.024660110473632812,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,50070220800.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,7,2079.000488|3.000000,0.018162250518798828,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,73975250944.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,8,2079.000488|3.000000,0.02221989631652832,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,47952097280.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,9,2079.000488|3.000000,0.031707763671875,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,14143692800.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,10,2079.000488|3.000000,0.02749490737915039,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,63502790656.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,11,2079.000488|3.000000,0.025902986526489258,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,14623556608.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,12,2079.000488|3.000000,0.01975870132446289,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,78350499840.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,13,2079.000488|3.000000,0.01756882667541504,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,12572060672.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,14,2079.000488|3.000000,0.026587724685668945,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,61285605376.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,15,2079.000488|3.000000,0.02359485626220703,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,26915.201172,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,16,2079.000488|3.000000,0.019105911254882812,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,66282127360.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,17,2079.000488|3.000000,0.01860809326171875,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,26156568576.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,18,2079.000488|3.000000,0.02332305908203125,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,31534743552.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,19,2079.000488|3.000000,0.02716207504272461,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,62942789632.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,20,2079.000488|3.000000,0.021209001541137695,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,23179759616.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,21,2079.000488|3.000000,0.02818608283996582,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,11063118848.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,22,2079.000488|3.000000,0.029898881912231445,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,69640167424.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,23,2079.000488|3.000000,0.02532029151916504,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,36560269312.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,24,2079.000488|3.000000,0.02601313591003418,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,29668771840.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,25,2079.000488|3.000000,0.018387317657470703,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,50007793664.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,26,2079.000488|3.000000,0.03004312515258789,3.0,2340.260986|3.000000,2052.614258|7.000000,2340.563232|7.000000,7,53299605504.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,27,2079.000488|3.000000,0.02261209487915039,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,11734215680.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,28,2079.000488|3.000000,0.02144002914428711,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,32471726080.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,29,2079.000488|3.000000,0.021901845932006836,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,67179450368.000000,2024.703857|3.000000,5
MOGP_GENERATIONAL,11a92f82-f06f-11f0-b3da-6e001b3eef54,Toxicity,74,30,2079.000488|3.000000,0.020863056182861328,3.0,2340.260986|3.000000,2079.000488|3.000000,2340.260986|3.000000,3,3911810816.000000,2024.703857|3.000000,5
