MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,0,2301.956055|3.000000,1.0753650665283203,3.0,2381.145508|3.000000,N/A,N/A,0,159825739776.000000,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,1,2298.544678|3.000000,3.7776410579681396,3.0,2413.077148|3.000000,2069.769775|13.000000,2377.185791|13.000000,13,61.223110,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,2,2137.172607|3.000000,3.53898286819458,3.0,2269.585449|3.000000,1998.719604|13.000000,2105.248535|13.000000,13,88.615929,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,3,2124.844727|3.000000,3.5154340267181396,3.0,2274.840088|3.000000,1983.690063|13.000000,2350.731201|13.000000,13,105.975021,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,4,2124.844727|3.000000,3.475372791290283,3.0,2274.840088|3.000000,1983.690063|13.000000,2350.731201|13.000000,13,105.073425,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,5,2124.844727|3.000000,3.427288055419922,3.0,2274.840088|3.000000,1982.833252|13.000000,2352.463379|13.000000,13,113.799316,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,6,2124.844727|3.000000,3.3900110721588135,3.0,2274.840088|3.000000,1982.833252|13.000000,2352.463379|13.000000,13,112.939171,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,7,2124.844727|3.000000,3.3669168949127197,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,105.994453,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,8,2124.844727|3.000000,3.3636701107025146,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,86.365150,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,9,2124.844727|3.000000,3.3659589290618896,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,80.740051,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,10,2124.844727|3.000000,3.488734006881714,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,71.721184,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,11,2124.844727|3.000000,3.512545108795166,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,75.031364,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,12,2124.844727|3.000000,3.497465133666992,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,78.108856,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,13,2124.844727|3.000000,3.4475018978118896,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,74.697121,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,14,2124.844727|3.000000,3.471877098083496,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,77.102364,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,15,2124.844727|3.000000,3.537104845046997,3.0,2274.840088|3.000000,1901.536499|13.000000,2202.985596|13.000000,13,74.444756,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,16,2124.844727|3.000000,3.4318230152130127,3.0,2274.840088|3.000000,1901.524292|13.000000,2203.081543|13.000000,13,73.529984,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,17,2124.844727|3.000000,3.4937076568603516,3.0,2274.840088|3.000000,1901.524292|13.000000,2203.081543|13.000000,13,72.045242,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,18,2124.844727|3.000000,3.452428102493286,3.0,2274.840088|3.000000,1901.524292|13.000000,2203.081543|13.000000,13,72.395721,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,19,2124.844727|3.000000,3.5069820880889893,3.0,2274.840088|3.000000,1901.524292|13.000000,2203.081543|13.000000,13,70.166901,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,20,2124.844727|3.000000,3.4704508781433105,3.0,2274.840088|3.000000,1883.724121|15.000000,2193.120117|15.000000,15,71.138641,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,21,2124.844727|3.000000,3.4663329124450684,3.0,2274.840088|3.000000,1883.724121|15.000000,2193.120117|15.000000,15,68.967010,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,22,2124.844727|3.000000,3.5010058879852295,3.0,2274.840088|3.000000,1883.724121|15.000000,2193.120117|15.000000,15,69.188301,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,23,2124.844727|3.000000,3.606067180633545,3.0,2274.840088|3.000000,1883.724121|15.000000,2193.120117|15.000000,15,66.722267,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,24,2124.844727|3.000000,3.5870940685272217,3.0,2274.840088|3.000000,1883.724121|15.000000,2193.120117|15.000000,15,63.420193,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,25,2124.844727|3.000000,3.5949580669403076,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,63.748417,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,26,2124.844727|3.000000,3.622471809387207,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,66.055893,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,27,2124.844727|3.000000,3.573559045791626,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,67.682220,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,28,2124.844727|3.000000,3.649279832839966,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,65.597984,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,29,2124.844727|3.000000,3.662432909011841,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,67.381729,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,30,2124.844727|3.000000,3.6691062450408936,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,67.472237,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,31,2124.844727|3.000000,3.7191429138183594,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,66.383705,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,32,2124.844727|3.000000,3.858689069747925,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,60.236115,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,33,2124.844727|3.000000,3.8186752796173096,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,49.979145,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,34,2124.844727|3.000000,3.896663188934326,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,42.516731,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,35,2124.844727|3.000000,4.085930824279785,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,34.651768,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,36,2124.844727|3.000000,4.051798105239868,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,35.056580,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,37,2124.844727|3.000000,4.06627082824707,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,35.118443,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,38,2124.844727|3.000000,3.8747708797454834,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,36.305645,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,39,2124.844727|3.000000,3.897381067276001,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,36.864544,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,40,2124.844727|3.000000,3.924243211746216,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,37.145634,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,41,2124.844727|3.000000,3.9736812114715576,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,32.843548,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,42,2124.844727|3.000000,4.084073781967163,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,21.185205,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,43,2124.844727|3.000000,4.283830881118774,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,21.223557,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,44,2124.844727|3.000000,4.247771978378296,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,21.563383,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,45,2124.844727|3.000000,4.473453998565674,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,21.600895,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,46,2124.844727|3.000000,4.721421241760254,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436296,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,47,2124.844727|3.000000,5.091544151306152,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436323,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,48,2124.844727|3.000000,5.044536828994751,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436347,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,49,2124.844727|3.000000,4.892934083938599,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436395,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,50,2124.844727|3.000000,4.851941823959351,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436429,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,51,2124.844727|3.000000,4.731292963027954,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436475,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,52,2124.844727|3.000000,4.662294864654541,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436523,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,53,2124.844727|3.000000,4.653306722640991,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436564,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,54,2124.844727|3.000000,4.617408037185669,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436616,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,55,2124.844727|3.000000,4.458369016647339,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436693,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,56,2124.844727|3.000000,4.5711939334869385,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436811,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,57,2124.844727|3.000000,4.455421209335327,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.436967,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,58,2124.844727|3.000000,4.408818244934082,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.437131,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,59,2124.844727|3.000000,4.66321587562561,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.437392,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,60,2124.844727|3.000000,5.243110179901123,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.437511,N/A,5
MOGP_NSGAII,615b4aa6-eb5b-11f0-a4da-6e001b3eef54,Toxicity,74,61,2124.844727|3.000000,5.6033408641815186,3.0,2274.840088|3.000000,1862.429199|15.000000,2183.145264|15.000000,15,15.437511,N/A,5
