MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,0,9.609874|3.000000,0.834766149520874,3.0,9.325599|3.000000,9.325599|3.000000,3,244390952960.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,1,4.534750|3.000000,0.021059036254882812,3.0,4.575253|3.000000,4.575253|3.000000,3,147113132032.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,2,4.534750|3.000000,0.019011735916137695,3.0,4.575253|3.000000,4.575253|3.000000,3,115532259328.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,3,4.534750|3.000000,0.018337011337280273,3.0,4.575253|3.000000,4.575253|3.000000,3,66163040256.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,4,4.534750|3.000000,0.017588138580322266,3.0,4.575253|3.000000,4.575253|3.000000,3,65434529792.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,5,4.534750|3.000000,0.017739057540893555,3.0,4.575253|3.000000,4.575253|3.000000,3,86277185536.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,6,4.534750|3.000000,0.018164873123168945,3.0,4.575253|3.000000,4.575253|3.000000,3,107135934464.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,7,4.534750|3.000000,0.020463228225708008,3.0,4.575253|3.000000,4.575253|3.000000,3,105793855488.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,8,4.534750|3.000000,0.017260074615478516,3.0,4.575253|3.000000,4.575253|3.000000,3,131779174400.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,9,4.534750|3.000000,0.016854047775268555,3.0,4.575253|3.000000,4.575253|3.000000,3,75064074240.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,10,4.534750|3.000000,0.015753984451293945,3.0,4.575253|3.000000,4.575253|3.000000,3,70533267456.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,11,4.534750|3.000000,0.015956878662109375,3.0,4.575253|3.000000,4.575253|3.000000,3,113674215424.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,12,4.534750|3.000000,0.016802072525024414,3.0,4.575253|3.000000,4.575253|3.000000,3,97693483008.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,13,4.534750|3.000000,0.017988920211791992,3.0,4.575253|3.000000,4.575253|3.000000,3,95575310336.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,14,4.534750|3.000000,0.017493009567260742,3.0,4.575253|3.000000,4.575253|3.000000,3,82751299584.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,15,4.534750|3.000000,0.0168612003326416,3.0,4.575253|3.000000,4.575253|3.000000,3,75812773888.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,16,4.534750|3.000000,0.017987966537475586,3.0,4.575253|3.000000,4.575253|3.000000,3,113001414656.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,17,4.534750|3.000000,0.01819324493408203,3.0,4.575253|3.000000,4.575253|3.000000,3,54455885824.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,18,4.534750|3.000000,0.017261028289794922,3.0,4.575253|3.000000,4.575253|3.000000,3,90632331264.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,19,4.534750|3.000000,0.017508268356323242,3.0,4.575253|3.000000,4.575253|3.000000,3,71303651328.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,20,4.534750|3.000000,0.01642608642578125,3.0,4.575253|3.000000,4.575253|3.000000,3,97958338560.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,21,4.534750|3.000000,0.016929149627685547,3.0,4.575253|3.000000,4.575253|3.000000,3,137183961088.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,22,4.534750|3.000000,0.01698589324951172,3.0,4.575253|3.000000,4.575253|3.000000,3,105116467200.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,23,4.534750|3.000000,0.015645265579223633,3.0,4.575253|3.000000,4.575253|3.000000,3,48441802752.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,24,4.534750|3.000000,0.01633310317993164,3.0,4.575253|3.000000,4.575253|3.000000,3,91151876096.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,25,4.534750|3.000000,0.017673015594482422,3.0,4.575253|3.000000,4.575253|3.000000,3,107811938304.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,26,4.534750|3.000000,0.017581939697265625,3.0,4.575253|3.000000,4.575253|3.000000,3,123358347264.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,27,4.534750|3.000000,0.01610112190246582,3.0,4.575253|3.000000,4.575253|3.000000,3,105435914240.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,28,4.534750|3.000000,0.01627802848815918,3.0,4.575253|3.000000,4.575253|3.000000,3,90207313920.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,29,4.534750|3.000000,0.015556812286376953,3.0,4.575253|3.000000,4.575253|3.000000,3,62566711296.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,30,4.534750|3.000000,0.01708698272705078,3.0,4.575253|3.000000,4.575253|3.000000,3,49946341376.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,31,4.534750|3.000000,0.016750097274780273,3.0,4.575253|3.000000,4.575253|3.000000,3,94050541568.000000,N/A,5
MOGP_GENERATIONAL,091b5594-e970-11f0-97f1-6e001b3eef54,Cooling,74,32,4.534750|3.000000,0.01583123207092285,3.0,4.575253|3.000000,4.575253|3.000000,3,49998209024.000000,N/A,5
