MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,0,2280.793213|3.000000,1.0532481670379639,3.0,2427.448242|3.000000,N/A,N/A,0,159955009536.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,1,2177.845947|3.000000,0.028712987899780273,3.0,2377.187744|3.000000,2177.845947|3.000000,2377.187744|3.000000,3,53611991040.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,12,2239.054688|3.000000,0.026738882064819336,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,39307.089844,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,13,2239.054688|3.000000,0.07689285278320312,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,62973968384.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,14,2239.054688|3.000000,0.03275012969970703,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,216.445770,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,15,2239.054688|3.000000,0.02219986915588379,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,80224067584.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,16,2239.054688|3.000000,0.03335070610046387,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,95.706062,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,17,2239.054688|3.000000,0.02161383628845215,3.0,2386.649414|3.000000,2207.833008|7.000000,2392.409424|7.000000,7,46241542144.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,18,2239.054688|3.000000,0.024590015411376953,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,49629995008.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,19,2239.054688|3.000000,0.020714282989501953,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,11180931072.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,20,2239.054688|3.000000,0.018878936767578125,3.0,2386.649414|3.000000,2154.084229|5.000000,2287.632080|5.000000,5,66110705664.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,21,2239.054688|3.000000,0.026324033737182617,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,51609493504.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,22,2239.054688|3.000000,0.02022695541381836,3.0,2386.649414|3.000000,2239.054688|3.000000,2386.649414|3.000000,3,52565897216.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,23,2239.054688|3.000000,0.021762847900390625,3.0,2386.649414|3.000000,2053.279053|7.000000,2242.734131|7.000000,7,55581003776.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,24,2244.339844|3.000000,0.025367021560668945,3.0,2383.300781|3.000000,2192.011963|7.000000,2396.842529|7.000000,7,53316501504.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,25,2244.339844|3.000000,0.030293941497802734,3.0,2383.300781|3.000000,2244.339844|3.000000,2383.300781|3.000000,3,15440950272.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,26,2244.339844|3.000000,0.026124954223632812,3.0,2383.300781|3.000000,2235.102783|7.000000,2274.801514|7.000000,7,8296890368.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,27,2244.339844|3.000000,0.03527402877807617,3.0,2383.300781|3.000000,2244.339844|3.000000,2383.300781|3.000000,3,63314210816.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,28,2244.339844|3.000000,0.030065298080444336,3.0,2383.300781|3.000000,2244.339844|3.000000,2383.300781|3.000000,3,53525970944.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,29,2244.339844|3.000000,0.03264904022216797,3.0,2383.300781|3.000000,2127.380127|7.000000,2276.911377|7.000000,7,29006620672.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,30,2255.266846|3.000000,0.020848989486694336,3.0,2303.553467|3.000000,1971.344360|7.000000,2161.239258|7.000000,7,102954811392.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,31,2255.266846|3.000000,0.02686023712158203,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,69216157696.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,32,2255.266846|3.000000,0.032720088958740234,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,7487093248.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,33,2255.266846|3.000000,0.026486873626708984,3.0,2303.553467|3.000000,2248.434570|7.000000,2404.598877|7.000000,7,12960115712.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,34,2255.266846|3.000000,0.03209495544433594,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,63271444480.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,35,2255.266846|3.000000,0.02773308753967285,3.0,2303.553467|3.000000,2223.846680|7.000000,2271.844971|7.000000,7,52599492608.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,36,2255.266846|3.000000,0.14232206344604492,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,70677757952.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,37,2255.266846|3.000000,0.026384830474853516,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,47949815808.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,38,2255.266846|3.000000,0.025849103927612305,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,43493056512.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,39,2255.266846|3.000000,0.026198148727416992,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,52983.097656,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,40,2255.266846|3.000000,0.026203155517578125,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,76815015936.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,41,2255.266846|3.000000,0.027399063110351562,3.0,2303.553467|3.000000,1971.344360|7.000000,2161.239258|7.000000,7,50120183808.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,42,2255.266846|3.000000,0.03210306167602539,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,50964357120.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,43,2255.266846|3.000000,0.02007889747619629,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,896293056.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,44,2255.266846|3.000000,0.029526710510253906,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,13540111360.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,45,2255.266846|3.000000,0.02651214599609375,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,37078855680.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,46,2255.266846|3.000000,0.033155202865600586,3.0,2303.553467|3.000000,2201.992920|7.000000,2382.731445|7.000000,7,54781952000.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,47,2255.266846|3.000000,0.020045757293701172,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,479.273499,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,48,2255.266846|3.000000,0.0262148380279541,3.0,2303.553467|3.000000,2186.711914|7.000000,2391.635010|7.000000,7,71449575424.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,49,2255.266846|3.000000,0.023897171020507812,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,36260888576.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,50,2255.266846|3.000000,0.0274660587310791,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,25374519296.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,51,2255.266846|3.000000,0.03319287300109863,3.0,2303.553467|3.000000,2206.085205|7.000000,2232.352539|7.000000,7,66409242624.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,52,2255.266846|3.000000,0.03047490119934082,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,33973368832.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,53,2255.266846|3.000000,0.023315906524658203,3.0,2303.553467|3.000000,2234.614014|7.000000,2433.946533|7.000000,7,72533262336.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,54,2255.266846|3.000000,0.02649211883544922,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,53096181760.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,55,2255.266846|3.000000,0.035732269287109375,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,49693552640.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,56,2255.266846|3.000000,0.025953054428100586,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,112882.750000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,57,2255.266846|3.000000,0.024052143096923828,3.0,2303.553467|3.000000,2191.219727|7.000000,2396.217285|7.000000,7,37254078464.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,58,2255.266846|3.000000,0.029915809631347656,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,30547642368.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,59,2255.266846|3.000000,0.02696084976196289,3.0,2303.553467|3.000000,2220.692871|7.000000,2295.154053|7.000000,7,454348160.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,60,2255.266846|3.000000,0.026521921157836914,3.0,2303.553467|3.000000,2217.451660|7.000000,2434.228271|7.000000,7,59896852480.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,61,2255.266846|3.000000,0.024982929229736328,3.0,2303.553467|3.000000,2244.417236|7.000000,2442.857178|7.000000,7,192681.968750,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,62,2255.266846|3.000000,0.034104108810424805,3.0,2303.553467|3.000000,2244.417236|7.000000,2442.857178|7.000000,7,38026387456.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,63,2255.266846|3.000000,0.03543424606323242,3.0,2303.553467|3.000000,2071.923096|7.000000,2239.115234|7.000000,7,3911393536.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,64,2255.266846|3.000000,0.03381490707397461,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,50957570048.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,65,2255.266846|3.000000,0.030245065689086914,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,49630248960.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,66,2255.266846|3.000000,0.03509402275085449,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,28338274304.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,67,2255.266846|3.000000,0.03292202949523926,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,77895049216.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,68,2255.266846|3.000000,0.02716994285583496,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,46005051392.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,69,2255.266846|3.000000,0.03055286407470703,3.0,2303.553467|3.000000,1971.344360|7.000000,2161.239258|7.000000,7,49414590464.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,70,2255.266846|3.000000,0.03032398223876953,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,64620023808.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,71,2255.266846|3.000000,0.026765108108520508,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,43900084224.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,72,2255.266846|3.000000,0.02645087242126465,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,79684583424.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,73,2255.266846|3.000000,0.023228168487548828,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,61602860.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,74,2255.266846|3.000000,0.028502941131591797,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,84369997824.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,75,2255.266846|3.000000,0.02591395378112793,3.0,2303.553467|3.000000,2194.592285|7.000000,2399.163818|7.000000,7,60018221056.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,76,2255.266846|3.000000,0.02628302574157715,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,66195759104.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,77,2255.266846|3.000000,0.03656125068664551,3.0,2303.553467|3.000000,2139.040527|7.000000,2282.580566|7.000000,7,51752247296.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,78,2255.266846|3.000000,0.023434877395629883,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,3911403008.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,79,2255.266846|3.000000,0.02805304527282715,3.0,2303.553467|3.000000,2241.475586|7.000000,2450.052246|7.000000,7,37378035712.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,80,2255.266846|3.000000,0.026803970336914062,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,29125943296.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,81,2255.266846|3.000000,0.02878594398498535,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,57084956672.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,82,2255.266846|3.000000,0.02343893051147461,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,6566842880.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,83,2255.266846|3.000000,0.03047323226928711,3.0,2303.553467|3.000000,2139.647705|7.000000,2267.899170|7.000000,7,45238165504.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,84,2255.266846|3.000000,0.026881694793701172,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,46133944320.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,85,2255.266846|3.000000,0.033017873764038086,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,14192235520.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,86,2255.266846|3.000000,0.027246952056884766,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,41238347776.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,87,2255.266846|3.000000,0.035971641540527344,3.0,2303.553467|3.000000,2198.392334|7.000000,2383.362793|7.000000,7,42127114240.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,88,2255.266846|3.000000,0.027594804763793945,3.0,2303.553467|3.000000,2191.815430|7.000000,2396.692627|7.000000,7,44800040960.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,89,2255.266846|3.000000,0.02629399299621582,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,6774918144.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,90,2255.266846|3.000000,0.023589134216308594,3.0,2303.553467|3.000000,2196.492432|7.000000,2403.906982|7.000000,7,18134175744.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,91,2255.266846|3.000000,0.029448986053466797,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,50226065408.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,92,2255.266846|3.000000,0.028854846954345703,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,59219857408.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,93,2255.266846|3.000000,0.02788090705871582,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,49212092416.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,94,2255.266846|3.000000,0.026040077209472656,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,49606418432.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,95,2255.266846|3.000000,0.02187490463256836,3.0,2303.553467|3.000000,2141.848145|7.000000,2334.555420|7.000000,7,21423642624.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,96,2255.266846|3.000000,0.026957035064697266,3.0,2303.553467|3.000000,2183.226562|7.000000,2368.981201|7.000000,7,42864156672.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,97,2255.266846|3.000000,0.019912004470825195,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,5689852416.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,98,2255.266846|3.000000,0.028895139694213867,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,44720893952.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,99,2255.266846|3.000000,0.024217844009399414,3.0,2303.553467|3.000000,2200.020996|7.000000,2404.745117|7.000000,7,9583.395508,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,100,2255.266846|3.000000,0.03474020957946777,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,45781688320.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,101,2255.266846|3.000000,0.029819250106811523,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,6774749696.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,102,2255.266846|3.000000,0.034142255783081055,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,141789.296875,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,103,2255.266846|3.000000,0.021657943725585938,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,46984454144.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,104,2255.266846|3.000000,0.03424406051635742,3.0,2303.553467|3.000000,1994.699219|7.000000,2184.145264|7.000000,7,67296854016.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,105,2255.266846|3.000000,0.025693893432617188,3.0,2303.553467|3.000000,2179.198730|7.000000,2349.066406|7.000000,7,68000198656.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,106,2255.266846|3.000000,0.03475379943847656,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,76640944128.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,107,2255.266846|3.000000,0.026864051818847656,3.0,2303.553467|3.000000,2170.217773|7.000000,2381.870117|7.000000,7,20755.423828,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,108,2255.266846|3.000000,0.027306079864501953,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,20880257024.000000,N/A,5
MOGP_GENERATIONAL,d39b220c-f23c-11f0-a4fb-6e001b3eef54,Toxicity,74,109,2255.266846|3.000000,0.026998043060302734,3.0,2303.553467|3.000000,2255.266846|3.000000,2303.553467|3.000000,3,49635950592.000000,N/A,5
