MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,0,2421.651855|3.000000,1.845710039138794,3.0,2090.892578|3.000000,N/A,N/A,0,159291277312.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,1,2375.791260|3.000000,1.745880126953125,3.0,1892.532227|3.000000,2300.621826|15.000000,1827.093506|15.000000,15,51894566912.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,12,2272.659668|3.000000,1.8520829677581787,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,38420897792.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,13,2272.659668|3.000000,1.8674821853637695,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,49344868352.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,14,2272.659668|3.000000,1.8998682498931885,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,21042165760.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,15,2272.659668|3.000000,1.8843340873718262,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,49165586432.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,16,2272.659668|3.000000,1.934739112854004,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,49784045568.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,17,2272.659668|3.000000,2.082991123199463,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,59898093568.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,18,2272.659668|3.000000,2.3754489421844482,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,78087380992.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,19,2272.659668|3.000000,2.62109112739563,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,9499681792.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,20,2272.659668|3.000000,3.069502115249634,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,11853803520.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,21,2272.659668|3.000000,3.2657968997955322,3.0,1858.024780|3.000000,2260.529297|11.000000,1807.449951|11.000000,11,62951677952.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,22,2272.659668|3.000000,3.3092098236083984,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,1786811.500000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,23,2272.659668|3.000000,3.3621201515197754,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,133.172058,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,24,2272.659668|3.000000,3.606966733932495,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,54897274880.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,25,2272.659668|3.000000,3.3944201469421387,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,210314.484375,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,26,2272.659668|3.000000,3.3054089546203613,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,1388957.875000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,27,2272.659668|3.000000,3.266895055770874,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,60101779456.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,28,2272.659668|3.000000,3.3792850971221924,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,64297893888.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,29,2272.659668|3.000000,3.41877818107605,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,12965405696.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,30,2272.659668|3.000000,3.422191858291626,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,5556123648.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,31,2272.659668|3.000000,3.404517889022827,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,54082548.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,32,2272.659668|3.000000,3.4720540046691895,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,76084224000.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,33,2272.659668|3.000000,3.427773952484131,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,5531766784.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,34,2272.659668|3.000000,3.401937961578369,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,34262265856.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,35,2272.659668|3.000000,3.246325969696045,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,90374111232.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,36,2272.659668|3.000000,3.193892240524292,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,51702648832.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,37,2272.659668|3.000000,3.492316961288452,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,53116219392.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,38,2272.659668|3.000000,3.340399980545044,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,48853827584.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,39,2272.659668|3.000000,3.374490261077881,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,623118848.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,40,2272.659668|3.000000,3.4574432373046875,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,2366.834229,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,41,2272.659668|3.000000,3.404163122177124,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,34770391040.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,42,2272.659668|3.000000,3.3645527362823486,3.0,1858.024780|3.000000,2246.019043|7.000000,1801.826294|7.000000,7,93646331904.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,43,2272.659668|3.000000,3.33567214012146,3.0,1858.024780|3.000000,2263.616943|7.000000,1786.325195|7.000000,7,47477182464.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,44,2272.659668|3.000000,3.329634189605713,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,47450001408.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,45,2272.659668|3.000000,3.3380320072174072,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,48338161664.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,46,2272.659668|3.000000,3.365358829498291,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,37310951424.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,47,2272.659668|3.000000,3.4943580627441406,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,40158781440.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,48,2272.659668|3.000000,3.4043941497802734,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,27810930688.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,49,2272.659668|3.000000,3.408773183822632,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,43385659392.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,50,2272.659668|3.000000,3.362971067428589,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,53299740672.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,51,2272.659668|3.000000,3.361985921859741,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,68360142848.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,52,2272.659668|3.000000,3.378061056137085,3.0,1858.024780|3.000000,2259.369141|7.000000,2106.454590|7.000000,7,158206.265625,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,53,2272.659668|3.000000,3.23284912109375,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,17017483264.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,54,2272.659668|3.000000,3.399367332458496,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,49484484608.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,55,2272.659668|3.000000,3.4269821643829346,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,52635398144.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,56,2272.659668|3.000000,3.4037177562713623,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,29697480704.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,57,2272.659668|3.000000,3.4680919647216797,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,6774743552.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,58,2272.659668|3.000000,3.309676170349121,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,49525092352.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,59,2272.659668|3.000000,3.2839150428771973,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,7890656768.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,60,2272.659668|3.000000,3.280506134033203,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,131516352.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,61,2272.659668|3.000000,3.427879810333252,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,192181.453125,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,62,2272.659668|3.000000,3.403764009475708,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,66100826112.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,63,2272.659668|3.000000,3.4356689453125,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,48863809536.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,64,2272.659668|3.000000,3.4232020378112793,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,45064474624.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,65,2272.659668|3.000000,3.2183890342712402,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,5974707200.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,66,2272.659668|3.000000,3.348498821258545,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,71043072000.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,67,2272.659668|3.000000,3.3375167846679688,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,67550646272.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,68,2272.659668|3.000000,3.3026180267333984,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,38543437824.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,69,2272.659668|3.000000,3.508519172668457,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,78528552960.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,70,2272.659668|3.000000,3.329500913619995,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,65899941888.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,71,2272.659668|3.000000,3.3442537784576416,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,15084.480469,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,72,2272.659668|3.000000,3.4594171047210693,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,14087868416.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,73,2272.659668|3.000000,3.3909950256347656,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,42993696768.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,74,2272.659668|3.000000,3.316476821899414,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,95293652992.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,75,2272.659668|3.000000,3.2002718448638916,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,68538728448.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,76,2272.659668|3.000000,3.3124020099639893,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,43509977088.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,77,2272.659668|3.000000,3.407979965209961,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,88697405440.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,78,2272.659668|3.000000,3.2083351612091064,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,54698160128.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,79,2272.659668|3.000000,3.2957000732421875,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,30797.183594,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,80,2272.659668|3.000000,3.4369101524353027,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,26819219456.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,81,2272.659668|3.000000,3.458366870880127,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,49630072832.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,82,2272.659668|3.000000,3.3687522411346436,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,27000371200.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,83,2272.659668|3.000000,3.357891798019409,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,640557824.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,84,2272.659668|3.000000,3.303868055343628,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,65837711360.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,85,2272.659668|3.000000,3.328667163848877,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,32639428.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,86,2272.659668|3.000000,3.3377439975738525,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,48940560384.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,87,2272.659668|3.000000,3.450946807861328,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,62149566464.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,88,2272.659668|3.000000,3.4241840839385986,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,12359711744.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,89,2272.659668|3.000000,3.2598369121551514,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,5534938624.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,90,2272.659668|3.000000,3.267324924468994,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,49166471168.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,91,2272.659668|3.000000,3.3636739253997803,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,43983171584.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,92,2272.659668|3.000000,3.3668642044067383,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,52792479744.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,93,2272.659668|3.000000,3.3149900436401367,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,86095781888.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,94,2272.659668|3.000000,3.424407958984375,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,50514948096.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,95,2272.659668|3.000000,3.288519859313965,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,70531104768.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,96,2272.659668|3.000000,3.2805919647216797,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,46442868736.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,97,2272.659668|3.000000,3.301809072494507,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,6774749696.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,98,2272.659668|3.000000,3.3060758113861084,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,48904892416.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,99,2272.659668|3.000000,3.485355854034424,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,6274797056.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,100,2272.659668|3.000000,3.496626138687134,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,8214444032.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,101,2272.659668|3.000000,3.356321096420288,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,56124309504.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,102,2272.659668|3.000000,3.3980140686035156,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,86877143040.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,103,2272.659668|3.000000,3.388340950012207,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,69470076928.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,104,2272.659668|3.000000,3.254722833633423,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,13549947904.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,105,2272.659668|3.000000,3.436318874359131,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,27957501952.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,106,2272.659668|3.000000,3.406435966491699,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,44540776448.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,107,2272.659668|3.000000,3.449633836746216,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,40590557184.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,108,2272.659668|3.000000,3.2592899799346924,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,8772493312.000000,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,109,2272.659668|3.000000,3.4045259952545166,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,26713.496094,N/A,5
MOGP_GENERATIONAL,b6d237ce-ec28-11f0-9443-6e001b3eef54,Toxicity,74,110,2272.659668|3.000000,3.373406171798706,3.0,1858.024780|3.000000,2272.659668|3.000000,1858.024780|3.000000,3,15165.134766,N/A,5
