MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,0,10.019363|3.000000,1.1413230895996094,3.0,10.284841|3.000000,N/A,N/A,0,243624722432.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,1,10.019363|3.000000,1.1085000038146973,3.0,10.284841|3.000000,10.019363|3.000000,10.284841|3.000000,3,91812315136.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,2,10.019363|3.000000,1.1401288509368896,3.0,10.284841|3.000000,9.020137|5.000000,10.062506|5.000000,5,96256057344.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,3,9.784774|3.000000,1.1743619441986084,3.0,10.667852|3.000000,9.784774|3.000000,10.667852|3.000000,3,81225859072.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,4,9.784774|3.000000,1.1771788597106934,3.0,10.667852|3.000000,9.346452|5.000000,9.205783|5.000000,5,64286707712.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,5,9.581656|3.000000,1.1781032085418701,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,96591740928.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,6,9.581656|3.000000,1.1776409149169922,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,76470132736.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,7,9.581656|3.000000,1.1865499019622803,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,29141712896.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,8,9.581656|3.000000,1.1624670028686523,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,74553360384.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,9,9.581656|3.000000,1.1989293098449707,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,89428328448.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,10,9.581656|3.000000,1.206667184829712,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,100828766208.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,11,9.581656|3.000000,1.1971619129180908,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,70111739904.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,12,9.581656|3.000000,1.2558541297912598,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,70095921152.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,13,9.581656|3.000000,1.2255008220672607,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,99077349376.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,14,9.581656|3.000000,1.2762482166290283,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,73990873088.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,15,9.581656|3.000000,1.3544337749481201,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,52417478656.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,16,9.581656|3.000000,1.48783278465271,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,83163832320.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,17,9.581656|3.000000,1.6314938068389893,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,55932329984.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,18,9.581656|3.000000,1.8783700466156006,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,84805894144.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,19,9.581656|3.000000,2.0068230628967285,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,31084539904.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,20,9.581656|3.000000,2.1419990062713623,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,87344914432.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,21,9.581656|3.000000,2.119645118713379,3.0,9.352828|3.000000,8.515182|7.000000,8.968328|7.000000,7,44578791424.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,22,9.581656|3.000000,2.1609859466552734,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,74984955904.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,23,9.581656|3.000000,2.111954927444458,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,15655583744.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,24,9.581656|3.000000,2.218258857727051,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,81306927104.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,25,9.581656|3.000000,2.1592700481414795,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,79498207232.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,26,9.581656|3.000000,2.1156270503997803,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,65330036736.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,27,9.581656|3.000000,2.102541923522949,3.0,9.352828|3.000000,9.462994|7.000000,9.686623|7.000000,7,50086797312.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,28,9.581656|3.000000,2.145451068878174,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,61946396672.000000,N/A,5
MOGP_GENERATIONAL,98ce7f64-ec58-11f0-8585-6e001b3eef54,Boston,74,29,9.581656|3.000000,2.186824321746826,3.0,9.352828|3.000000,9.581656|3.000000,9.352828|3.000000,3,58947518464.000000,N/A,5
