MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,0,10.425035|3.000000,1.7695081233978271,3.0,9.298513|3.000000,N/A,N/A,0,243266387968.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,1,10.425035|3.000000,0.05629897117614746,3.0,9.298513|3.000000,10.425035|3.000000,9.298513|3.000000,3,74482745344.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,2,10.320214|3.000000,0.054891109466552734,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,25743198208.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,3,10.320214|3.000000,0.04553961753845215,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,52216033280.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,4,10.320214|3.000000,0.03754711151123047,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,66561757184.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,5,10.320214|3.000000,0.044420719146728516,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,58992566272.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,6,10.320214|3.000000,0.03628897666931152,3.0,9.419763|3.000000,9.456949|5.000000,8.478389|5.000000,5,51776045056.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,7,10.320214|3.000000,0.0358889102935791,3.0,9.419763|3.000000,9.456949|5.000000,8.478389|5.000000,5,75957157888.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,8,10.320214|3.000000,0.03684115409851074,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,99215237120.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,9,10.320214|3.000000,0.036212921142578125,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,74463051776.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,10,10.320214|3.000000,0.03619885444641113,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,42797002752.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,11,10.320214|3.000000,0.04563713073730469,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,19173830656.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,12,10.320214|3.000000,0.03662300109863281,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,85329035264.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,13,10.320214|3.000000,0.03642392158508301,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,63691423744.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,14,10.320214|3.000000,0.03607511520385742,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,43681947648.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,15,10.320214|3.000000,0.03545331954956055,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,83324493824.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,16,10.320214|3.000000,0.04977083206176758,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,81884807168.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,17,10.320214|3.000000,0.03633522987365723,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,89904947200.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,18,10.320214|3.000000,0.036599159240722656,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,32341129216.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,19,10.320214|3.000000,0.035601139068603516,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,75212251136.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,20,10.320214|3.000000,0.035954952239990234,3.0,9.419763|3.000000,8.932714|7.000000,7.966451|7.000000,7,40295198720.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,21,10.320214|3.000000,0.03654789924621582,3.0,9.419763|3.000000,10.320214|3.000000,9.419763|3.000000,3,86738313216.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,22,10.320214|3.000000,0.03603506088256836,3.0,9.419763|3.000000,10.136877|7.000000,9.040632|7.000000,7,49078046720.000000,10.425035|3.000000,5
MOGP_GENERATIONAL,ee6a3322-ec3b-11f0-939b-6e001b3eef54,Boston,74,23,10.320214|3.000000,0.036299943923950195,3.0,9.419763|3.000000,9.875964|11.000000,8.921452|11.000000,11,70789537792.000000,10.425035|3.000000,5
