MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,0,20.151711|3.000000|0.000000,0.9491949081420898,3.0,18.936174|3.000000|0.000000,N/A,N/A,0,243406487552.000000,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,1,9.625235|3.000000|0.000000,3.9091079235076904,3.0,9.248030|3.000000|0.000000,9.625235|3.000000|0.000000,9.248030|3.000000|0.000000,3,238847.046875,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,12,9.450791|3.000000|0.000000,5.207880020141602,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.267524,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,13,9.450791|3.000000|0.000000,5.830471038818359,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.304151,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,14,9.450791|3.000000|0.000000,5.989926099777222,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.370584,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,15,9.450791|3.000000|0.000000,5.291624307632446,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.399256,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,16,9.450791|3.000000|0.000000,5.276321172714233,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.334418,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,17,9.450791|3.000000|0.000000,5.652084827423096,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.026856,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,18,9.450791|3.000000|0.000000,6.937404155731201,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.026856,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,19,9.450791|3.000000|0.000000,6.967184066772461,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.026856,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,20,9.450791|3.000000|0.000000,7.191199779510498,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.026856,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,21,9.450791|3.000000|0.000000,7.12182092666626,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.026856,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,22,9.450791|3.000000|0.000000,7.214369058609009,3.0,8.954255|3.000000|0.000000,8.931523|5.000000|2.000000,8.488303|5.000000|2.000000,5,0.026856,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,23,9.450791|3.000000|0.000000,6.949538230895996,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,24,9.450791|3.000000|0.000000,6.942759275436401,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,25,9.450791|3.000000|0.000000,6.9765870571136475,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,26,9.450791|3.000000|0.000000,7.058626890182495,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,27,9.450791|3.000000|0.000000,6.981468915939331,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,28,9.450791|3.000000|0.000000,7.058430910110474,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,29,9.450791|3.000000|0.000000,6.937570095062256,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,30,9.450791|3.000000|0.000000,7.0860981941223145,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,31,9.450791|3.000000|0.000000,6.9794299602508545,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,32,9.450791|3.000000|0.000000,7.148190975189209,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,33,9.450791|3.000000|0.000000,7.209053039550781,3.0,8.954255|3.000000|0.000000,8.913548|5.000000|2.000000,8.138394|5.000000|2.000000,5,0.027723,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,34,9.450791|3.000000|0.000000,6.851049184799194,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.049950,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,35,9.450791|3.000000|0.000000,6.901314973831177,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,36,9.450791|3.000000|0.000000,7.075456142425537,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,37,9.450791|3.000000|0.000000,7.439965009689331,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,38,9.450791|3.000000|0.000000,7.032547950744629,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,39,9.450791|3.000000|0.000000,6.995517730712891,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,40,9.450791|3.000000|0.000000,7.145434141159058,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,41,9.450791|3.000000|0.000000,7.035765171051025,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,42,9.450791|3.000000|0.000000,7.081804990768433,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,43,9.450791|3.000000|0.000000,6.710880994796753,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,44,9.450791|3.000000|0.000000,7.028803110122681,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,45,9.450791|3.000000|0.000000,7.052215814590454,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,46,9.450791|3.000000|0.000000,7.065474987030029,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,47,9.450791|3.000000|0.000000,6.864673852920532,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,48,9.450791|3.000000|0.000000,6.931474924087524,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,49,9.450791|3.000000|0.000000,6.944701910018921,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,50,9.450791|3.000000|0.000000,7.132248878479004,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,51,9.450791|3.000000|0.000000,7.059319972991943,3.0,8.954255|3.000000|0.000000,8.460199|5.000000|2.000000,7.813086|5.000000|2.000000,5,0.050059,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,52,9.450791|3.000000|0.000000,7.256032943725586,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,53,9.450791|3.000000|0.000000,6.870388031005859,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,54,9.450791|3.000000|0.000000,7.149449110031128,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,55,9.450791|3.000000|0.000000,7.227689981460571,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,56,9.450791|3.000000|0.000000,7.091364145278931,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,57,9.450791|3.000000|0.000000,6.933592796325684,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,58,9.450791|3.000000|0.000000,7.250610113143921,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,59,9.450791|3.000000|0.000000,6.914117097854614,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,60,9.450791|3.000000|0.000000,7.189604759216309,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,61,9.450791|3.000000|0.000000,7.291198253631592,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,62,9.450791|3.000000|0.000000,7.189010858535767,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,63,9.450791|3.000000|0.000000,7.062516927719116,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,64,9.450791|3.000000|0.000000,7.088367938995361,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,65,9.450791|3.000000|0.000000,7.144884347915649,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,66,9.450791|3.000000|0.000000,7.232891082763672,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,67,9.450791|3.000000|0.000000,7.186058044433594,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,68,9.450791|3.000000|0.000000,6.982944011688232,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,69,9.450791|3.000000|0.000000,7.09682035446167,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,70,9.450791|3.000000|0.000000,6.987107992172241,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,71,9.450791|3.000000|0.000000,7.2487123012542725,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,72,9.450791|3.000000|0.000000,6.941553831100464,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,73,9.450791|3.000000|0.000000,7.183710336685181,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,74,9.450791|3.000000|0.000000,7.248276948928833,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,75,9.450791|3.000000|0.000000,7.2984161376953125,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,76,9.450791|3.000000|0.000000,7.278742074966431,3.0,8.954255|3.000000|0.000000,8.042743|5.000000|1.000000,7.556527|5.000000|1.000000,5,0.070314,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,77,9.450791|3.000000|0.000000,6.995492935180664,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,78,9.450791|3.000000|0.000000,7.287883996963501,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,79,9.450791|3.000000|0.000000,7.1824352741241455,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,80,9.450791|3.000000|0.000000,6.943012952804565,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,81,9.450791|3.000000|0.000000,7.0420143604278564,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,82,9.450791|3.000000|0.000000,7.451496124267578,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,83,9.450791|3.000000|0.000000,7.095582962036133,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,84,9.450791|3.000000|0.000000,6.945368051528931,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,85,9.450791|3.000000|0.000000,6.813090085983276,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,86,9.450791|3.000000|0.000000,7.103977918624878,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,87,9.450791|3.000000|0.000000,7.229537725448608,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,88,9.450791|3.000000|0.000000,6.917172908782959,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,89,9.450791|3.000000|0.000000,7.1170549392700195,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,90,9.450791|3.000000|0.000000,6.946353197097778,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,91,9.450791|3.000000|0.000000,7.081784963607788,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,92,9.450791|3.000000|0.000000,7.157716989517212,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,93,9.450791|3.000000|0.000000,6.851253271102905,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,94,9.450791|3.000000|0.000000,6.85352897644043,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,95,9.450791|3.000000|0.000000,7.020653009414673,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,96,9.450791|3.000000|0.000000,7.165869951248169,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,97,9.450791|3.000000|0.000000,7.077082872390747,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,98,9.450791|3.000000|0.000000,7.220574855804443,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,99,9.450791|3.000000|0.000000,6.987592935562134,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,100,9.450791|3.000000|0.000000,6.962956190109253,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,101,9.450791|3.000000|0.000000,6.862273693084717,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,102,9.450791|3.000000|0.000000,7.083454132080078,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
MOGP_NSGAII,55f85b62-efe9-11f0-b9e8-6e001b3eef54,Boston,74,103,9.450791|3.000000|0.000000,7.066900014877319,3.0,8.954255|3.000000|0.000000,7.957284|5.000000|1.000000,7.935839|5.000000|1.000000,5,0.074582,N/A,5
