MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,0,2305.275635|3.000000,0.9556629657745361,3.0,2373.761230|3.000000,N/A,N/A,0,161016578048.000000,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,1,2210.936279|3.000000,3.586663007736206,3.0,2305.995850|3.000000,2210.936279|3.000000,2305.995850|3.000000,3,59.409828,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,2,2163.608398|3.000000,3.475294828414917,3.0,2267.177979|3.000000,2163.608398|3.000000,2267.177979|3.000000,3,79.337799,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,3,2127.584717|3.000000,3.42703914642334,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,86.096092,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,4,2127.584717|3.000000,3.4247899055480957,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,75.996620,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,5,2127.584717|3.000000,3.3173370361328125,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,66.780930,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,6,2127.584717|3.000000,3.461293935775757,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,47.349670,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,7,2125.679688|3.000000,3.353076934814453,3.0,2186.021729|3.000000,2125.679688|3.000000,2186.021729|3.000000,3,42.440437,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,8,2125.679688|3.000000,3.456139087677002,3.0,2186.021729|3.000000,2125.679688|3.000000,2186.021729|3.000000,3,32.619499,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,9,2125.679688|3.000000,3.497368097305298,3.0,2186.021729|3.000000,2125.679688|3.000000,2186.021729|3.000000,3,31.938799,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,10,2125.679688|3.000000,3.90720796585083,3.0,2186.021729|3.000000,2125.679688|3.000000,2186.021729|3.000000,3,34.356968,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,11,2125.679688|3.000000,3.9414098262786865,3.0,2186.021729|3.000000,2125.679688|3.000000,2186.021729|3.000000,3,37.106617,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,12,2125.679688|3.000000,3.75252103805542,3.0,2186.021729|3.000000,2125.679688|3.000000,2186.021729|3.000000,3,39.843269,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,13,2125.679688|3.000000,3.401942014694214,3.0,2186.021729|3.000000,2125.679688|3.000000,2186.021729|3.000000,3,41.075314,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,14,2125.679688|3.000000,3.5005428791046143,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,31.889231,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,15,2125.679688|3.000000,3.652508020401001,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,27.621351,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,16,2125.679688|3.000000,3.896436929702759,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,17.123302,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,17,2125.679688|3.000000,4.394140005111694,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,17.008289,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,18,2125.679688|3.000000,4.28811502456665,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,11.660362,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,19,2125.679688|3.000000,4.612576007843018,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,3.039509,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,20,2125.679688|3.000000,4.542126178741455,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.993358,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,21,2125.679688|3.000000,4.830628871917725,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,22,2125.679688|3.000000,5.730759859085083,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,23,2125.679688|3.000000,5.593177080154419,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,24,2125.679688|3.000000,5.7288219928741455,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,25,2125.679688|3.000000,5.699527025222778,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,26,2125.679688|3.000000,5.716187000274658,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,27,2125.679688|3.000000,5.615067720413208,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,28,2125.679688|3.000000,5.455769062042236,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,29,2125.679688|3.000000,5.745037794113159,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,30,2125.679688|3.000000,5.759997129440308,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,31,2125.679688|3.000000,5.644850969314575,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,32,2125.679688|3.000000,5.539591073989868,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,33,2125.679688|3.000000,5.740011930465698,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,34,2125.679688|3.000000,5.591432809829712,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,35,2125.679688|3.000000,5.56698203086853,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,36,2125.679688|3.000000,5.571777820587158,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,37,2125.679688|3.000000,5.755832195281982,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,38,2125.679688|3.000000,5.356800079345703,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,39,2125.679688|3.000000,5.459529161453247,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,40,2125.679688|3.000000,5.461031913757324,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,41,2125.679688|3.000000,5.636607885360718,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,42,2125.679688|3.000000,5.596215009689331,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,43,2125.679688|3.000000,5.656186103820801,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,44,2125.679688|3.000000,5.632973909378052,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,45,2125.679688|3.000000,5.576431035995483,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,46,2125.679688|3.000000,5.713708162307739,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,47,2125.679688|3.000000,5.6194093227386475,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,48,2125.679688|3.000000,5.638499975204468,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,49,2125.679688|3.000000,5.692913770675659,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,50,2125.679688|3.000000,5.599189758300781,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,51,2125.679688|3.000000,5.736712217330933,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,52,2125.679688|3.000000,5.635293960571289,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,53,2125.679688|3.000000,5.428583860397339,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,54,2125.679688|3.000000,5.640254974365234,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,55,2125.679688|3.000000,5.429460048675537,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,56,2125.679688|3.000000,5.708503246307373,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,57,2125.679688|3.000000,5.974163770675659,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,58,2125.679688|3.000000,5.898684024810791,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,59,2125.679688|3.000000,5.7621800899505615,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,60,2125.679688|3.000000,5.611536979675293,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,61,2125.679688|3.000000,5.57184100151062,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,62,2125.679688|3.000000,5.4219372272491455,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,63,2125.679688|3.000000,5.7005181312561035,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,64,2125.679688|3.000000,5.651304006576538,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,65,2125.679688|3.000000,5.827834129333496,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,66,2125.679688|3.000000,5.605919122695923,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,67,2125.679688|3.000000,5.570666074752808,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,68,2125.679688|3.000000,5.440556764602661,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,69,2125.679688|3.000000,5.508770942687988,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,70,2125.679688|3.000000,5.673701047897339,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,71,2125.679688|3.000000,5.629083871841431,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,72,2125.679688|3.000000,5.994384050369263,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,73,2125.679688|3.000000,5.668025970458984,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,74,2125.679688|3.000000,5.642571926116943,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,75,2125.679688|3.000000,5.764003038406372,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,76,2125.679688|3.000000,5.528887033462524,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,77,2125.679688|3.000000,5.413422107696533,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,78,2125.679688|3.000000,5.5692949295043945,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,79,2125.679688|3.000000,5.3602259159088135,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,80,2125.679688|3.000000,5.556758642196655,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,81,2125.679688|3.000000,5.514277219772339,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,82,2125.679688|3.000000,5.536372900009155,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,83,2125.679688|3.000000,5.316163063049316,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,84,2125.679688|3.000000,5.443089723587036,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,85,2125.679688|3.000000,5.571857929229736,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,86,2125.679688|3.000000,5.377559185028076,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,87,2125.679688|3.000000,5.4576380252838135,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,88,2125.679688|3.000000,5.453304052352905,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,89,2125.679688|3.000000,5.46003794670105,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,90,2125.679688|3.000000,5.505957126617432,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,91,2125.679688|3.000000,5.576417922973633,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,92,2125.679688|3.000000,5.448781728744507,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,93,2125.679688|3.000000,5.4245569705963135,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,94,2125.679688|3.000000,5.555477857589722,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
MOGP_NSGAII,05e3f61c-f08f-11f0-91b9-6e001b3eef54,Toxicity,74,95,2125.679688|3.000000,6.048792123794556,3.0,2186.021729|3.000000,2068.895996|5.000000,2074.768555|5.000000,5,2.835633,N/A,5
