MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,0,20.118666|3.000000|0.000000,0.9330399036407471,3.0,19.017836|3.000000|0.000000,19.017836|3.000000|0.000000,3,242212732928.000000,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,35,9.301398|3.000000|0.000000,6.937764883041382,3.0,9.311450|3.000000|0.000000,8.225410|3.000000|1.000000,3,0.103868,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,36,9.301398|3.000000|0.000000,6.792829275131226,3.0,9.311450|3.000000|0.000000,8.225410|3.000000|1.000000,3,0.103868,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,37,9.301398|3.000000|0.000000,6.869524955749512,3.0,9.311450|3.000000|0.000000,8.225410|3.000000|1.000000,3,0.103868,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,38,9.301398|3.000000|0.000000,7.020359992980957,3.0,9.311450|3.000000|0.000000,8.225410|3.000000|1.000000,3,0.103868,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,39,9.301398|3.000000|0.000000,6.797555208206177,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.158765,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,40,9.301398|3.000000|0.000000,6.800080299377441,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,41,9.301398|3.000000|0.000000,6.8681700229644775,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,42,9.301398|3.000000|0.000000,6.917544841766357,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,43,9.301398|3.000000|0.000000,6.708079099655151,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,44,9.301398|3.000000|0.000000,6.9166419506073,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,45,9.301398|3.000000|0.000000,6.881571054458618,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,46,9.301398|3.000000|0.000000,6.869140148162842,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,47,9.301398|3.000000|0.000000,6.9181969165802,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,48,9.301398|3.000000|0.000000,6.853591203689575,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,49,9.301398|3.000000|0.000000,6.778964042663574,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,50,9.301398|3.000000|0.000000,6.89963698387146,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,51,9.301398|3.000000|0.000000,6.840595006942749,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,52,9.301398|3.000000|0.000000,6.9071502685546875,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,53,9.301398|3.000000|0.000000,6.795958995819092,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,54,9.301398|3.000000|0.000000,7.01515007019043,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,55,9.301398|3.000000|0.000000,7.140607118606567,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,56,9.301398|3.000000|0.000000,6.656316757202148,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,57,9.301398|3.000000|0.000000,6.576733112335205,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,58,9.301398|3.000000|0.000000,7.158912181854248,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,59,9.301398|3.000000|0.000000,7.0809080600738525,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,60,9.301398|3.000000|0.000000,6.888422966003418,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,61,9.301398|3.000000|0.000000,6.895080804824829,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,62,9.301398|3.000000|0.000000,6.824821949005127,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,63,9.301398|3.000000|0.000000,6.701540946960449,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,64,9.301398|3.000000|0.000000,7.0515100955963135,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,65,9.301398|3.000000|0.000000,6.539268970489502,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,66,9.301398|3.000000|0.000000,7.312159061431885,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,67,9.301398|3.000000|0.000000,7.060559988021851,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,68,9.301398|3.000000|0.000000,6.720462083816528,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,69,9.301398|3.000000|0.000000,7.745524883270264,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,70,9.301398|3.000000|0.000000,7.092149019241333,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,71,9.301398|3.000000|0.000000,6.97710108757019,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,72,9.301398|3.000000|0.000000,6.8939759731292725,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,73,9.301398|3.000000|0.000000,6.663888216018677,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,74,9.301398|3.000000|0.000000,6.960191011428833,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,75,9.301398|3.000000|0.000000,7.041629791259766,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,76,9.301398|3.000000|0.000000,7.06112813949585,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,77,9.301398|3.000000|0.000000,7.0165181159973145,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,78,9.301398|3.000000|0.000000,7.227783203125,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,79,9.301398|3.000000|0.000000,7.032709836959839,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,80,9.301398|3.000000|0.000000,6.994551181793213,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,81,9.301398|3.000000|0.000000,7.012911081314087,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,82,9.301398|3.000000|0.000000,7.103054046630859,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,83,9.301398|3.000000|0.000000,6.841993093490601,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,84,9.301398|3.000000|0.000000,6.908228874206543,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,85,9.301398|3.000000|0.000000,7.0573389530181885,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,86,9.301398|3.000000|0.000000,6.982762813568115,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,87,9.301398|3.000000|0.000000,6.890098333358765,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,88,9.301398|3.000000|0.000000,7.125249147415161,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,89,9.301398|3.000000|0.000000,7.065363168716431,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,90,9.301398|3.000000|0.000000,6.844686269760132,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,91,9.301398|3.000000|0.000000,6.875229120254517,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,92,9.301398|3.000000|0.000000,7.166871070861816,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,93,9.301398|3.000000|0.000000,6.8699140548706055,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,94,9.301398|3.000000|0.000000,6.781951904296875,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,95,9.301398|3.000000|0.000000,6.787894010543823,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,96,9.301398|3.000000|0.000000,6.842682123184204,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,97,9.301398|3.000000|0.000000,6.807553052902222,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,98,9.301398|3.000000|0.000000,7.03287410736084,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,99,9.301398|3.000000|0.000000,6.747698068618774,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,100,9.301398|3.000000|0.000000,6.889625072479248,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,101,9.301398|3.000000|0.000000,6.981189966201782,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,102,9.301398|3.000000|0.000000,6.575054168701172,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,103,9.301398|3.000000|0.000000,6.958291053771973,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,104,9.301398|3.000000|0.000000,6.717115879058838,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,105,9.301398|3.000000|0.000000,7.000802040100098,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,106,9.301398|3.000000|0.000000,6.8966968059539795,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,107,9.301398|3.000000|0.000000,6.982724905014038,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,108,9.301398|3.000000|0.000000,6.751410961151123,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,109,9.301398|3.000000|0.000000,6.665191888809204,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,110,9.301398|3.000000|0.000000,6.636667728424072,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,111,9.301398|3.000000|0.000000,7.076189994812012,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,112,9.301398|3.000000|0.000000,6.943461894989014,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,113,9.301398|3.000000|0.000000,6.820458650588989,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,114,9.301398|3.000000|0.000000,6.901752948760986,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,115,9.301398|3.000000|0.000000,6.881789922714233,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,116,9.301398|3.000000|0.000000,6.669107913970947,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,117,9.301398|3.000000|0.000000,6.856788158416748,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,118,9.301398|3.000000|0.000000,6.954002857208252,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
MOGP_NSGAII,78226672-e8de-11f0-a6e9-6e001b3eef54,Boston,74,119,9.301398|3.000000|0.000000,6.804825782775879,3.0,9.311450|3.000000|0.000000,7.602160|9.000000|1.000000,9,0.198875,N/A,5
