MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,0,19.582897|3.000000|0.000000,1.137213945388794,3.0,20.278479|3.000000|0.000000,N/A,N/A,0,243229868032.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,1,9.470054|3.000000|0.000000,1.1472456455230713,3.0,9.613909|3.000000|0.000000,9.470054|3.000000|0.000000,9.613909|3.000000|0.000000,3,127501893632.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,2,9.470054|3.000000|0.000000,1.17116117477417,3.0,9.613909|3.000000|0.000000,9.470054|3.000000|0.000000,9.613909|3.000000|0.000000,3,70926458880.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,3,9.470054|3.000000|0.000000,1.1974470615386963,3.0,9.613909|3.000000|0.000000,9.470054|3.000000|0.000000,9.613909|3.000000|0.000000,3,70674063360.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,4,9.239714|3.000000|0.000000,1.2124137878417969,3.0,9.453397|3.000000|0.000000,9.239714|3.000000|0.000000,9.453397|3.000000|0.000000,3,77062938624.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,5,9.239714|3.000000|0.000000,1.278519868850708,3.0,9.453397|3.000000|0.000000,9.239714|3.000000|0.000000,9.453397|3.000000|0.000000,3,38777237504.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,6,9.189315|3.000000|0.000000,1.3073148727416992,3.0,9.601309|3.000000|0.000000,8.179856|7.000000|1.000000,8.488098|7.000000|1.000000,7,61933064192.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,7,9.189315|3.000000|0.000000,1.3190960884094238,3.0,9.601309|3.000000|0.000000,8.579651|7.000000|2.000000,8.824066|7.000000|2.000000,7,60119392256.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,8,9.189315|3.000000|0.000000,1.3577070236206055,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,47300022272.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,9,9.189315|3.000000|0.000000,1.3814492225646973,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,70034710528.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,10,9.189315|3.000000|0.000000,1.449038028717041,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,79307841536.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,11,9.189315|3.000000|0.000000,1.5768382549285889,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,76874694656.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,12,9.189315|3.000000|0.000000,1.695472240447998,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,50673176576.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,13,9.189315|3.000000|0.000000,1.9415409564971924,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,58037850112.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,14,9.189315|3.000000|0.000000,2.1911959648132324,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,36460339200.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,15,9.189315|3.000000|0.000000,2.453284740447998,3.0,9.601309|3.000000|0.000000,9.028007|7.000000|1.000000,9.331695|7.000000|1.000000,7,44728471552.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,16,9.189315|3.000000|0.000000,2.6655430793762207,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,66076573696.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,17,9.189315|3.000000|0.000000,2.6054558753967285,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,76438061056.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,18,9.189315|3.000000|0.000000,2.643235921859741,3.0,9.601309|3.000000|0.000000,9.048513|7.000000|1.000000,9.416324|7.000000|1.000000,7,90151419904.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,19,9.189315|3.000000|0.000000,2.5764458179473877,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,64478351360.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,20,9.189315|3.000000|0.000000,2.8972442150115967,3.0,9.601309|3.000000|0.000000,9.189315|3.000000|0.000000,9.601309|3.000000|0.000000,3,43651575808.000000,N/A,5
MOGP_GENERATIONAL,2023768a-f015-11f0-a447-6e001b3eef54,Boston,74,21,9.189315|3.000000|0.000000,2.7466742992401123,3.0,9.601309|3.000000|0.000000,7.097400|7.000000|2.000000,7.101529|7.000000|2.000000,7,73887744000.000000,N/A,5
