MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,0,2838.388184|3.000000|0.000000,1.539228916168213,3.0,1997.773804|3.000000|0.000000,N/A,N/A,0,159297355776.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,1,2694.548828|3.000000|0.000000,1.509645700454712,3.0,1873.258789|3.000000|0.000000,2556.129395|3.000000|1.000000,1801.741821|3.000000|1.000000,3,65512775680.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,2,2694.548828|3.000000|0.000000,1.5122182369232178,3.0,1873.258789|3.000000|0.000000,2494.261963|3.000000|2.000000,1725.098389|3.000000|2.000000,3,60388319232.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,3,2304.275146|3.000000|0.000000,1.4970970153808594,3.0,1624.194458|3.000000|0.000000,2287.759277|5.000000|1.000000,1660.320923|5.000000|1.000000,5,98726273024.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,4,2473.165039|3.000000|0.000000,1.546105146408081,3.0,2519.867432|3.000000|0.000000,2285.906982|5.000000|1.000000,1660.828613|5.000000|1.000000,5,50325848064.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,5,2473.165039|3.000000|0.000000,1.5520918369293213,3.0,2519.867432|3.000000|0.000000,2384.259277|3.000000|1.000000,1661.009521|3.000000|1.000000,3,13237297152.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,6,2200.353271|3.000000|0.000000,1.621161937713623,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,71349157888.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,7,2200.353271|3.000000|0.000000,1.6645679473876953,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,61563523072.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,8,2200.353271|3.000000|0.000000,1.7622060775756836,3.0,2018.348877|3.000000|0.000000,2179.534668|7.000000|0.000000,1961.742920|7.000000|0.000000,7,54535995392.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,9,2200.353271|3.000000|0.000000,2.509817123413086,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,37418713088.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,10,2200.353271|3.000000|0.000000,2.3555188179016113,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,65776394240.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,11,2200.353271|3.000000|0.000000,2.5344958305358887,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,77245874176.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,12,2200.353271|3.000000|0.000000,2.8206422328948975,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,75174699008.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,13,2200.353271|3.000000|0.000000,3.17556095123291,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,4535507968.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,14,2200.353271|3.000000|0.000000,3.6841001510620117,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,49260752896.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,15,2200.353271|3.000000|0.000000,3.4591779708862305,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,72392654848.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,16,2200.353271|3.000000|0.000000,3.4060568809509277,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,54859423744.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,17,2200.353271|3.000000|0.000000,3.5362892150878906,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,72530452480.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,18,2200.353271|3.000000|0.000000,3.516350030899048,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,11743395840.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,19,2200.353271|3.000000|0.000000,3.5067079067230225,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,97987338240.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,20,2200.353271|3.000000|0.000000,3.3723020553588867,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,98317197312.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,21,2200.353271|3.000000|0.000000,3.4093828201293945,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,49850396672.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,22,2200.353271|3.000000|0.000000,3.4546661376953125,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,69329256448.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,23,2200.353271|3.000000|0.000000,3.318725109100342,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,66569388.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,24,2200.353271|3.000000|0.000000,3.387083053588867,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,53876264960.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,25,2200.353271|3.000000|0.000000,3.4829797744750977,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,49475506176.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,26,2200.353271|3.000000|0.000000,3.580439805984497,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,49784016896.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,27,2200.353271|3.000000|0.000000,3.5692028999328613,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,49335361536.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,28,2200.353271|3.000000|0.000000,3.524883985519409,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,72460935168.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,29,2200.353271|3.000000|0.000000,3.4748940467834473,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,92225232896.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,30,2200.353271|3.000000|0.000000,3.4057838916778564,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,51136253952.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,31,2200.353271|3.000000|0.000000,3.495885133743286,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,10348598272.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,32,2200.353271|3.000000|0.000000,3.5375959873199463,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,104139472896.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,33,2200.353271|3.000000|0.000000,3.4441888332366943,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,70316998656.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,34,2200.353271|3.000000|0.000000,3.4357357025146484,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,62293676032.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,35,2200.353271|3.000000|0.000000,3.4014809131622314,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,49280368640.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,36,2200.353271|3.000000|0.000000,3.3658878803253174,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,119320584192.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,37,2200.353271|3.000000|0.000000,3.361203193664551,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,37684506624.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,38,2200.353271|3.000000|0.000000,3.4037749767303467,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,55556423680.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,39,2200.353271|3.000000|0.000000,3.291577100753784,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,96415612928.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,40,2200.353271|3.000000|0.000000,3.3494298458099365,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,67703754752.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,41,2200.353271|3.000000|0.000000,3.431825876235962,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,2014908.500000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,42,2200.353271|3.000000|0.000000,3.4702630043029785,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,78832328704.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,43,2200.353271|3.000000|0.000000,3.267754077911377,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,58079277056.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,44,2200.353271|3.000000|0.000000,3.5061869621276855,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,58919256064.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,45,2200.353271|3.000000|0.000000,3.402116060256958,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,50523021312.000000,N/A,5
MOGP_GENERATIONAL,aa8d9126-f30c-11f0-8520-6e001b3eef54,Toxicity,74,46,2200.353271|3.000000|0.000000,3.370648145675659,3.0,2018.348877|3.000000|0.000000,2200.353271|3.000000|0.000000,2018.348877|3.000000|0.000000,3,71909941248.000000,N/A,5
