MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,0,9.889458|3.000000,1.6732687950134277,3.0,10.573609|3.000000,N/A,N/A,0,243894075392.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,1,9.889458|3.000000,1.674306869506836,3.0,10.573609|3.000000,9.889458|3.000000,10.573609|3.000000,3,106291453952.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,2,9.438225|3.000000,1.7232921123504639,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,85636177920.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,3,9.438225|3.000000,1.7198500633239746,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,93094100992.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,4,9.438225|3.000000,1.7531180381774902,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,53397753856.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,5,9.438225|3.000000,1.7403151988983154,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,99617112064.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,6,9.438225|3.000000,1.6987600326538086,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,95069863936.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,7,9.438225|3.000000,1.7611157894134521,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,99823886336.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,8,9.438225|3.000000,1.7934980392456055,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,53533630464.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,9,9.438225|3.000000,1.7689259052276611,3.0,9.686531|3.000000,8.686485|5.000000,9.690475|5.000000,5,76331335680.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,10,9.438225|3.000000,1.7208640575408936,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,95032557568.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,11,9.438225|3.000000,1.8128018379211426,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,75444199424.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,12,9.438225|3.000000,1.9106769561767578,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,51445370880.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,13,9.438225|3.000000,1.8955399990081787,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,76919848960.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,14,9.438225|3.000000,2.010455846786499,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,76916850688.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,15,9.438225|3.000000,2.1055748462677,3.0,9.686531|3.000000,8.068583|7.000000,8.732615|7.000000,7,48290291712.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,16,9.438225|3.000000,2.365780830383301,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,77832740864.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,17,9.438225|3.000000,2.6875457763671875,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,55928246272.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,18,9.438225|3.000000,3.0190351009368896,3.0,9.686531|3.000000,8.980996|7.000000,9.565679|7.000000,7,68490231808.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,19,9.438225|3.000000,3.3707730770111084,3.0,9.686531|3.000000,7.874433|7.000000,8.126031|7.000000,7,53178195968.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,20,9.438225|3.000000,3.324897050857544,3.0,9.686531|3.000000,9.176264|7.000000,9.596254|7.000000,7,75920424960.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,21,9.438225|3.000000,3.4324209690093994,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,73732702208.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,22,9.438225|3.000000,3.366212844848633,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,98189991936.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,23,9.438225|3.000000,3.452622890472412,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,70659817472.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,24,9.438225|3.000000,3.2149057388305664,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,79246000128.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,25,9.438225|3.000000,3.2087810039520264,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,114517606400.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,26,9.438225|3.000000,3.2209889888763428,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,55701118976.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,27,9.438225|3.000000,3.270591974258423,3.0,9.686531|3.000000,7.874433|7.000000,8.126031|7.000000,7,52468539392.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,28,9.438225|3.000000,3.2981529235839844,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,64482086912.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,29,9.438225|3.000000,3.3514652252197266,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,26685333504.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,30,9.438225|3.000000,3.3056180477142334,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,34057283584.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,31,9.438225|3.000000,3.1756482124328613,3.0,9.686531|3.000000,9.203192|7.000000,10.253045|7.000000,7,97466793984.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,32,9.438225|3.000000,3.2252368927001953,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,32283166720.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,33,9.438225|3.000000,3.356858253479004,3.0,9.686531|3.000000,7.874433|7.000000,8.126031|7.000000,7,81772716032.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,34,9.438225|3.000000,3.320413112640381,3.0,9.686531|3.000000,9.176264|7.000000,9.596254|7.000000,7,88823635968.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,35,9.438225|3.000000,3.1398918628692627,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,31545348096.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,36,9.438225|3.000000,3.1229679584503174,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,91383062528.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,37,9.438225|3.000000,3.218940019607544,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,111091810304.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,38,9.438225|3.000000,3.210692882537842,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,94107811840.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,39,9.438225|3.000000,3.240622043609619,3.0,9.686531|3.000000,6.847032|7.000000,7.652623|7.000000,7,125211918336.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,40,9.438225|3.000000,3.601292848587036,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,106666205184.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,41,9.438225|3.000000,3.297208070755005,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,53047095296.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,42,9.438225|3.000000,3.25534987449646,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,98494521344.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,43,9.438225|3.000000,3.2455408573150635,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,98569461760.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,44,9.438225|3.000000,3.269704818725586,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,81814650880.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,45,9.438225|3.000000,2.586743116378784,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,74913972224.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,46,9.438225|3.000000,3.3542850017547607,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,87443464192.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,47,9.438225|3.000000,3.145876884460449,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,92726239232.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,48,9.438225|3.000000,3.245298385620117,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,89943162880.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,49,9.438225|3.000000,3.3024487495422363,3.0,9.686531|3.000000,8.419043|7.000000,8.752295|7.000000,7,116527751168.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,50,9.438225|3.000000,3.1105947494506836,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,70234021888.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,51,9.438225|3.000000,3.2511701583862305,3.0,9.686531|3.000000,8.969462|7.000000,9.726587|7.000000,7,120991858688.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,52,9.438225|3.000000,3.0649209022521973,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,44941053952.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,53,9.438225|3.000000,3.318437099456787,3.0,9.686531|3.000000,9.438225|3.000000,9.686531|3.000000,3,2871156480.000000,N/A,5
MOGP_GENERATIONAL,21b8d8aa-ec2d-11f0-8585-6e001b3eef54,Boston,74,54,9.438225|3.000000,3.2248077392578125,3.0,9.686531|3.000000,9.130267|11.000000,10.494345|11.000000,11,56337993728.000000,N/A,5
