MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,0,19.892517|3.000000|0.000000,1.7292981147766113,3.0,19.564034|3.000000|0.000000,N/A,N/A,0,243266387968.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,1,9.833948|3.000000|0.000000,0.04153704643249512,3.0,8.721653|3.000000|0.000000,9.833948|3.000000|0.000000,8.721653|3.000000|0.000000,3,117925486592.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,2,9.833948|3.000000|0.000000,0.030956029891967773,3.0,8.721653|3.000000|0.000000,9.833948|3.000000|0.000000,8.721653|3.000000|0.000000,3,64415752192.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,3,9.618092|3.000000|0.000000,0.041281938552856445,3.0,8.567617|3.000000|0.000000,9.618092|3.000000|0.000000,8.567617|3.000000|0.000000,3,80539484160.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,4,9.618092|3.000000|0.000000,0.04242110252380371,3.0,8.567617|3.000000|0.000000,9.618092|3.000000|0.000000,8.567617|3.000000|0.000000,3,106453065728.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,5,9.618092|3.000000|0.000000,0.03865480422973633,3.0,8.567617|3.000000|0.000000,8.607714|7.000000|1.000000,7.437722|7.000000|1.000000,7,79268421632.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,6,9.618092|3.000000|0.000000,0.03424215316772461,3.0,8.567617|3.000000|0.000000,9.618092|3.000000|0.000000,8.567617|3.000000|0.000000,3,56804593664.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,7,9.618092|3.000000|0.000000,0.026424169540405273,3.0,8.567617|3.000000|0.000000,9.618092|3.000000|0.000000,8.567617|3.000000|0.000000,3,46857441280.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,8,9.618092|3.000000|0.000000,0.02531886100769043,3.0,8.567617|3.000000|0.000000,7.837440|11.000000|2.000000,7.363043|11.000000|2.000000,11,69460836352.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,9,9.618092|3.000000|0.000000,0.04708981513977051,3.0,8.567617|3.000000|0.000000,9.518777|5.000000|0.000000,8.410449|5.000000|0.000000,5,70033514496.000000,10.425035|3.000000|0.000000,5
MOGP_GENERATIONAL,fc836484-ec49-11f0-939b-6e001b3eef54,Boston,74,10,9.618092|3.000000|0.000000,0.022064924240112305,3.0,8.567617|3.000000|0.000000,9.618092|3.000000|0.000000,8.567617|3.000000|0.000000,3,68202102784.000000,10.425035|3.000000|0.000000,5
