MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,0,2301.956055|3.000000,1.2689628601074219,3.0,2381.145508|3.000000,N/A,N/A,0,159825739776.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,1,2203.428955|3.000000,0.024070024490356445,3.0,2322.434082|3.000000,2203.428955|3.000000,2322.434082|3.000000,3,55174647808.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,12,2124.844727|3.000000,0.027106046676635742,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,28481.839844,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,13,2124.844727|3.000000,0.026519060134887695,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,66139676672.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,14,2124.844727|3.000000,0.02531719207763672,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,74668220416.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,15,2124.844727|3.000000,0.02870488166809082,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,37991976960.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,16,2124.844727|3.000000,0.03572821617126465,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,49784045568.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,17,2124.844727|3.000000,0.019011974334716797,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,60201357312.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,18,2124.844727|3.000000,0.026824951171875,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,22540621824.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,19,2124.844727|3.000000,0.032160043716430664,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,9334645760.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,20,2124.844727|3.000000,0.026620149612426758,3.0,2274.840088|3.000000,2100.257080|7.000000,2260.461182|7.000000,7,51973152768.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,21,2124.844727|3.000000,0.0191650390625,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,651990.312500,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,22,2124.844727|3.000000,0.02625107765197754,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,50971688960.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,23,2124.844727|3.000000,0.05768322944641113,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,17024496640.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,24,2124.844727|3.000000,0.025577783584594727,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,24532477952.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,25,2124.844727|3.000000,0.02847003936767578,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,52287791104.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,26,2124.844727|3.000000,0.0245821475982666,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,13685300224.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,27,2124.844727|3.000000,0.03196096420288086,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,4812803.500000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,28,2124.844727|3.000000,0.022518157958984375,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,32388741120.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,29,2124.844727|3.000000,0.032114267349243164,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,48620072960.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,30,2124.844727|3.000000,0.030859947204589844,3.0,2274.840088|3.000000,2121.288330|11.000000,2287.325195|11.000000,11,3952889344.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,31,2124.844727|3.000000,0.025400161743164062,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,61193800.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,32,2124.844727|3.000000,0.020294904708862305,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,49613271040.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,33,2124.844727|3.000000,0.02140069007873535,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,75965120512.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,34,2124.844727|3.000000,0.03677201271057129,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,50023579648.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,35,2124.844727|3.000000,0.03424525260925293,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,85835710464.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,36,2124.844727|3.000000,0.02650594711303711,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,14102766592.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,37,2124.844727|3.000000,0.03324174880981445,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,21117456384.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,38,2124.844727|3.000000,0.027250051498413086,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,52984999936.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,39,2124.844727|3.000000,0.018013954162597656,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,159.091370,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,40,2124.844727|3.000000,0.02796006202697754,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,61131689984.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,41,2124.844727|3.000000,0.026673078536987305,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,60761554944.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,42,2124.844727|3.000000,0.025765180587768555,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,195814.031250,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,43,2124.844727|3.000000,0.031395912170410156,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,15130894336.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,44,2124.844727|3.000000,0.0271148681640625,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,14104202240.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,45,2124.844727|3.000000,0.023926973342895508,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,37805236224.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,46,2124.844727|3.000000,0.027092933654785156,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,51268907008.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,47,2124.844727|3.000000,0.027367115020751953,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,81072013312.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,48,2124.844727|3.000000,0.027765989303588867,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,6774747136.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,49,2124.844727|3.000000,0.02701592445373535,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,67106484224.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,50,2124.844727|3.000000,0.027602195739746094,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,47228887040.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,51,2124.844727|3.000000,0.033093929290771484,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,46773469184.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,52,2124.844727|3.000000,0.026343345642089844,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,29698375680.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,53,2124.844727|3.000000,0.026722192764282227,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,10339816448.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,54,2124.844727|3.000000,0.023695945739746094,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,49630150656.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,55,2124.844727|3.000000,0.03364372253417969,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,49639964672.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,56,2124.844727|3.000000,0.019495248794555664,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,49853464576.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,57,2124.844727|3.000000,0.029773712158203125,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,130463.656250,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,58,2124.844727|3.000000,0.028352975845336914,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,47270854656.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,59,2124.844727|3.000000,0.025217056274414062,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,50078908416.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,60,2124.844727|3.000000,0.03433966636657715,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,1471906.500000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,61,2124.844727|3.000000,0.027731895446777344,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,31008679936.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,62,2124.844727|3.000000,0.026551008224487305,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,30018.304688,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,63,2124.844727|3.000000,0.034960031509399414,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,44481753088.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,64,2124.844727|3.000000,0.028484106063842773,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,40447381504.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,65,2124.844727|3.000000,0.029325246810913086,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,18150750208.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,66,2124.844727|3.000000,0.0895388126373291,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,46408007680.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,67,2124.844727|3.000000,0.03253912925720215,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,34603573248.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,68,2124.844727|3.000000,0.033879756927490234,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,26566119424.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,69,2124.844727|3.000000,0.02001214027404785,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,93367951360.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,70,2124.844727|3.000000,0.026765108108520508,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,48539246592.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,71,2124.844727|3.000000,0.026825904846191406,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,49630928896.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,72,2124.844727|3.000000,0.025986909866333008,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,63568207872.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,73,2124.844727|3.000000,0.02733016014099121,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,47402741760.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,74,2124.844727|3.000000,0.019489765167236328,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,68558970880.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,75,2124.844727|3.000000,0.03367304801940918,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,46253928448.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,76,2124.844727|3.000000,0.02689218521118164,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,58841014272.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,77,2124.844727|3.000000,0.027472972869873047,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,58993737728.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,78,2124.844727|3.000000,0.032377004623413086,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,31776393216.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,79,2124.844727|3.000000,0.03390693664550781,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,29126871040.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,80,2124.844727|3.000000,0.03055596351623535,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,27375484928.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,81,2124.844727|3.000000,0.027344703674316406,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,50223427584.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,82,2124.844727|3.000000,0.03364825248718262,3.0,2274.840088|3.000000,2027.175903|7.000000,2114.384766|7.000000,7,22503565312.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,83,2124.844727|3.000000,0.026890993118286133,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,68595130368.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,84,2124.844727|3.000000,0.03541207313537598,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,39327641600.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,85,2124.844727|3.000000,0.027504920959472656,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,33394376704.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,86,2124.844727|3.000000,0.025825023651123047,3.0,2274.840088|3.000000,2033.298950|7.000000,2130.339600|7.000000,7,94404313088.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,87,2124.844727|3.000000,0.040650129318237305,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,24728694784.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,88,2124.844727|3.000000,0.02780294418334961,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,39287046144.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,89,2124.844727|3.000000,0.02054309844970703,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,65235140608.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,90,2124.844727|3.000000,0.026317834854125977,3.0,2274.840088|3.000000,2033.298950|7.000000,2130.339600|7.000000,7,49321816064.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,91,2124.844727|3.000000,0.02502894401550293,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,30108641280.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,92,2124.844727|3.000000,0.02957296371459961,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,43141689344.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,93,2124.844727|3.000000,0.023134946823120117,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,59015544832.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,94,2124.844727|3.000000,0.02779102325439453,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,11768659968.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,95,2124.844727|3.000000,0.02749490737915039,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,50581602304.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,96,2124.844727|3.000000,0.027745962142944336,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,53758693376.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,97,2124.844727|3.000000,0.02687215805053711,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,8746165248.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,98,2124.844727|3.000000,0.034718990325927734,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,20324243456.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,99,2124.844727|3.000000,0.026098012924194336,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,42970030080.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,100,2124.844727|3.000000,0.02710866928100586,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,67438841856.000000,2070.156738|3.000000,5
MOGP_GENERATIONAL,b10cbd0a-ec5a-11f0-ade0-6e001b3eef54,Toxicity,74,101,2124.844727|3.000000,0.026822328567504883,3.0,2274.840088|3.000000,2124.844727|3.000000,2274.840088|3.000000,3,25879019520.000000,2070.156738|3.000000,5
