MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,0,19.564472|3.000000|0.000000,1.2438583374023438,3.0,20.319853|3.000000|0.000000,N/A,N/A,0,243624722432.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,1,9.581656|3.000000|0.000000,1.1821792125701904,3.0,9.352828|3.000000|0.000000,9.581656|3.000000|0.000000,9.352828|3.000000|0.000000,3,115581296640.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,12,10.131351|3.000000|0.000000,2.238698959350586,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,103306829824.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,13,10.131351|3.000000|0.000000,2.4824349880218506,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,77822205952.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,14,10.131351|3.000000|0.000000,2.75730299949646,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,25732823040.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,15,10.131351|3.000000|0.000000,2.7709949016571045,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,91063762944.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,16,10.131351|3.000000|0.000000,2.8111560344696045,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,70748143616.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,17,10.131351|3.000000|0.000000,2.822770833969116,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,72186806272.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,18,10.131351|3.000000|0.000000,2.7290539741516113,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,75815632896.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,19,10.131351|3.000000|0.000000,2.8372888565063477,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,48521089024.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,20,10.131351|3.000000|0.000000,2.9008121490478516,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,49298604032.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,21,10.131351|3.000000|0.000000,2.894289016723633,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,43054723072.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,22,10.131351|3.000000|0.000000,2.732607126235962,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,96260988928.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,23,10.131351|3.000000|0.000000,2.856933116912842,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,82967994368.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,24,10.131351|3.000000|0.000000,2.812913179397583,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,64265080832.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,25,10.131351|3.000000|0.000000,2.7817320823669434,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,79808544768.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,26,10.131351|3.000000|0.000000,2.7841620445251465,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,104086290432.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,27,10.131351|3.000000|0.000000,2.860491991043091,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,89632505856.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,28,10.131351|3.000000|0.000000,2.8051061630249023,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,49860485120.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,29,10.131351|3.000000|0.000000,2.8670897483825684,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,25740945408.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,30,10.131351|3.000000|0.000000,2.898881196975708,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,53228265472.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,31,10.131351|3.000000|0.000000,2.8071160316467285,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,30426417152.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,32,10.131351|3.000000|0.000000,2.897029161453247,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,89715949568.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,33,10.131351|3.000000|0.000000,2.865309953689575,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,76060819456.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,34,10.131351|3.000000|0.000000,2.7604658603668213,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,88336400384.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,35,10.131351|3.000000|0.000000,2.849370241165161,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,89419800576.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,36,10.131351|3.000000|0.000000,2.7775681018829346,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,63147802624.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,37,10.131351|3.000000|0.000000,2.787482976913452,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,82395176960.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,38,10.131351|3.000000|0.000000,2.9592907428741455,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,49032761344.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,39,10.131351|3.000000|0.000000,3.0056300163269043,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,88044232704.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,40,10.131351|3.000000|0.000000,2.850097894668579,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,77454106624.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,41,10.131351|3.000000|0.000000,2.891491174697876,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,103419215872.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,42,10.131351|3.000000|0.000000,2.781519889831543,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,87967408128.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,43,10.131351|3.000000|0.000000,2.851330041885376,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,80196714496.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,44,10.131351|3.000000|0.000000,2.682137966156006,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,55806910464.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,45,10.131351|3.000000|0.000000,2.962609052658081,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,83605659648.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,46,10.131351|3.000000|0.000000,2.7881829738616943,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,105537929216.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,47,10.131351|3.000000|0.000000,2.720319986343384,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,73419014144.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,48,10.131351|3.000000|0.000000,2.8411319255828857,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,91028660224.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,49,10.131351|3.000000|0.000000,2.83919095993042,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,40510418944.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,50,10.131351|3.000000|0.000000,2.8199007511138916,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,86094053376.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,51,10.131351|3.000000|0.000000,2.8282837867736816,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,86961750016.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,52,10.131351|3.000000|0.000000,2.765016794204712,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,84662919168.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,53,10.131351|3.000000|0.000000,2.8384408950805664,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,141949599744.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,54,10.131351|3.000000|0.000000,2.7730259895324707,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,14315323392.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,55,10.131351|3.000000|0.000000,2.8986880779266357,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,13173429248.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,56,10.131351|3.000000|0.000000,2.8053648471832275,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,105323094016.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,57,10.131351|3.000000|0.000000,2.81782603263855,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,25322307584.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,58,10.131351|3.000000|0.000000,2.7947309017181396,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,115151437824.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,59,10.131351|3.000000|0.000000,2.783776044845581,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,50819956736.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,60,10.131351|3.000000|0.000000,2.737210988998413,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,37878333440.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,61,10.131351|3.000000|0.000000,2.8623900413513184,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,99443826688.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,62,10.131351|3.000000|0.000000,2.870985984802246,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,67354476544.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,63,10.131351|3.000000|0.000000,2.787388801574707,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,38059618304.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,64,10.131351|3.000000|0.000000,2.750152111053467,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,66315104256.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,65,10.131351|3.000000|0.000000,2.7848072052001953,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,70625140736.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,66,10.131351|3.000000|0.000000,2.8756847381591797,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,87432617984.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,67,10.131351|3.000000|0.000000,2.88885498046875,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,45365805056.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,68,10.131351|3.000000|0.000000,2.809291124343872,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,90017366016.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,69,10.131351|3.000000|0.000000,2.8346121311187744,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,54515245056.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,70,10.131351|3.000000|0.000000,2.8318889141082764,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,112104652800.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,71,10.131351|3.000000|0.000000,2.70086669921875,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,108087410688.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,72,10.131351|3.000000|0.000000,2.711695909500122,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,72594505728.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,73,10.131351|3.000000|0.000000,2.9273200035095215,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,46869807104.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,74,10.131351|3.000000|0.000000,2.799694776535034,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,92249579520.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,75,10.131351|3.000000|0.000000,2.765936851501465,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,87729299456.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,76,10.131351|3.000000|0.000000,2.905913829803467,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,90684301312.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,77,10.131351|3.000000|0.000000,2.9066600799560547,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,87478403072.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,78,10.131351|3.000000|0.000000,2.7962121963500977,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,103966580736.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,79,10.131351|3.000000|0.000000,2.8003180027008057,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,58950787072.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,80,10.131351|3.000000|0.000000,2.7607009410858154,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,79121096704.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,81,10.131351|3.000000|0.000000,2.804677963256836,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,87544987648.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,82,10.131351|3.000000|0.000000,2.820479154586792,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,51941810176.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,83,10.131351|3.000000|0.000000,2.8623907566070557,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,90509746176.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,84,10.131351|3.000000|0.000000,2.851278066635132,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,73204441088.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,85,10.131351|3.000000|0.000000,2.8684873580932617,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,92861390848.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,86,10.131351|3.000000|0.000000,2.7413289546966553,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,112169041920.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,87,10.131351|3.000000|0.000000,2.875271797180176,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,45475762176.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,88,10.131351|3.000000|0.000000,2.9324588775634766,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,70354788352.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,89,10.131351|3.000000|0.000000,2.753922700881958,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,98269380608.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,90,10.131351|3.000000|0.000000,2.79491925239563,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,76908847104.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,91,10.131351|3.000000|0.000000,2.8412351608276367,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,89483673600.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,92,10.131351|3.000000|0.000000,2.748720169067383,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,70517563392.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,93,10.131351|3.000000|0.000000,2.8657867908477783,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,69776908288.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,94,10.131351|3.000000|0.000000,2.8289499282836914,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,89318842368.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,95,10.131351|3.000000|0.000000,2.7985000610351562,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,102354829312.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,96,10.131351|3.000000|0.000000,2.749783754348755,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,112882376704.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,97,10.131351|3.000000|0.000000,2.7378828525543213,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,111562211328.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,98,10.131351|3.000000|0.000000,2.8573291301727295,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,65900195840.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,99,10.131351|3.000000|0.000000,2.858302116394043,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,55111036928.000000,N/A,5
MOGP_GENERATIONAL,b1019848-ec60-11f0-8585-6e001b3eef54,Boston,74,100,10.131351|3.000000|0.000000,2.9559500217437744,3.0,10.505844|3.000000|0.000000,8.030987|3.000000|1.000000,7.761004|3.000000|1.000000,3,4232359680.000000,N/A,5
