MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,0,2338.544434|3.000000,1.2315740585327148,3.0,2297.837402|3.000000,N/A,N/A,0,159903678464.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,1,2220.908203|3.000000,0.029777050018310547,3.0,2283.891357|3.000000,2135.650146|15.000000,2315.442871|15.000000,15,71880753152.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,2,2220.908203|3.000000,0.02788400650024414,3.0,2283.891357|3.000000,2220.908203|3.000000,2283.891357|3.000000,3,70305267712.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,3,2186.528076|3.000000,0.026881933212280273,3.0,2267.713379|3.000000,2186.528076|3.000000,2267.713379|3.000000,3,61206867968.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,4,2186.528076|3.000000,0.01949596405029297,3.0,2267.713379|3.000000,2186.528076|3.000000,2267.713379|3.000000,3,2739555072.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,5,2168.023682|3.000000,0.01806807518005371,3.0,2240.275391|3.000000,2168.023682|3.000000,2240.275391|3.000000,3,30748977152.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,6,2137.207764|3.000000,0.026082992553710938,3.0,2248.094238|3.000000,2137.207764|3.000000,2248.094238|3.000000,3,14618378240.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,7,2137.207764|3.000000,0.023775100708007812,3.0,2248.094238|3.000000,2137.207764|3.000000,2248.094238|3.000000,3,60510646272.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,8,2125.544434|3.000000,0.023653030395507812,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,49937469440.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,9,2125.544434|3.000000,0.026653051376342773,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,39749128192.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,10,2125.544434|3.000000,0.026196002960205078,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,65460256768.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,11,2125.544434|3.000000,0.02625298500061035,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,11063112704.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,12,2125.544434|3.000000,0.046972036361694336,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,40699125760.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,13,2125.544434|3.000000,0.02579808235168457,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,49784930304.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,14,2125.544434|3.000000,0.026396989822387695,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,20673767424.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,15,2125.544434|3.000000,0.02537703514099121,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,55386959872.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,16,2125.544434|3.000000,0.02856278419494629,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,62659502080.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,17,2125.544434|3.000000,0.02271413803100586,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,49165582336.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,18,2125.544434|3.000000,0.01689600944519043,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,30253590528.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,19,2125.544434|3.000000,0.027338027954101562,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,5531560960.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,20,2125.544434|3.000000,0.02787923812866211,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,12491496448.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,21,2125.544434|3.000000,0.027207136154174805,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,79229345792.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,22,2125.544434|3.000000,0.026715993881225586,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,86534144000.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,23,2125.544434|3.000000,0.025274991989135742,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,3911403264.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,24,2125.544434|3.000000,0.026879072189331055,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,70533685248.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,25,2125.544434|3.000000,0.02685093879699707,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,29961.986328,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,26,2125.544434|3.000000,0.026543140411376953,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,399883360.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,27,2125.544434|3.000000,0.02756214141845703,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,37788262400.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,28,2125.544434|3.000000,0.020502090454101562,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,65483358208.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,29,2125.544434|3.000000,0.027519941329956055,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,27111196672.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,30,2125.544434|3.000000,0.027720928192138672,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,59676844032.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,31,2125.544434|3.000000,0.020223140716552734,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,86100557824.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,32,2125.544434|3.000000,0.026128292083740234,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,69963907072.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,33,2125.544434|3.000000,0.021050214767456055,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,34883330048.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,34,2125.544434|3.000000,0.027133941650390625,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,52638330880.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,35,2125.544434|3.000000,0.03173685073852539,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,52022865920.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,36,2125.544434|3.000000,0.020665884017944336,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,15990626304.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,37,2125.544434|3.000000,0.0299069881439209,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,78529339392.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,38,2125.544434|3.000000,0.022834062576293945,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,42511400960.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,39,2125.544434|3.000000,0.0270230770111084,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,55150280704.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,40,2125.544434|3.000000,0.026474952697753906,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,75644051456.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,41,2125.544434|3.000000,0.028040170669555664,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,35884941312.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,42,2125.544434|3.000000,0.02747201919555664,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,11213462.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,43,2125.544434|3.000000,0.024944067001342773,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,747291264.000000,2121.398682|3.000000,5
MOGP_GENERATIONAL,78563de8-ec59-11f0-9443-6e001b3eef54,Toxicity,74,44,2125.544434|3.000000,0.025591135025024414,3.0,2222.097656|3.000000,2125.544434|3.000000,2222.097656|3.000000,3,50080636928.000000,2121.398682|3.000000,5
