MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,0,2382.382812|3.000000,0.8739418983459473,3.0,2192.014893|3.000000,N/A,N/A,0,159980912640.000000,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,1,2382.382812|3.000000,3.1653881072998047,3.0,2192.014893|3.000000,2253.470947|13.000000,1956.462158|13.000000,13,65.213867,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,2,2324.916992|3.000000,3.0079329013824463,3.0,2158.851807|3.000000,2206.860352|13.000000,2077.454590|13.000000,13,85.524368,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,3,2214.012207|3.000000,3.0936408042907715,3.0,2070.433838|3.000000,2172.537842|13.000000,1902.516479|13.000000,13,107.176491,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,4,2214.012207|3.000000,3.03068208694458,3.0,2070.433838|3.000000,2172.537842|13.000000,1902.516479|13.000000,13,112.759819,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,5,2214.012207|3.000000,3.3084301948547363,3.0,2070.433838|3.000000,2146.393066|7.000000,1986.756836|7.000000,7,117.342201,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,6,2214.012207|3.000000,3.4450161457061768,3.0,2070.433838|3.000000,2121.953613|13.000000,1983.592163|13.000000,13,86.219803,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,7,2214.012207|3.000000,4.492715120315552,3.0,2070.433838|3.000000,2072.287354|13.000000,1981.257324|13.000000,13,46.626156,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,8,2214.012207|3.000000,3.4354281425476074,3.0,2070.433838|3.000000,2058.148926|13.000000,1947.205566|13.000000,13,38.992115,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,9,2214.012207|3.000000,3.4953548908233643,3.0,2070.433838|3.000000,2058.148926|13.000000,1947.205566|13.000000,13,41.887707,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,10,2214.012207|3.000000,3.790095090866089,3.0,2070.433838|3.000000,2058.148926|13.000000,1947.205566|13.000000,13,45.823925,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,11,2214.012207|3.000000,3.6261069774627686,3.0,2070.433838|3.000000,2058.148926|13.000000,1947.205566|13.000000,13,48.972557,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,12,2214.012207|3.000000,3.724561929702759,3.0,2070.433838|3.000000,2057.866455|13.000000,1948.265991|13.000000,13,51.362644,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,13,2214.012207|3.000000,3.697273015975952,3.0,2070.433838|3.000000,2057.005859|19.000000,1944.807617|19.000000,19,46.773338,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,14,2214.012207|3.000000,3.9791460037231445,3.0,2070.433838|3.000000,2057.005859|19.000000,1944.807617|19.000000,19,42.091911,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,15,2214.012207|3.000000,4.598841905593872,3.0,2070.433838|3.000000,2057.005859|19.000000,1944.807617|19.000000,19,35.240650,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,16,2214.012207|3.000000,4.89195990562439,3.0,2070.433838|3.000000,2057.005859|19.000000,1944.807617|19.000000,19,35.238129,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,17,2214.012207|3.000000,4.948142051696777,3.0,2070.433838|3.000000,2057.005859|19.000000,1944.807617|19.000000,19,32.252174,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,18,2214.012207|3.000000,5.381752014160156,3.0,2070.433838|3.000000,2057.005859|19.000000,1944.807617|19.000000,19,33.742188,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,19,2214.012207|3.000000,5.4437761306762695,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,32.289612,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,20,2214.012207|3.000000,5.421361207962036,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,36.444229,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,21,2214.012207|3.000000,5.125903844833374,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,40.629490,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,22,2214.012207|3.000000,4.810779094696045,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,44.414120,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,23,2214.012207|3.000000,4.7397119998931885,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,48.877056,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,24,2214.012207|3.000000,4.3986711502075195,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,47.642487,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,25,2214.012207|3.000000,4.430016994476318,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,52.099590,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,26,2214.012207|3.000000,4.307379961013794,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,55.737885,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,27,2214.012207|3.000000,4.110397815704346,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,57.855438,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,28,2214.012207|3.000000,4.295930862426758,3.0,2070.433838|3.000000,2052.635254|19.000000,1939.249878|19.000000,19,60.678516,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,29,2214.012207|3.000000,3.907932996749878,3.0,2070.433838|3.000000,2042.050659|21.000000,1919.088501|21.000000,21,62.396118,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,30,2214.012207|3.000000,3.7858197689056396,3.0,2070.433838|3.000000,2042.050659|21.000000,1919.088501|21.000000,21,63.084290,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,31,2214.012207|3.000000,3.6486918926239014,3.0,2070.433838|3.000000,2042.050659|21.000000,1919.088501|21.000000,21,63.083748,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,32,2214.012207|3.000000,3.9560821056365967,3.0,2070.433838|3.000000,2042.050659|21.000000,1919.088501|21.000000,21,62.253002,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,33,2214.012207|3.000000,3.6700291633605957,3.0,2070.433838|3.000000,2042.050659|21.000000,1919.088501|21.000000,21,60.368382,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,34,2214.012207|3.000000,3.5430219173431396,3.0,2070.433838|3.000000,2042.050659|21.000000,1919.088501|21.000000,21,58.339195,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,35,2214.012207|3.000000,3.653864860534668,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,59.152668,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,36,2214.012207|3.000000,3.905141830444336,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,59.154617,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,37,2214.012207|3.000000,4.672179222106934,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,54.234703,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,38,2214.012207|3.000000,4.607054948806763,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,50.580559,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,39,2214.012207|3.000000,4.557438135147095,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,36.537220,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,40,2214.012207|3.000000,5.540616989135742,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,41,2214.012207|3.000000,6.175605058670044,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,42,2214.012207|3.000000,6.085684061050415,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,43,2214.012207|3.000000,5.898151159286499,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,44,2214.012207|3.000000,6.3740880489349365,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,45,2214.012207|3.000000,6.00410795211792,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,46,2214.012207|3.000000,6.7374091148376465,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,47,2214.012207|3.000000,6.820050001144409,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,48,2214.012207|3.000000,7.51060676574707,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,25.725533,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,49,2214.012207|3.000000,7.316537857055664,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,26.841684,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,50,2214.012207|3.000000,7.740452289581299,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,26.841684,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,51,2214.012207|3.000000,6.820239067077637,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,26.841684,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,52,2214.012207|3.000000,6.924191951751709,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,26.841684,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,53,2214.012207|3.000000,6.365778923034668,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,26.841684,N/A,5
MOGP_NSGAII,c4781aaa-ef0d-11f0-9afb-6e001b3eef54,Toxicity,74,54,2214.012207|3.000000,5.992248058319092,3.0,2070.433838|3.000000,2018.522583|31.000000,1928.010010|31.000000,31,26.841684,N/A,5
