MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,0,9.625129|3.000000,0.9933340549468994,3.0,9.288955|3.000000,N/A,N/A,0,244360609792.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,1,4.448025|3.000000,0.023045063018798828,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,146923995136.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,2,8.196851|3.000000,0.01951885223388672,3.0,8.666654|3.000000,8.196851|3.000000,8.666654|3.000000,3,82416254976.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,3,4.448025|3.000000,0.021358728408813477,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,98287247360.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,4,4.448025|3.000000,0.017483949661254883,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,137686384640.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,5,4.448025|3.000000,0.023682117462158203,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,80185892864.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,6,4.448025|3.000000,0.015518903732299805,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,95226404864.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,7,4.448025|3.000000,0.017357826232910156,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,120928518144.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,8,4.448025|3.000000,0.015888214111328125,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,66500751360.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,9,4.448025|3.000000,0.015681982040405273,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,84628127744.000000,N/A,5
MOGP_GENERATIONAL,9ececc16-f33d-11f0-a144-6e001b3eef54,Cooling,74,10,4.448025|3.000000,0.019530057907104492,3.0,4.769060|3.000000,4.448025|3.000000,4.769060|3.000000,3,49937465344.000000,N/A,5
