MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,0,2524.108154|3.000000,2.3126022815704346,3.0,1791.230713|3.000000,N/A,N/A,0,159167774720.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,1,2437.089844|3.000000,0.04465913772583008,3.0,1704.222412|3.000000,2437.089844|3.000000,1704.222412|3.000000,3,53030395904.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,2,2314.776367|3.000000,0.044342041015625,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,11181255680.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,3,2314.776367|3.000000,0.04278111457824707,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,105941303296.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,4,2314.776367|3.000000,0.03382396697998047,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,79752372224.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,5,2314.776367|3.000000,0.05190896987915039,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,6481119744.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,6,2314.776367|3.000000,0.0539548397064209,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,70883098624.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,7,2314.776367|3.000000,0.041811227798461914,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,67172540416.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,8,2314.776367|3.000000,0.05663609504699707,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,64054427648.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,9,2314.776367|3.000000,0.04369187355041504,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,7332855296.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,10,2314.776367|3.000000,0.04429912567138672,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,45552238592.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,11,2314.776367|3.000000,0.04102206230163574,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,65227.445312,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,12,2314.776367|3.000000,0.0697629451751709,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,62653779968.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,13,2314.776367|3.000000,0.04755091667175293,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,39713181696.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,14,2314.776367|3.000000,0.05442094802856445,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,39698272256.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,15,2314.776367|3.000000,0.03479313850402832,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,54706487296.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,16,2314.776367|3.000000,0.05672597885131836,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,71935918080.000000,2371.832275|3.000000,5
MOGP_GENERATIONAL,fed62c1c-ec30-11f0-bf14-6e001b3eef54,Toxicity,74,17,2314.776367|3.000000,0.04239320755004883,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,147.766647,2371.832275|3.000000,5
