MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,0,10.194349|3.000000,0.9697229862213135,3.0,9.876244|3.000000,N/A,N/A,0,242997575680.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,1,10.862483|3.000000,0.02088785171508789,3.0,10.398706|3.000000,10.862483|3.000000,10.398706|3.000000,3,93485031424.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,16,10.391803|3.000000,0.01711893081665039,3.0,9.895650|3.000000,9.353856|11.000000,8.830201|11.000000,11,93874544640.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,17,10.391803|3.000000,0.015536785125732422,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,63165616128.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,18,10.391803|3.000000,0.016125917434692383,3.0,9.895650|3.000000,9.754287|7.000000,9.103130|7.000000,7,110280187904.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,19,10.391803|3.000000,0.014920949935913086,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,29891954688.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,20,10.391803|3.000000,0.015703916549682617,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,54662516736.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,21,10.391803|3.000000,0.01647162437438965,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,108524175360.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,22,10.391803|3.000000,0.015376806259155273,3.0,9.895650|3.000000,10.056622|7.000000,9.525431|7.000000,7,99892625408.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,23,10.391803|3.000000,0.019663095474243164,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,44435111936.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,24,10.391803|3.000000,0.015608072280883789,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,46823292928.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,25,10.391803|3.000000,0.023199796676635742,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,97276461056.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,26,10.391803|3.000000,0.015881061553955078,3.0,9.895650|3.000000,10.107863|11.000000,9.099108|11.000000,11,114311749632.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,27,10.391803|3.000000,0.015180826187133789,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,58849120256.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,28,10.391803|3.000000,0.01435995101928711,3.0,9.895650|3.000000,9.694414|7.000000,9.138132|7.000000,7,50169466880.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,29,10.391803|3.000000,0.015246152877807617,3.0,9.895650|3.000000,8.146890|7.000000,7.474372|7.000000,7,88300158976.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,30,10.391803|3.000000,0.015816211700439453,3.0,9.895650|3.000000,7.334017|7.000000,6.517593|7.000000,7,87127490560.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,31,10.391803|3.000000,0.014915704727172852,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,49412468736.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,32,10.391803|3.000000,0.01912403106689453,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,84548272128.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,33,10.391803|3.000000,0.015483856201171875,3.0,9.895650|3.000000,9.798552|7.000000,9.118082|7.000000,7,80874127360.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,34,10.391803|3.000000,0.01720118522644043,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,111576834048.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,35,10.391803|3.000000,0.016077041625976562,3.0,9.895650|3.000000,8.430830|7.000000,8.039796|7.000000,7,53560565760.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,36,10.391803|3.000000,0.020884990692138672,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,25113159680.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,37,10.391803|3.000000,0.0164949893951416,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,99359547392.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,38,10.391803|3.000000,0.02337503433227539,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,126095458304.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,39,10.391803|3.000000,0.0162198543548584,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,530206912.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,40,10.391803|3.000000,0.02531886100769043,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,97197359104.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,41,10.391803|3.000000,0.015218019485473633,3.0,9.895650|3.000000,9.754287|7.000000,9.103130|7.000000,7,80528465920.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,42,10.391803|3.000000,0.0238800048828125,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,83661340672.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,43,10.391803|3.000000,0.01468968391418457,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,91153399808.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,44,10.391803|3.000000,0.0160067081451416,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,49398566912.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,45,10.391803|3.000000,0.015224933624267578,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,109200506880.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,46,10.391803|3.000000,0.016242027282714844,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,107897430016.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,47,10.391803|3.000000,0.015733003616333008,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,94387331072.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,48,10.391803|3.000000,0.015254020690917969,3.0,9.895650|3.000000,9.377586|7.000000,8.792406|7.000000,7,83263389696.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,49,10.391803|3.000000,0.01595306396484375,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,99409305600.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,50,10.391803|3.000000,0.01612687110900879,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,101379981312.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,51,10.391803|3.000000,0.016002893447875977,3.0,9.895650|3.000000,9.350648|7.000000,8.657818|7.000000,7,70988046336.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,52,10.391803|3.000000,0.015426158905029297,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,28807380992.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,53,10.391803|3.000000,0.016866207122802734,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,80242720768.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,54,10.391803|3.000000,0.019248247146606445,3.0,9.895650|3.000000,8.146890|7.000000,7.474372|7.000000,7,69685780480.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,55,10.391803|3.000000,0.016797304153442383,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,55743893504.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,56,10.391803|3.000000,0.015677928924560547,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,76539723776.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,57,10.391803|3.000000,0.0160830020904541,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,75208163328.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,58,10.391803|3.000000,0.02838301658630371,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,99571810304.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,59,10.391803|3.000000,0.015532970428466797,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,76482600960.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,60,10.391803|3.000000,0.015009164810180664,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,49600020480.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,61,10.391803|3.000000,0.01783585548400879,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,86609149952.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,62,10.391803|3.000000,0.015375137329101562,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,60825436160.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,63,10.391803|3.000000,0.014852762222290039,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,53897846784.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,64,10.391803|3.000000,0.02110576629638672,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,76276129792.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,65,10.391803|3.000000,0.01786494255065918,3.0,9.895650|3.000000,8.913216|7.000000,8.017152|7.000000,7,70097895424.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,66,10.391803|3.000000,0.01587200164794922,3.0,9.895650|3.000000,9.694414|11.000000,9.138132|11.000000,11,53060911104.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,67,10.391803|3.000000,0.015682220458984375,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,53419376640.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,68,10.391803|3.000000,0.02285003662109375,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,82058936320.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,69,10.391803|3.000000,0.015637874603271484,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,87935926272.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,70,10.391803|3.000000,0.02276897430419922,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,64553795584.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,71,10.391803|3.000000,0.015491247177124023,3.0,9.895650|3.000000,10.369100|11.000000,9.790763|11.000000,11,60421238784.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,72,10.391803|3.000000,0.02333378791809082,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,72441454592.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,73,10.391803|3.000000,0.01629471778869629,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,86022103040.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,74,10.391803|3.000000,0.01812005043029785,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,88807784448.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,75,10.391803|3.000000,0.016388893127441406,3.0,9.895650|3.000000,8.146890|7.000000,7.474372|7.000000,7,89688088576.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,76,10.391803|3.000000,0.014654874801635742,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,80334774272.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,77,10.391803|3.000000,0.017750978469848633,3.0,9.895650|3.000000,10.369100|7.000000,9.790763|7.000000,7,77085532160.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,78,10.391803|3.000000,0.022820711135864258,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,104482684928.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,79,10.391803|3.000000,0.01680612564086914,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,62032572416.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,80,10.391803|3.000000,0.015285015106201172,3.0,9.895650|3.000000,9.485033|7.000000,8.869534|7.000000,7,100319911936.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,81,10.391803|3.000000,0.015424966812133789,3.0,9.895650|3.000000,9.366061|7.000000,8.663060|7.000000,7,116823785472.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,82,10.391803|3.000000,0.02387213706970215,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,91405893632.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,83,10.391803|3.000000,0.015933990478515625,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,48577056768.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,84,10.391803|3.000000,0.026056766510009766,3.0,9.895650|3.000000,8.718685|15.000000,7.744793|15.000000,15,90196123648.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,85,10.391803|3.000000,0.023374080657958984,3.0,9.895650|3.000000,9.694414|7.000000,9.138132|7.000000,7,98871590912.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,86,10.391803|3.000000,0.016082048416137695,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,109372325888.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,87,10.391803|3.000000,0.01480555534362793,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,97529634816.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,88,10.391803|3.000000,0.023609161376953125,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,75049574400.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,89,10.391803|3.000000,0.017308950424194336,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,73412001792.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,90,10.391803|3.000000,0.023604154586791992,3.0,9.895650|3.000000,9.846493|11.000000,9.254124|11.000000,11,76226183168.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,91,10.391803|3.000000,0.02120494842529297,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,60616101888.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,92,10.391803|3.000000,0.01763319969177246,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,102464118784.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,93,10.391803|3.000000,0.02319192886352539,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,96407904256.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,94,10.391803|3.000000,0.01617288589477539,3.0,9.895650|3.000000,8.913216|7.000000,8.017152|7.000000,7,116992991232.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,95,10.391803|3.000000,0.015070199966430664,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,34547159040.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,96,10.391803|3.000000,0.015001058578491211,3.0,9.895650|3.000000,8.471763|7.000000,7.792782|7.000000,7,51615342592.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,97,10.391803|3.000000,0.01909780502319336,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,61183639552.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,98,10.391803|3.000000,0.015430212020874023,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,70902251520.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,99,10.391803|3.000000,0.01611804962158203,3.0,9.895650|3.000000,7.334017|7.000000,6.517593|7.000000,7,76098248704.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,100,10.391803|3.000000,0.014550924301147461,3.0,9.895650|3.000000,9.997897|7.000000,9.394157|7.000000,7,49937465344.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,101,10.391803|3.000000,0.03151369094848633,3.0,9.895650|3.000000,8.146890|7.000000,7.474372|7.000000,7,64925085696.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,102,10.391803|3.000000,0.017209291458129883,3.0,9.895650|3.000000,8.471763|7.000000,7.792782|7.000000,7,87806255104.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,103,10.391803|3.000000,0.014653921127319336,3.0,9.895650|3.000000,9.485033|7.000000,8.869534|7.000000,7,55207813120.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,104,10.391803|3.000000,0.017061233520507812,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,82631802880.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,105,10.391803|3.000000,0.016054153442382812,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,105697853440.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,106,10.391803|3.000000,0.01587200164794922,3.0,9.895650|3.000000,9.694414|7.000000,9.138132|7.000000,7,62130888704.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,107,10.391803|3.000000,0.03513073921203613,3.0,9.895650|3.000000,9.694414|7.000000,9.138132|7.000000,7,46067240960.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,108,10.391803|3.000000,0.02283000946044922,3.0,9.895650|3.000000,9.485033|7.000000,8.869534|7.000000,7,49228451840.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,109,10.391803|3.000000,0.016475915908813477,3.0,9.895650|3.000000,8.913216|7.000000,8.017152|7.000000,7,70491029504.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,110,10.391803|3.000000,0.015001773834228516,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,62558199808.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,111,10.391803|3.000000,0.016489028930664062,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,107372003328.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,112,10.391803|3.000000,0.015090227127075195,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,78365687808.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,113,10.391803|3.000000,0.020745038986206055,3.0,9.895650|3.000000,9.694414|7.000000,9.138132|7.000000,7,89688702976.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,114,10.391803|3.000000,0.015622138977050781,3.0,9.895650|3.000000,9.997897|7.000000,9.394157|7.000000,7,86053322752.000000,N/A,5
MOGP_GENERATIONAL,15543aa6-ef47-11f0-9be8-6e001b3eef54,Boston,74,115,10.391803|3.000000,0.014919281005859375,3.0,9.895650|3.000000,10.391803|3.000000,9.895650|3.000000,3,92888489984.000000,N/A,5
