MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,0,9.625129|3.000000|0.000000|0.000000|0.000000,1.4457998275756836,3.0,9.288955|3.000000|0.000000|0.000000|0.000000,N/A,N/A,0,244360609792.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,1,9.625129|3.000000|0.000000|0.000000|0.000000,0.07238507270812988,3.0,9.288955|3.000000|0.000000|0.000000|0.000000,4.448025|3.000000|1.000000|0.000000|0.000000,4.769060|3.000000|1.000000|0.000000|0.000000,3,106660667392.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,2,9.603674|3.000000|0.000000|0.000000|0.000000,0.06833481788635254,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,5.805164|3.000000|1.000000|0.000000|0.000000,5.609622|3.000000|1.000000|0.000000|0.000000,3,91429789696.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,3,9.603674|3.000000|0.000000|0.000000|0.000000,0.05777406692504883,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,6.440668|5.000000|2.000000|0.000000|0.000000,6.478164|5.000000|2.000000|0.000000|0.000000,5,71815766016.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,4,9.603674|3.000000|0.000000|0.000000|0.000000,0.06265401840209961,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,4.448025|3.000000|1.000000|0.000000|0.000000,4.769060|3.000000|1.000000|0.000000|0.000000,3,95385444352.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,5,9.603674|3.000000|0.000000|0.000000|0.000000,0.0619199275970459,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,7.354522|5.000000|2.000000|0.000000|0.000000,7.752630|5.000000|2.000000|0.000000|0.000000,5,100373463040.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,6,9.603674|3.000000|0.000000|0.000000|0.000000,0.07503199577331543,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,7.789543|5.000000|2.000000|0.000000|0.000000,7.957171|5.000000|2.000000|0.000000|0.000000,5,97678360576.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,7,9.603674|3.000000|0.000000|0.000000|0.000000,0.07801294326782227,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.603674|3.000000|0.000000|0.000000|0.000000,9.309144|3.000000|0.000000|0.000000|0.000000,3,98753282048.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,8,9.603674|3.000000|0.000000|0.000000|0.000000,0.062097787857055664,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,5.805164|7.000000|1.000000|0.000000|0.000000,5.609622|7.000000|1.000000|0.000000|0.000000,7,73879363584.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,9,9.603674|3.000000|0.000000|0.000000|0.000000,0.062471866607666016,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,5.805164|7.000000|1.000000|0.000000|0.000000,5.609622|7.000000|1.000000|0.000000|0.000000,7,60536705024.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,10,9.603674|3.000000|0.000000|0.000000|0.000000,0.0864708423614502,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,4.367794|5.000000|1.000000|0.000000|0.000000,4.412429|5.000000|1.000000|0.000000|0.000000,5,101929574400.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,11,9.603674|3.000000|0.000000|0.000000|0.000000,0.06199979782104492,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,4.963861|15.000000|2.000000|0.000000|0.000000,4.863235|15.000000|2.000000|0.000000|0.000000,15,120080056320.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,12,9.603674|3.000000|0.000000|0.000000|0.000000,0.06503129005432129,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,8.736176|11.000000|2.000000|0.000000|0.000000,9.087053|11.000000|2.000000|0.000000|0.000000,11,114972106752.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,13,9.603674|3.000000|0.000000|0.000000|0.000000,0.061506032943725586,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.603674|3.000000|0.000000|0.000000|0.000000,9.309144|3.000000|0.000000|0.000000|0.000000,3,71255638016.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,14,9.603674|3.000000|0.000000|0.000000|0.000000,0.0610356330871582,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.603674|3.000000|0.000000|0.000000|0.000000,9.309144|3.000000|0.000000|0.000000|0.000000,3,29762615296.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,15,9.603674|3.000000|0.000000|0.000000|0.000000,0.06213569641113281,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.603674|3.000000|0.000000|0.000000|0.000000,9.309144|3.000000|0.000000|0.000000|0.000000,3,80927948800.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,16,9.603674|3.000000|0.000000|0.000000|0.000000,0.06667900085449219,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.603674|3.000000|0.000000|0.000000|0.000000,9.309144|3.000000|0.000000|0.000000|0.000000,3,70533627904.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,17,9.603674|3.000000|0.000000|0.000000|0.000000,0.05904817581176758,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.603674|3.000000|0.000000|0.000000|0.000000,9.309144|3.000000|0.000000|0.000000|0.000000,3,98774867968.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,18,9.603674|3.000000|0.000000|0.000000|0.000000,0.06650114059448242,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.603674|3.000000|0.000000|0.000000|0.000000,9.309144|3.000000|0.000000|0.000000|0.000000,3,85389017088.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
MOGP_GENERATIONAL,f821fbec-f358-11f0-a144-6e001b3eef54,Cooling,74,19,9.603674|3.000000|0.000000|0.000000|0.000000,0.07323598861694336,3.0,9.309144|3.000000|0.000000|0.000000|0.000000,9.071336|7.000000|1.000000|0.000000|0.000000,8.657369|7.000000|1.000000|0.000000|0.000000,7,42883043328.000000,9.625129|3.000000|0.000000|0.000000|0.000000,5
