MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,0,20.502993|3.000000|0.000000,0.9406819343566895,3.0,18.036585|3.000000|0.000000,18.036585|3.000000|0.000000,3,242323357696.000000,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,1,10.827168|3.000000|0.000000,3.7005228996276855,3.0,10.368916|3.000000|0.000000,6.679994|3.000000|2.000000,3,19505.242188,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,2,10.827168|3.000000|0.000000,3.751852035522461,3.0,10.368916|3.000000|0.000000,6.679994|3.000000|2.000000,3,86063.265625,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,3,10.827168|3.000000|0.000000,3.6409788131713867,3.0,10.368916|3.000000|0.000000,6.679994|3.000000|2.000000,3,300217.562500,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,4,10.411905|3.000000|0.000000,3.698637008666992,3.0,9.745981|3.000000|0.000000,6.679994|3.000000|2.000000,3,4.870845,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,5,10.411905|3.000000|0.000000,3.780102014541626,3.0,9.745981|3.000000|0.000000,6.679994|3.000000|2.000000,3,2.537359,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,6,9.873658|3.000000|0.000000,3.776332139968872,3.0,7.861461|3.000000|0.000000,7.470492|3.000000|1.000000,3,1.410400,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,7,9.692700|3.000000|0.000000,3.824492931365967,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.735506,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,8,9.692700|3.000000|0.000000,3.7118799686431885,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.696391,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,9,9.692700|3.000000|0.000000,3.811129093170166,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.604695,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,10,9.692700|3.000000|0.000000,3.7556910514831543,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.544935,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,11,9.692700|3.000000|0.000000,3.8669559955596924,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.582636,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,12,9.692700|3.000000|0.000000,4.085076093673706,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.599987,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,13,9.692700|3.000000|0.000000,3.893153667449951,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.611308,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,14,9.692700|3.000000|0.000000,3.5850839614868164,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.563110,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,15,9.692700|3.000000|0.000000,3.606287956237793,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.565619,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,16,9.692700|3.000000|0.000000,3.714698076248169,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.550836,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,17,9.692700|3.000000|0.000000,3.918320894241333,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.468909,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,18,9.692700|3.000000|0.000000,3.9965291023254395,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.396119,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,19,9.692700|3.000000|0.000000,4.576451778411865,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.372302,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,20,9.692700|3.000000|0.000000,5.441175937652588,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107112,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,21,9.692700|3.000000|0.000000,6.070021867752075,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107112,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,22,9.692700|3.000000|0.000000,6.050870180130005,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107112,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,23,9.692700|3.000000|0.000000,6.199674844741821,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107112,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,24,9.692700|3.000000|0.000000,6.527432918548584,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107160,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,25,9.692700|3.000000|0.000000,6.046691179275513,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107160,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,26,9.692700|3.000000|0.000000,5.904100656509399,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107206,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,27,9.692700|3.000000|0.000000,5.91411280632019,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107206,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,28,9.692700|3.000000|0.000000,6.109601020812988,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107229,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,29,9.692700|3.000000|0.000000,6.354388952255249,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107276,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,30,9.692700|3.000000|0.000000,5.877800941467285,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107321,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,31,9.692700|3.000000|0.000000,5.803321123123169,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107455,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,32,9.692700|3.000000|0.000000,6.253323078155518,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107542,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,33,9.692700|3.000000|0.000000,5.841293096542358,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107542,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,34,9.692700|3.000000|0.000000,6.108864068984985,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107670,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,35,9.692700|3.000000|0.000000,6.039605140686035,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.107834,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,36,9.692700|3.000000|0.000000,5.53028416633606,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.108142,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,37,9.692700|3.000000|0.000000,5.392718076705933,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.108354,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,38,9.692700|3.000000|0.000000,5.293367147445679,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.108488,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,39,9.692700|3.000000|0.000000,4.949665784835815,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.108763,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,40,9.692700|3.000000|0.000000,4.919929027557373,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.108847,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,41,9.692700|3.000000|0.000000,4.889178037643433,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.109088,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,42,9.692700|3.000000|0.000000,4.865231990814209,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.109427,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,43,9.692700|3.000000|0.000000,4.676201820373535,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.109605,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,44,9.692700|3.000000|0.000000,4.842803001403809,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.109752,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,45,9.692700|3.000000|0.000000,5.258262872695923,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.109516,N/A,5
MOGP_NSGAII,4ded8524-e854-11f0-95ab-6e001b3eef54,Boston,74,46,9.692700|3.000000|0.000000,6.312145948410034,3.0,8.330268|3.000000|0.000000,7.470492|3.000000|1.000000,3,0.108950,N/A,5
