MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2397.148193|3.000000,0.8942573070526123,3.0,2267.064453|3.000000,N/A,N/A,0,159592628224.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2285.081299|3.000000,0.823246955871582,3.0,2133.613037|3.000000,2285.081299|3.000000,2133.613037|3.000000,3,55030681600.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,23,2226.868896|3.000000,1.5519390106201172,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,15148800000.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,24,2226.868896|3.000000,1.6422741413116455,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,20706684928.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,25,2226.868896|3.000000,1.5520141124725342,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,1035142464.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,26,2226.868896|3.000000,1.5418901443481445,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,5524622848.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,27,2226.868896|3.000000,1.550210952758789,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,22209734656.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,28,2226.868896|3.000000,1.6681296825408936,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,77150322688.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,29,2226.868896|3.000000,1.6281020641326904,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,48418410496.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,30,2226.868896|3.000000,1.580522060394287,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,5542170112.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,31,2226.868896|3.000000,1.5917809009552002,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,73361612800.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,32,2226.868896|3.000000,1.5768482685089111,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69005180928.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,33,2226.868896|3.000000,1.5471858978271484,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56692559872.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,34,2226.868896|3.000000,1.5952486991882324,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,53192785920.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,35,2226.868896|3.000000,1.4989871978759766,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,48244940800.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,36,2226.868896|3.000000,1.618622064590454,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,32658743296.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,37,2226.868896|3.000000,1.5730171203613281,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,18570137600.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,38,2226.868896|3.000000,1.643921136856079,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,68605095936.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,39,2226.868896|3.000000,1.610624074935913,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,46948659200.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,40,2226.868896|3.000000,1.5367119312286377,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62861934592.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,41,2226.868896|3.000000,1.5733921527862549,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,70929317888.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,42,2226.868896|3.000000,1.6024689674377441,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,29907159040.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,43,2226.868896|3.000000,1.5921337604522705,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,50519425024.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,44,2226.868896|3.000000,1.6028082370758057,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69462425600.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,45,2226.868896|3.000000,1.5650629997253418,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,54732107776.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,46,2226.868896|3.000000,1.5992681980133057,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,14606320640.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,47,2226.868896|3.000000,1.6343870162963867,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56317403136.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,48,2226.868896|3.000000,1.6207289695739746,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,311871328.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,49,2226.868896|3.000000,1.5614871978759766,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,61552398336.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,50,2226.868896|3.000000,1.5522551536560059,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,10034423808.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,51,2226.868896|3.000000,1.5559370517730713,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,65123840000.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,52,2226.868896|3.000000,1.5828831195831299,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,4406294528.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,53,2226.868896|3.000000,1.5281109809875488,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,7831530496.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,54,2226.868896|3.000000,1.5689499378204346,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49776553984.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,55,2226.868896|3.000000,1.5559120178222656,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,29038602240.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,56,2226.868896|3.000000,1.5867359638214111,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,10545.559570,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,57,2226.868896|3.000000,1.6300690174102783,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,54759538688.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,58,2226.868896|3.000000,1.5640952587127686,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62470639616.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,59,2226.868896|3.000000,1.511775016784668,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49807138816.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,60,2226.868896|3.000000,1.5288450717926025,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,34687324160.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,61,2226.868896|3.000000,1.6108667850494385,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62295863296.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,62,2226.868896|3.000000,1.5667097568511963,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,75305000960.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,63,2226.868896|3.000000,1.5921800136566162,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,22105876480.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,64,2226.868896|3.000000,1.6043150424957275,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,11721976832.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,65,2226.868896|3.000000,1.5817041397094727,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,68310130688.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,66,2226.868896|3.000000,1.588210105895996,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56500764672.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,67,2226.868896|3.000000,1.5687599182128906,3.0,2044.925049|3.000000,2173.391602|7.000000,1965.794312|7.000000,7,45445283840.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,68,2226.868896|3.000000,1.5332238674163818,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,74778034176.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,69,2226.868896|3.000000,1.5932679176330566,3.0,2044.925049|3.000000,2066.394775|7.000000,1946.756714|7.000000,7,49783910400.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,70,2226.868896|3.000000,1.5667269229888916,3.0,2044.925049|3.000000,2066.394775|7.000000,1946.756714|7.000000,7,48037568512.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,71,2226.868896|3.000000,1.5623490810394287,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,43976433664.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,72,2226.868896|3.000000,1.553433895111084,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,63162322944.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,73,2226.868896|3.000000,1.5444347858428955,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,88375877632.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,74,2226.868896|3.000000,1.6289341449737549,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,81962663936.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,75,2226.868896|3.000000,1.5557610988616943,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,52365307904.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,76,2226.868896|3.000000,1.550900936126709,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,55131566080.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,77,2226.868896|3.000000,1.6000349521636963,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69797609472.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,78,2226.868896|3.000000,1.554286241531372,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,51091656704.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,79,2226.868896|3.000000,1.6112797260284424,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,79299026944.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,80,2226.868896|3.000000,1.6233091354370117,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,22846072832.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,81,2226.868896|3.000000,1.5733320713043213,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,10159.225586,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,82,2226.868896|3.000000,1.604499101638794,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56999342080.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,83,2226.868896|3.000000,1.5544488430023193,3.0,2044.925049|3.000000,2097.217773|7.000000,1982.983154|7.000000,7,41584910336.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,84,2226.868896|3.000000,1.535372018814087,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49606950912.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,85,2226.868896|3.000000,1.5362811088562012,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,15652126720.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,86,2226.868896|3.000000,1.5724589824676514,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,39728508928.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,87,2226.868896|3.000000,1.5786221027374268,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56812503040.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,88,2226.868896|3.000000,1.6181292533874512,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69882224640.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,89,2226.868896|3.000000,1.5483479499816895,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62333210624.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,90,2226.868896|3.000000,1.558919906616211,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,9041821696.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,91,2226.868896|3.000000,1.5810799598693848,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,68554547200.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,92,2226.868896|3.000000,1.5414299964904785,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,6774749696.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,93,2226.868896|3.000000,1.5957379341125488,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,32225548288.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,94,2226.868896|3.000000,1.5715866088867188,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,46656884736.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,95,2226.868896|3.000000,1.575314998626709,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,90080400.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,96,2226.868896|3.000000,1.5770020484924316,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,64009199616.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,97,2226.868896|3.000000,1.608414888381958,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,11734220800.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,98,2226.868896|3.000000,1.5929920673370361,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,60290641920.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,99,2226.868896|3.000000,1.5626466274261475,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,23780298752.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,100,2226.868896|3.000000,1.526305913925171,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,273028.375000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,101,2226.868896|3.000000,1.5919580459594727,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49189597184.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,102,2226.868896|3.000000,1.607882022857666,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,47251230720.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,103,2226.868896|3.000000,1.6145961284637451,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,7814312960.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,104,2226.868896|3.000000,1.5365219116210938,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,2724.643066,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,105,2226.868896|3.000000,1.5850532054901123,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,95408766976.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,106,2226.868896|3.000000,1.607396125793457,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,55987245056.000000,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,107,2226.868896|3.000000,1.593966007232666,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,117779.546875,N/A,5
MOGP_GENERATIONAL,52e817e2-f1d2-11f0-9cc4-6e001b3eef54,Toxicity,74,108,2226.868896|3.000000,1.5801849365234375,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62871556096.000000,N/A,5
