MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,0,2200.250488|15.000000|6.000000,1.2081921100616455,15.0,2091.747070|15.000000|6.000000,N/A,N/A,0,159506874368.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,1,2200.250488|15.000000|6.000000,0.03540802001953125,15.0,2091.747070|15.000000|6.000000,2200.250488|15.000000|6.000000,2091.747070|15.000000|6.000000,15,92942409728.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,2,2186.936768|3.000000|1.000000,0.03411293029785156,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,95453642752.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,3,2186.936768|3.000000|1.000000,0.03285408020019531,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,87850221568.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,4,2186.936768|3.000000|1.000000,0.039958953857421875,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,67285143552.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,5,2186.936768|3.000000|1.000000,0.02496814727783203,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,76390899712.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,6,2186.936768|3.000000|1.000000,0.03921675682067871,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,51437043712.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,7,2186.936768|3.000000|1.000000,0.024655818939208984,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,87283482624.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,8,2186.936768|3.000000|1.000000,0.030373096466064453,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,69124530176.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,9,2186.936768|3.000000|1.000000,0.03868293762207031,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,49981882368.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,10,2186.936768|3.000000|1.000000,0.028267860412597656,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,5531520000.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,11,2186.936768|3.000000|1.000000,0.04733896255493164,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,91199594496.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,12,2186.936768|3.000000|1.000000,0.029198169708251953,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,91233353728.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,13,2186.936768|3.000000|1.000000,0.030276060104370117,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,42157015040.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,14,2186.936768|3.000000|1.000000,0.032711029052734375,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,4270999552.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,15,2186.936768|3.000000|1.000000,0.03008723258972168,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,60328914944.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,16,2186.936768|3.000000|1.000000,0.023823022842407227,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,69680078848.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,17,2186.936768|3.000000|1.000000,0.024955034255981445,3.0,2080.842285|3.000000|1.000000,2186.936768|3.000000|1.000000,2080.842285|3.000000|1.000000,3,49652678656.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,18,2032.104248|7.000000|0.000000,0.02831411361694336,7.0,1994.487671|7.000000|0.000000,2032.104248|7.000000|0.000000,1994.487671|7.000000|0.000000,7,58660020224.000000,N/A,5
MOGP_GENERATIONAL,e4e3dd6a-f21e-11f0-8a9c-6e001b3eef54,Toxicity,74,19,2032.104248|7.000000|0.000000,0.026124000549316406,7.0,1994.487671|7.000000|0.000000,2032.104248|7.000000|0.000000,1994.487671|7.000000|0.000000,7,65975382016.000000,N/A,5
