MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,0,2584.615967|3.000000|0.000000,1.1820557117462158,3.0,2674.053223|3.000000|0.000000,N/A,N/A,0,159825739776.000000,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,1,2446.081299|3.000000|0.000000,4.634329080581665,3.0,2537.999756|3.000000|0.000000,2070.156738|15.000000|6.000000,2377.147461|15.000000|6.000000,15,2014942.125000,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,18,2057.997559|3.000000|0.000000,5.866464853286743,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,67.988083,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,19,2057.997559|3.000000|0.000000,6.107306003570557,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,47.081371,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,20,2057.997559|3.000000|0.000000,7.156481981277466,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,21,2057.997559|3.000000|0.000000,8.465090990066528,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,22,2057.997559|3.000000|0.000000,8.297945022583008,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,23,2057.997559|3.000000|0.000000,8.52707314491272,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,24,2057.997559|3.000000|0.000000,8.501533269882202,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,25,2057.997559|3.000000|0.000000,8.109755754470825,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,26,2057.997559|3.000000|0.000000,8.732818126678467,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,27,2057.997559|3.000000|0.000000,8.517614841461182,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,28,2057.997559|3.000000|0.000000,8.478185176849365,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,29,2057.997559|3.000000|0.000000,8.484633922576904,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,30,2057.997559|3.000000|0.000000,8.51799201965332,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,31,2057.997559|3.000000|0.000000,8.43794298171997,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,32,2057.997559|3.000000|0.000000,8.384392261505127,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,33,2057.997559|3.000000|0.000000,8.496125936508179,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,34,2057.997559|3.000000|0.000000,8.270707845687866,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,35,2057.997559|3.000000|0.000000,8.303807973861694,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,36,2057.997559|3.000000|0.000000,8.964210271835327,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,37,2057.997559|3.000000|0.000000,8.160006999969482,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,38,2057.997559|3.000000|0.000000,8.48885989189148,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,39,2057.997559|3.000000|0.000000,8.45788288116455,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,40,2057.997559|3.000000|0.000000,8.493483066558838,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,41,2057.997559|3.000000|0.000000,8.432784795761108,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,42,2057.997559|3.000000|0.000000,8.386982917785645,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,43,2057.997559|3.000000|0.000000,8.565213918685913,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,44,2057.997559|3.000000|0.000000,8.38945984840393,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,45,2057.997559|3.000000|0.000000,8.509864807128906,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,46,2057.997559|3.000000|0.000000,8.096245050430298,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,47,2057.997559|3.000000|0.000000,8.527972936630249,3.0,2142.211426|3.000000|0.000000,2051.543945|5.000000|2.000000,2115.108154|5.000000|2.000000,5,0.322277,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,48,2057.997559|3.000000|0.000000,8.582162141799927,3.0,2142.211426|3.000000|0.000000,2038.551636|5.000000|1.000000,2134.955078|5.000000|1.000000,5,0.971080,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,49,2057.997559|3.000000|0.000000,8.227205276489258,3.0,2142.211426|3.000000|0.000000,2038.551636|5.000000|1.000000,2134.955078|5.000000|1.000000,5,0.971080,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,50,2057.997559|3.000000|0.000000,8.440485000610352,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,51,2057.997559|3.000000|0.000000,8.418460130691528,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,52,2057.997559|3.000000|0.000000,8.487606763839722,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,53,2057.997559|3.000000|0.000000,8.255873918533325,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,54,2057.997559|3.000000|0.000000,8.202436923980713,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,55,2057.997559|3.000000|0.000000,8.333039045333862,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,56,2057.997559|3.000000|0.000000,8.24027705192566,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,57,2057.997559|3.000000|0.000000,8.461935043334961,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,58,2057.997559|3.000000|0.000000,8.398025035858154,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,59,2057.997559|3.000000|0.000000,8.455321788787842,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,60,2057.997559|3.000000|0.000000,8.106092929840088,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,61,2057.997559|3.000000|0.000000,8.26315712928772,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,62,2057.997559|3.000000|0.000000,8.683873891830444,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,63,2057.997559|3.000000|0.000000,8.31164288520813,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,64,2057.997559|3.000000|0.000000,8.47699499130249,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,65,2057.997559|3.000000|0.000000,8.680763006210327,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,66,2057.997559|3.000000|0.000000,8.246064901351929,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,67,2057.997559|3.000000|0.000000,8.385034799575806,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,68,2057.997559|3.000000|0.000000,8.534207105636597,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,69,2057.997559|3.000000|0.000000,8.170166015625,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,70,2057.997559|3.000000|0.000000,8.502119779586792,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,71,2057.997559|3.000000|0.000000,8.310327053070068,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,72,2057.997559|3.000000|0.000000,8.327851057052612,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,73,2057.997559|3.000000|0.000000,8.322380781173706,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,74,2057.997559|3.000000|0.000000,8.674499750137329,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,75,2057.997559|3.000000|0.000000,8.327215909957886,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,76,2057.997559|3.000000|0.000000,8.5816810131073,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,77,2057.997559|3.000000|0.000000,8.341443061828613,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,78,2057.997559|3.000000|0.000000,8.291486263275146,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,79,2057.997559|3.000000|0.000000,8.391508102416992,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,80,2057.997559|3.000000|0.000000,8.666131973266602,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,81,2057.997559|3.000000|0.000000,8.301799774169922,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,82,2057.997559|3.000000|0.000000,8.24918818473816,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,83,2057.997559|3.000000|0.000000,8.25900912284851,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,84,2057.997559|3.000000|0.000000,8.316285848617554,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,85,2057.997559|3.000000|0.000000,8.351547956466675,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,86,2057.997559|3.000000|0.000000,8.18669080734253,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,87,2057.997559|3.000000|0.000000,8.202894926071167,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,88,2057.997559|3.000000|0.000000,8.412442922592163,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,89,2057.997559|3.000000|0.000000,8.217423677444458,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,90,2057.997559|3.000000|0.000000,8.271199941635132,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,91,2057.997559|3.000000|0.000000,8.29355502128601,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,92,2057.997559|3.000000|0.000000,8.159215927124023,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,93,2057.997559|3.000000|0.000000,8.159194231033325,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,94,2057.997559|3.000000|0.000000,8.113743782043457,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,95,2057.997559|3.000000|0.000000,8.458384275436401,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,96,2057.997559|3.000000|0.000000,8.76036810874939,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,97,2057.997559|3.000000|0.000000,8.389774084091187,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
MOGP_NSGAII,bd6af770-eb6e-11f0-a4da-6e001b3eef54,Toxicity,74,98,2057.997559|3.000000|0.000000,8.417346239089966,3.0,2142.211426|3.000000|0.000000,2005.250488|5.000000|1.000000,2135.324463|5.000000|1.000000,5,2.634055,N/A,5
