MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,0,10.140005|3.000000,0.8472411632537842,3.0,10.005688|3.000000,N/A,N/A,0,242627903488.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,1,10.930571|3.000000,0.018068790435791016,3.0,10.231193|3.000000,10.930571|3.000000,10.231193|3.000000,3,74036781056.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,12,10.131237|3.000000,0.01634693145751953,3.0,10.447217|3.000000,10.131237|3.000000,10.447217|3.000000,3,84392378368.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,13,10.131237|3.000000,0.016353130340576172,3.0,10.447217|3.000000,10.131237|3.000000,10.447217|3.000000,3,96777551872.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,14,10.416468|3.000000,0.014825820922851562,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,30113357824.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,15,10.416468|3.000000,0.015032768249511719,3.0,9.835071|3.000000,8.547290|7.000000,8.400243|7.000000,7,70754328576.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,16,10.416468|3.000000,0.015406131744384766,3.0,9.835071|3.000000,9.620481|7.000000,9.318329|7.000000,7,65521639424.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,17,10.416468|3.000000,0.01662611961364746,3.0,9.835071|3.000000,9.951715|7.000000,10.886935|7.000000,7,83771326464.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,18,10.416468|3.000000,0.015600919723510742,3.0,9.835071|3.000000,8.547290|7.000000,8.400243|7.000000,7,90046554112.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,19,10.416468|3.000000,0.01616501808166504,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,58129235968.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,20,10.416468|3.000000,0.03409981727600098,3.0,9.835071|3.000000,9.156544|11.000000,9.250384|11.000000,11,35484585984.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,21,10.416468|3.000000,0.07654023170471191,3.0,9.835071|3.000000,8.682205|7.000000,8.587275|7.000000,7,58138624000.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,22,10.416468|3.000000,0.02164292335510254,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,59268489216.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,23,10.416468|3.000000,0.016998767852783203,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,29198356480.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,24,10.416468|3.000000,0.01977992057800293,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,59735117824.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,25,10.416468|3.000000,0.017848968505859375,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,88197226496.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,26,10.416468|3.000000,0.016653776168823242,3.0,9.835071|3.000000,7.764309|11.000000,8.369187|11.000000,11,109702905856.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,27,10.416468|3.000000,0.2534639835357666,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,25170630656.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,28,10.416468|3.000000,0.01490926742553711,3.0,9.835071|3.000000,9.620481|7.000000,9.318329|7.000000,7,83023388672.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,29,10.416468|3.000000,0.02435898780822754,3.0,9.835071|3.000000,8.218959|7.000000,8.399667|7.000000,7,25457676288.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,30,10.416468|3.000000,0.03115701675415039,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,117235277824.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,31,10.416468|3.000000,0.021650314331054688,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,65236217856.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,32,10.416468|3.000000,0.02103400230407715,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,79091212288.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,33,10.416468|3.000000,0.02358078956604004,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,83064463360.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,34,10.416468|3.000000,0.016534805297851562,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,137481109504.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,35,10.416468|3.000000,0.023968935012817383,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,75269898240.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,36,10.416468|3.000000,0.022578954696655273,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,88394825728.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,37,10.416468|3.000000,0.015552043914794922,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,121706717184.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,38,10.416468|3.000000,0.015625,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,82142609408.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,39,10.416468|3.000000,0.02350783348083496,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,91451588608.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,40,10.416468|3.000000,0.03390312194824219,3.0,9.835071|3.000000,7.288632|11.000000,7.435740|11.000000,11,54461562880.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,41,10.416468|3.000000,0.029410839080810547,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,94879293440.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,42,10.416468|3.000000,0.01551198959350586,3.0,9.835071|3.000000,8.369373|7.000000,8.862546|7.000000,7,95947530240.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,43,10.416468|3.000000,0.023220300674438477,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,72394244096.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,44,10.416468|3.000000,0.015117168426513672,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,93360922624.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,45,10.416468|3.000000,0.014344930648803711,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,111918874624.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,46,10.416468|3.000000,0.017864227294921875,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,76576325632.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,47,10.416468|3.000000,0.015637874603271484,3.0,9.835071|3.000000,9.198070|7.000000,9.215958|7.000000,7,60168159232.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,48,10.416468|3.000000,0.015467166900634766,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,88201650176.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,49,10.416468|3.000000,0.016605138778686523,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,97879375872.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,50,10.416468|3.000000,0.020637035369873047,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,76089311232.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,51,10.416468|3.000000,0.019057035446166992,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,99976101888.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,52,10.416468|3.000000,0.01460123062133789,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,94397136896.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,53,10.416468|3.000000,0.02619314193725586,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,112145344.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,54,10.416468|3.000000,0.02231001853942871,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,71915528192.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,55,10.416468|3.000000,0.015351057052612305,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,93725245440.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,56,10.416468|3.000000,0.017174959182739258,3.0,9.835071|3.000000,9.951715|7.000000,10.886935|7.000000,7,49227440128.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,57,10.416468|3.000000,0.01689600944519043,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,70121144320.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,58,10.416468|3.000000,0.017826080322265625,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,113419952128.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,59,10.416468|3.000000,0.014590024948120117,3.0,9.835071|3.000000,9.198070|7.000000,9.215958|7.000000,7,77480345600.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,60,10.416468|3.000000,0.015353918075561523,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,50378838016.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,61,10.416468|3.000000,0.014768123626708984,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,25446340608.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,62,10.416468|3.000000,0.01542210578918457,3.0,9.835071|3.000000,9.627028|11.000000,9.413352|11.000000,11,59749883904.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,63,10.416468|3.000000,0.014150142669677734,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,58430087168.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,64,10.416468|3.000000,0.02432107925415039,3.0,9.835071|3.000000,8.682205|7.000000,8.587275|7.000000,7,122646388736.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,65,10.416468|3.000000,0.0159451961517334,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,49937428480.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,66,10.416468|3.000000,0.022706031799316406,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,48270102528.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,67,10.416468|3.000000,0.01530003547668457,3.0,9.835071|3.000000,10.395475|7.000000,9.725403|7.000000,7,89480347648.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,68,10.416468|3.000000,0.02322983741760254,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,73276964864.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,69,10.416468|3.000000,0.021604061126708984,3.0,9.835071|3.000000,9.620481|7.000000,9.318329|7.000000,7,96387211264.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,70,10.416468|3.000000,0.022103071212768555,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,105835036672.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,71,10.416468|3.000000,0.021178007125854492,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,69081554944.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,72,10.416468|3.000000,0.015381097793579102,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,72314470400.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,73,10.416468|3.000000,0.01551961898803711,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,83176079360.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,74,10.416468|3.000000,0.023977041244506836,3.0,9.835071|3.000000,10.117352|11.000000,9.709333|11.000000,11,36852658176.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,75,10.416468|3.000000,0.015128612518310547,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,115881517056.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,76,10.416468|3.000000,0.014508962631225586,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,62822637568.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,77,10.416468|3.000000,0.014472007751464844,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,87167066112.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,78,10.416468|3.000000,0.022541046142578125,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,95316566016.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,79,10.416468|3.000000,0.0166170597076416,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,105278005248.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,80,10.416468|3.000000,0.014627218246459961,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,76589637632.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,81,10.416468|3.000000,0.015094995498657227,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,70448316416.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,82,10.416468|3.000000,0.022443771362304688,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,95249137664.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,83,10.416468|3.000000,0.016234874725341797,3.0,9.835071|3.000000,7.764309|7.000000,8.369187|7.000000,7,64466964480.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,84,10.416468|3.000000,0.01648712158203125,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,122645086208.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,85,10.416468|3.000000,0.0240020751953125,3.0,9.835071|3.000000,10.285253|11.000000,9.713918|11.000000,11,98251300864.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,86,10.416468|3.000000,0.023375988006591797,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,104232992768.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,87,10.416468|3.000000,0.014310359954833984,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,32127842304.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,88,10.416468|3.000000,0.014765024185180664,3.0,9.835071|3.000000,7.764309|11.000000,8.369187|11.000000,11,65959141376.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,89,10.416468|3.000000,0.019152164459228516,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,69548802048.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,90,10.416468|3.000000,0.014194726943969727,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,19706126336.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,91,10.416468|3.000000,0.018895864486694336,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,79495315456.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,92,10.416468|3.000000,0.016870975494384766,3.0,9.835071|3.000000,8.354691|7.000000,8.222821|7.000000,7,107893063680.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,93,10.416468|3.000000,0.01542806625366211,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,83762356224.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,94,10.416468|3.000000,0.014626026153564453,3.0,9.835071|3.000000,9.073615|7.000000,9.359901|7.000000,7,60954558464.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,95,10.416468|3.000000,0.018025875091552734,3.0,9.835071|3.000000,9.821375|11.000000,10.549176|11.000000,11,84678000640.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,96,10.416468|3.000000,0.014481067657470703,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,79235973120.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,97,10.416468|3.000000,0.020128965377807617,3.0,9.835071|3.000000,8.547290|7.000000,8.400243|7.000000,7,91120361472.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,98,10.416468|3.000000,0.016160964965820312,3.0,9.835071|3.000000,9.620481|7.000000,9.318329|7.000000,7,92686106624.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,99,10.416468|3.000000,0.017535924911499023,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,79280439296.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,100,10.416468|3.000000,0.014183998107910156,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,66183135232.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,101,10.416468|3.000000,0.01668405532836914,3.0,9.835071|3.000000,9.138111|7.000000,9.171122|7.000000,7,103386202112.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,102,10.416468|3.000000,0.017547130584716797,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,96528572416.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,103,10.416468|3.000000,0.022439956665039062,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,83923828736.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,104,10.416468|3.000000,0.017570018768310547,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,71655923712.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,105,10.416468|3.000000,0.01640605926513672,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,50980282368.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,106,10.416468|3.000000,0.02422308921813965,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,65266024448.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,107,10.416468|3.000000,0.014095067977905273,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,51542126592.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,108,10.416468|3.000000,0.014388084411621094,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,64774967296.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,109,10.416468|3.000000,0.023357868194580078,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,79751356416.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,110,10.416468|3.000000,0.015216827392578125,3.0,9.835071|3.000000,8.369373|7.000000,8.862546|7.000000,7,61998952448.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,111,10.416468|3.000000,0.02133798599243164,3.0,9.835071|3.000000,7.764309|7.000000,8.369187|7.000000,7,70050734080.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,112,10.416468|3.000000,0.015429973602294922,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,11376411648.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,113,10.416468|3.000000,0.014117956161499023,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,25748846592.000000,N/A,5
MOGP_GENERATIONAL,f6d06aac-f0d4-11f0-894a-6e001b3eef54,Boston,74,114,10.416468|3.000000,0.021998882293701172,3.0,9.835071|3.000000,10.416468|3.000000,9.835071|3.000000,3,96661200896.000000,N/A,5
