MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,0,2136.099365|15.000000,0.9066131114959717,15.0,2239.207275|15.000000,N/A,N/A,0,159974572032.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,1,2136.099365|15.000000,0.02193284034729004,15.0,2239.207275|15.000000,2136.099365|15.000000,2239.207275|15.000000,15,52430864384.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,12,2069.017822|3.000000,0.020150184631347656,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,5531546624.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,13,2063.880615|5.000000,0.019644975662231445,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,25778034688.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,14,2063.880615|5.000000,0.020381927490234375,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,6620300800.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,15,2063.880615|5.000000,0.020973920822143555,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,12857953280.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,16,2063.880615|5.000000,0.019919157028198242,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,83890741248.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,17,2063.880615|5.000000,0.021520137786865234,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,62688280576.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,18,2063.880615|5.000000,0.017724037170410156,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,26242893824.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,19,2063.880615|5.000000,0.020609140396118164,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,14715763712.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,20,2063.880615|5.000000,0.018096208572387695,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,47261523968.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,21,2063.880615|5.000000,0.018909931182861328,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,48870821888.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,22,2063.880615|5.000000,0.01901698112487793,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,70036168704.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,23,2063.880615|5.000000,0.019747018814086914,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,56854736896.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,24,2063.880615|5.000000,0.01869988441467285,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,48064266240.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,25,2063.880615|5.000000,0.021471023559570312,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,13146281984.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,26,2063.880615|5.000000,0.020972013473510742,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,31109062656.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,27,2063.880615|5.000000,0.01800823211669922,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,41910583296.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,28,2063.880615|5.000000,0.019842863082885742,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,65802371072.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,29,2063.880615|5.000000,0.01920485496520996,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,30260367360.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,30,2063.880615|5.000000,0.02485489845275879,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,5572985856.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,31,2063.880615|5.000000,0.018505334854125977,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,31298383872.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,32,2063.880615|5.000000,0.019823074340820312,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,57817088000.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,33,2063.880615|5.000000,0.019428730010986328,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,47902605312.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,34,2063.880615|5.000000,0.022325992584228516,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,15135890432.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,35,2063.880615|5.000000,0.019414901733398438,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,51698319360.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,36,2063.880615|5.000000,0.018354177474975586,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,148619.421875,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,37,2063.880615|5.000000,0.020450830459594727,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,57933676544.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,38,2063.880615|5.000000,0.018896818161010742,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,50586198016.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,39,2063.880615|5.000000,0.019593000411987305,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,72545181696.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,40,2063.880615|5.000000,0.019788026809692383,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,49630171136.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,41,2063.880615|5.000000,0.018178224563598633,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,59670773760.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,42,2063.880615|5.000000,0.019924163818359375,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,78198153216.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,43,2063.880615|5.000000,0.019128084182739258,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,6774749184.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,44,2063.880615|5.000000,0.019876718521118164,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,16115197952.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,45,2063.880615|5.000000,0.02265310287475586,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,49050763264.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,46,2063.880615|5.000000,0.020274877548217773,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,71485415424.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,47,2063.880615|5.000000,0.019241809844970703,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,25935628288.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,48,2063.880615|5.000000,0.02258896827697754,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,49666990080.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,49,2063.880615|5.000000,0.020112991333007812,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,20926234624.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,50,2063.880615|5.000000,0.020287036895751953,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,55178227712.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,51,2063.880615|5.000000,0.019444942474365234,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,50226069504.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,52,2063.880615|5.000000,0.021127939224243164,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,53331398656.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,53,2063.880615|5.000000,0.026063919067382812,5.0,2305.282715|5.000000,2063.880615|5.000000,2305.282715|5.000000,5,15148753920.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,54,2051.301758|7.000000,0.018548965454101562,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,52831952896.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,55,2051.301758|7.000000,0.020169973373413086,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,18015094784.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,56,2051.301758|7.000000,0.018702983856201172,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,4299927.500000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,57,2051.301758|7.000000,0.01898026466369629,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,50540650496.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,58,2051.301758|7.000000,0.02108287811279297,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,54441897984.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,59,2051.301758|7.000000,0.020360946655273438,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,64123256832.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,60,2051.301758|7.000000,0.018876314163208008,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,33906663424.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,61,2051.301758|7.000000,0.021152019500732422,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,57930481664.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,62,2051.301758|7.000000,0.021390914916992188,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,35574169600.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,63,2051.301758|7.000000,0.019344091415405273,7.0,2276.749023|7.000000,2051.301758|7.000000,2276.749023|7.000000,7,61372821504.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,64,2049.028320|7.000000,0.020405054092407227,7.0,2286.971191|7.000000,2049.028320|7.000000,2286.971191|7.000000,7,3911403264.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,65,2049.028320|7.000000,0.01912093162536621,7.0,2286.971191|7.000000,2049.028320|7.000000,2286.971191|7.000000,7,44214509568.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,66,2049.028320|7.000000,0.02067089080810547,7.0,2286.971191|7.000000,2049.028320|7.000000,2286.971191|7.000000,7,48393175040.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,67,2049.028320|7.000000,0.0210721492767334,7.0,2286.971191|7.000000,2049.028320|7.000000,2286.971191|7.000000,7,15098504192.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,68,2040.728516|7.000000,0.02021479606628418,7.0,2268.880615|7.000000,2040.728516|7.000000,2268.880615|7.000000,7,52989222912.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,69,2040.728516|7.000000,0.020446300506591797,7.0,2268.880615|7.000000,2040.728516|7.000000,2268.880615|7.000000,7,66497867776.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,70,2040.728516|7.000000,0.029413700103759766,7.0,2268.880615|7.000000,2040.728516|7.000000,2268.880615|7.000000,7,45010337792.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,71,2040.728516|7.000000,0.020709753036499023,7.0,2268.880615|7.000000,2040.728516|7.000000,2268.880615|7.000000,7,109.154915,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,72,2040.728516|7.000000,0.07251381874084473,7.0,2268.880615|7.000000,2040.728516|7.000000,2268.880615|7.000000,7,64437121024.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,73,2022.025269|7.000000,0.021851062774658203,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,109288120320.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,74,2022.025269|7.000000,0.021385908126831055,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,74776616960.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,75,2022.025269|7.000000,0.020042896270751953,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,83018874880.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,76,2022.025269|7.000000,0.018348217010498047,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,1029.102173,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,77,2022.025269|7.000000,0.02192401885986328,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,14528059392.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,78,2022.025269|7.000000,0.020815134048461914,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,50375761920.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,79,2022.025269|7.000000,0.018143892288208008,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,4595460608.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,80,2022.025269|7.000000,0.02055978775024414,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,50373296128.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,81,2022.025269|7.000000,0.020064592361450195,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,4753304.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,82,2022.025269|7.000000,0.02006387710571289,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,12360321024.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,83,2022.025269|7.000000,0.0186312198638916,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,68112367616.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,84,2022.025269|7.000000,0.020925045013427734,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,13687546880.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,85,2022.025269|7.000000,0.024979829788208008,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,62819184640.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,86,2022.025269|7.000000,0.01913309097290039,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,7918411776.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,87,2022.025269|7.000000,0.020535945892333984,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,11735059456.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,88,2022.025269|7.000000,0.021419048309326172,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,42289029120.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,89,2022.025269|7.000000,0.020307064056396484,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,13036572672.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,90,2022.025269|7.000000,0.020596981048583984,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,46443765760.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,91,2022.025269|7.000000,0.01975393295288086,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,81844387840.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,92,2022.025269|7.000000,0.020988941192626953,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,45306626048.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,93,2022.025269|7.000000,0.01971292495727539,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,3072.038818,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,94,2022.025269|7.000000,0.020370960235595703,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,73117360128.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,95,2022.025269|7.000000,0.01972198486328125,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,3911403264.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,96,2022.025269|7.000000,0.02053999900817871,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,310.947418,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,97,2022.025269|7.000000,0.0206301212310791,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,23109617664.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,98,2022.025269|7.000000,0.024888992309570312,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,48743018496.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,99,2022.025269|7.000000,0.0210113525390625,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,391050.656250,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,100,2022.025269|7.000000,0.019562959671020508,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,27563399168.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,101,2022.025269|7.000000,0.018918991088867188,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,5531573248.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,102,2022.025269|7.000000,0.0200347900390625,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,49784045568.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,103,2022.025269|7.000000,0.020625829696655273,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,68851376128.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,104,2022.025269|7.000000,0.019318103790283203,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,12356994048.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,105,2022.025269|7.000000,0.021290063858032227,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,45503664128.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,106,2022.025269|7.000000,0.019327878952026367,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,6932586496.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,107,2022.025269|7.000000,0.018655061721801758,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,19057508352.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,108,2022.025269|7.000000,0.020921945571899414,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,74630094848.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,109,2022.025269|7.000000,0.022175073623657227,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,26572898304.000000,N/A,5
MOGP_GENERATIONAL,b3363542-f1dd-11f0-a51a-6e001b3eef54,Toxicity,74,110,2022.025269|7.000000,0.01952362060546875,7.0,2235.269775|7.000000,2022.025269|7.000000,2235.269775|7.000000,7,49783955456.000000,N/A,5
