MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,0,9.835312|3.000000,1.029966115951538,3.0,10.690582|3.000000,N/A,N/A,0,243166330880.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,1,10.534307|3.000000,0.030042171478271484,3.0,11.157361|3.000000,10.534307|3.000000,11.157361|3.000000,3,90218676224.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,16,10.039071|3.000000,0.01583385467529297,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,99218178048.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,17,10.039071|3.000000,0.021622896194458008,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,85982830592.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,18,10.039071|3.000000,0.016548871994018555,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,56002072576.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,19,10.039071|3.000000,0.03112506866455078,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,69829591040.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,20,10.039071|3.000000,0.017889022827148438,3.0,10.710171|3.000000,6.663291|7.000000,8.021473|7.000000,7,47106879488.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,21,10.039071|3.000000,0.017129182815551758,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,61998944256.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,22,10.039071|3.000000,0.016099214553833008,3.0,10.710171|3.000000,9.036079|7.000000,9.901217|7.000000,7,63826038784.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,23,10.039071|3.000000,0.020481109619140625,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,24102498304.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,24,10.039071|3.000000,0.014855146408081055,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,82733522944.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,25,10.039071|3.000000,0.016978025436401367,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,97017372672.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,26,10.039071|3.000000,0.022034883499145508,3.0,10.710171|3.000000,10.011642|7.000000,10.758213|7.000000,7,46649442304.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,27,10.039071|3.000000,0.014449834823608398,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,80958734336.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,28,10.039071|3.000000,0.08697891235351562,3.0,10.710171|3.000000,9.295458|7.000000,10.057329|7.000000,7,83294658560.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,29,10.039071|3.000000,0.01488184928894043,3.0,10.710171|3.000000,9.798082|11.000000,11.709612|11.000000,11,82400755712.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,30,10.039071|3.000000,0.022880077362060547,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,61058555904.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,31,10.039071|3.000000,0.014666080474853516,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,78568833024.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,32,10.039071|3.000000,0.014168977737426758,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,83040944128.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,33,10.039071|3.000000,0.015210151672363281,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,46867173376.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,34,10.039071|3.000000,0.022823810577392578,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,143152103424.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,35,10.039071|3.000000,0.02205801010131836,3.0,10.710171|3.000000,9.295458|7.000000,10.057329|7.000000,7,24072364032.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,36,10.039071|3.000000,0.015546083450317383,3.0,10.710171|3.000000,10.011642|7.000000,10.758213|7.000000,7,94341242880.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,37,10.039071|3.000000,0.015299081802368164,3.0,10.710171|3.000000,8.956862|7.000000,9.760702|7.000000,7,108887375872.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,38,10.039071|3.000000,0.014940977096557617,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,82181316608.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,39,10.039071|3.000000,0.01798105239868164,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,91957788672.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,40,10.039071|3.000000,0.015957117080688477,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,102899572736.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,41,10.039071|3.000000,0.02214503288269043,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,46177816576.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,42,10.039071|3.000000,0.0226137638092041,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,130560696320.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,43,10.039071|3.000000,0.014404058456420898,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,88467259392.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,44,10.039071|3.000000,0.014976024627685547,3.0,10.710171|3.000000,8.313661|7.000000,9.398359|7.000000,7,75796684800.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,45,10.039071|3.000000,0.022747039794921875,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,92238110720.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,46,10.039071|3.000000,0.01514887809753418,3.0,10.710171|3.000000,8.824983|7.000000,9.859473|7.000000,7,101601599488.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,47,10.039071|3.000000,0.014412164688110352,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,48080392192.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,48,10.039071|3.000000,0.0225217342376709,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,74544816128.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,49,10.039071|3.000000,0.022563695907592773,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,58225430528.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,50,10.039071|3.000000,0.01582622528076172,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,93547683840.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,51,10.039071|3.000000,0.021034955978393555,3.0,10.710171|3.000000,8.828107|7.000000,9.891586|7.000000,7,113277124608.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,52,10.039071|3.000000,0.014679193496704102,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,58438414336.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,53,10.039071|3.000000,0.016598939895629883,3.0,10.710171|3.000000,8.956862|7.000000,9.760702|7.000000,7,51651584000.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,54,10.039071|3.000000,0.017957210540771484,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,48143110144.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,55,10.039071|3.000000,0.022794246673583984,3.0,10.710171|3.000000,9.036079|11.000000,9.901217|11.000000,11,56864206848.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,56,10.039071|3.000000,0.015244007110595703,3.0,10.710171|3.000000,9.273113|7.000000,10.318806|7.000000,7,67512446976.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,57,10.039071|3.000000,0.02026510238647461,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,57358270464.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,58,10.039071|3.000000,0.030410051345825195,3.0,10.710171|3.000000,8.259405|7.000000,9.099641|7.000000,7,56056922112.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,59,10.039071|3.000000,0.014455795288085938,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,84215324672.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,60,10.039071|3.000000,0.014348983764648438,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,53711183872.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,61,10.039071|3.000000,0.02199697494506836,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,78488453120.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,62,10.039071|3.000000,0.014690160751342773,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,96775299072.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,63,10.039071|3.000000,0.02031087875366211,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,62773833728.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,64,10.039071|3.000000,0.022702693939208984,3.0,10.710171|3.000000,8.313661|7.000000,9.398359|7.000000,7,101633835008.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,65,10.039071|3.000000,0.014617204666137695,3.0,10.710171|3.000000,9.295458|7.000000,10.057329|7.000000,7,120595980288.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,66,10.039071|3.000000,0.016141176223754883,3.0,10.710171|3.000000,9.295458|7.000000,10.057329|7.000000,7,51888336896.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,67,10.039071|3.000000,0.028962135314941406,3.0,10.710171|3.000000,6.663291|7.000000,8.021473|7.000000,7,55779201024.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,68,10.039071|3.000000,0.016592741012573242,3.0,10.710171|3.000000,9.553708|7.000000,10.415190|7.000000,7,69159911424.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,69,10.039071|3.000000,0.040506839752197266,3.0,10.710171|3.000000,9.553708|7.000000,10.415190|7.000000,7,88233017344.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,70,10.039071|3.000000,0.017261028289794922,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,95536840704.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,71,10.039071|3.000000,0.029104948043823242,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,68155867136.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,72,10.039071|3.000000,0.024840831756591797,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,77077528576.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,73,10.039071|3.000000,0.01655101776123047,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,85441232896.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,74,10.039071|3.000000,0.02046990394592285,3.0,10.710171|3.000000,6.663291|7.000000,8.021473|7.000000,7,90378944512.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,75,10.039071|3.000000,0.023109912872314453,3.0,10.710171|3.000000,8.828107|7.000000,9.891586|7.000000,7,124338814976.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,76,10.039071|3.000000,0.029210805892944336,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,64389718016.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,77,10.039071|3.000000,0.018474102020263672,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,87297507328.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,78,10.039071|3.000000,0.032215118408203125,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,43032027136.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,79,10.039071|3.000000,0.023285865783691406,3.0,10.710171|3.000000,8.313661|7.000000,9.398359|7.000000,7,100079632384.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,80,10.039071|3.000000,0.021731853485107422,3.0,10.710171|3.000000,7.922153|7.000000,9.165774|7.000000,7,71986503680.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,81,10.039071|3.000000,0.02178788185119629,3.0,10.710171|3.000000,8.259405|7.000000,9.099641|7.000000,7,42225532928.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,82,10.039071|3.000000,0.022238969802856445,3.0,10.710171|3.000000,7.684467|7.000000,8.539083|7.000000,7,80563453952.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,83,10.039071|3.000000,0.020320892333984375,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,72674656256.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,84,10.039071|3.000000,0.015167951583862305,3.0,10.710171|3.000000,7.684467|7.000000,8.539083|7.000000,7,123786608640.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,85,10.039071|3.000000,0.02756524085998535,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,113425096704.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,86,10.039071|3.000000,0.016184091567993164,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,77705740288.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,87,10.039071|3.000000,0.01577281951904297,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,109400473600.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,88,10.039071|3.000000,0.015266895294189453,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,49937465344.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,89,10.039071|3.000000,0.02289104461669922,3.0,10.710171|3.000000,8.824983|7.000000,9.859473|7.000000,7,72897011712.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,90,10.039071|3.000000,0.018819093704223633,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,65175101440.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,91,10.039071|3.000000,0.019092082977294922,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,65277845504.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,92,10.039071|3.000000,0.016143083572387695,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,66588041216.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,93,10.039071|3.000000,0.0229339599609375,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,113579245568.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,94,10.039071|3.000000,0.016612768173217773,3.0,10.710171|3.000000,8.313661|7.000000,9.398359|7.000000,7,77673676800.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,95,10.039071|3.000000,0.0391840934753418,3.0,10.710171|3.000000,7.684467|7.000000,8.539083|7.000000,7,75150565376.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,96,10.039071|3.000000,0.019052982330322266,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,58780016640.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,97,10.039071|3.000000,0.02087116241455078,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,79153111040.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,98,10.039071|3.000000,0.020663022994995117,3.0,10.710171|3.000000,6.663291|7.000000,8.021473|7.000000,7,74957185024.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,99,10.039071|3.000000,0.029593944549560547,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,92028420096.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,100,10.039071|3.000000,0.03879594802856445,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,83517784064.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,101,10.039071|3.000000,0.01676797866821289,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,75642920960.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,102,10.039071|3.000000,0.01510930061340332,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,90857627648.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,103,10.039071|3.000000,0.028826236724853516,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,54956929024.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,104,10.039071|3.000000,0.018018245697021484,3.0,10.710171|3.000000,8.258487|7.000000,9.048081|7.000000,7,107519901696.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,105,10.039071|3.000000,0.01606607437133789,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,93406035968.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,106,10.039071|3.000000,0.016869783401489258,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,36381016064.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,107,10.039071|3.000000,0.014457941055297852,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,24044273664.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,108,10.039071|3.000000,0.016486167907714844,3.0,10.710171|3.000000,8.313661|7.000000,9.398359|7.000000,7,64067051520.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,109,10.039071|3.000000,0.016800880432128906,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,75316346880.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,110,10.039071|3.000000,0.015655994415283203,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,55996563456.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,111,10.039071|3.000000,0.015483856201171875,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,94508998656.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,112,10.039071|3.000000,0.016499996185302734,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,89976963072.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,113,10.039071|3.000000,0.015040159225463867,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,57.488743,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,114,10.039071|3.000000,0.016568899154663086,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,98696126464.000000,N/A,5
MOGP_GENERATIONAL,cc20334e-ebc7-11f0-8585-6e001b3eef54,Boston,74,115,10.039071|3.000000,0.020890235900878906,3.0,10.710171|3.000000,10.039071|3.000000,10.710171|3.000000,3,81310949376.000000,N/A,5
