MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,0,9.684484|3.000000|2.000000,1.0892229080200195,3.0,11.006601|3.000000|2.000000,N/A,N/A,0,243113656320.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,1,9.055063|3.000000|0.000000,0.03218388557434082,3.0,10.503883|3.000000|0.000000,9.055063|3.000000|0.000000,10.503883|3.000000|0.000000,3,131640000512.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,2,7.472232|3.000000|1.000000,0.035833120346069336,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,16548861.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,3,7.472232|3.000000|1.000000,0.02783203125,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,48434171904.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,4,7.472232|3.000000|1.000000,0.023370981216430664,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,93322207232.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,5,7.472232|3.000000|1.000000,0.030157089233398438,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,49679060992.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,6,7.472232|3.000000|1.000000,0.023695945739746094,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,79600058368.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,7,7.472232|3.000000|1.000000,0.02894902229309082,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,109617668096.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,8,7.472232|3.000000|1.000000,0.025443077087402344,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,44597989376.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,9,7.472232|3.000000|1.000000,0.027004718780517578,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,63941394432.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,10,7.472232|3.000000|1.000000,0.028281211853027344,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,80876208128.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,11,7.472232|3.000000|1.000000,0.024697065353393555,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,72112406528.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,12,7.472232|3.000000|1.000000,0.0275421142578125,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,105256050688.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,13,7.472232|3.000000|1.000000,0.028623104095458984,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,77563502592.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,14,7.472232|3.000000|1.000000,0.02860713005065918,3.0,8.967032|3.000000|1.000000,7.472232|3.000000|1.000000,8.967032|3.000000|1.000000,3,97961926656.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,15,6.513846|7.000000|2.000000,0.023257732391357422,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,64672710656.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,16,6.513846|7.000000|2.000000,0.028255939483642578,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,55995281408.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,17,6.513846|7.000000|2.000000,0.025990009307861328,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,92296994816.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,18,6.513846|7.000000|2.000000,0.030736923217773438,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,25460785152.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,19,6.513846|7.000000|2.000000,0.026670217514038086,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,42035687424.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,20,6.513846|7.000000|2.000000,0.021501779556274414,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,25457674240.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,21,6.513846|7.000000|2.000000,0.03228330612182617,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,39027703808.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,22,6.513846|7.000000|2.000000,0.021152973175048828,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,90586112000.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,23,6.513846|7.000000|2.000000,0.02281665802001953,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,82828926976.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,24,6.513846|7.000000|2.000000,0.02147507667541504,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,62216482816.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,25,6.513846|7.000000|2.000000,0.021652936935424805,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,82950356992.000000,N/A,5
MOGP_GENERATIONAL,4f7e6c2e-f05a-11f0-b9e8-6e001b3eef54,Boston,74,26,6.513846|7.000000|2.000000,0.028840303421020508,7.0,8.302429|7.000000|2.000000,6.513846|7.000000|2.000000,8.302429|7.000000|2.000000,7,83401474048.000000,N/A,5
