MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,0,9.890919|3.000000,0.9660501480102539,3.0,10.570427|3.000000,N/A,N/A,0,243221397504.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,1,9.890919|3.000000,3.89174222946167,3.0,10.570427|3.000000,9.890919|3.000000,10.570427|3.000000,3,3.493551,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,12,7.784325|3.000000,4.492697238922119,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.500592,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,13,7.784325|3.000000,4.567070007324219,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.529361,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,14,7.784325|3.000000,4.8940041065216064,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.531207,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,15,7.784325|3.000000,5.053442001342773,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.554324,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,16,7.784325|3.000000,5.056364059448242,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.584951,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,17,7.784325|3.000000,4.9146552085876465,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.642218,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,18,7.784325|3.000000,4.821315765380859,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.677540,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,19,7.784325|3.000000,4.599350929260254,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.707343,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,20,7.784325|3.000000,4.350739002227783,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.755501,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,21,7.784325|3.000000,4.251091003417969,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.790386,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,22,7.784325|3.000000,4.27714991569519,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.801207,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,23,7.784325|3.000000,4.303215980529785,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.442961,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,24,7.784325|3.000000,4.618866920471191,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.408825,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,25,7.784325|3.000000,5.091410160064697,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.336212,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,26,7.784325|3.000000,5.463381052017212,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,27,7.784325|3.000000,6.450991153717041,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,28,7.784325|3.000000,6.365292072296143,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,29,7.784325|3.000000,6.269582033157349,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,30,7.784325|3.000000,6.424184799194336,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,31,7.784325|3.000000,6.291913986206055,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,32,7.784325|3.000000,6.192292928695679,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,33,7.784325|3.000000,6.403541803359985,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,34,7.784325|3.000000,6.283332109451294,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,35,7.784325|3.000000,6.2334959506988525,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,36,7.784325|3.000000,6.338613986968994,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,37,7.784325|3.000000,6.353472948074341,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,38,7.784325|3.000000,6.244574069976807,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,39,7.784325|3.000000,6.14413595199585,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,40,7.784325|3.000000,6.182375907897949,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,41,7.784325|3.000000,6.337108850479126,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,42,7.784325|3.000000,6.337064027786255,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,43,7.784325|3.000000,6.171356201171875,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,44,7.784325|3.000000,6.213874101638794,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,45,7.784325|3.000000,6.447242021560669,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,46,7.784325|3.000000,6.4322168827056885,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,47,7.784325|3.000000,6.23245096206665,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,48,7.784325|3.000000,6.233452081680298,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,49,7.784325|3.000000,6.395484209060669,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,50,7.784325|3.000000,6.364304065704346,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,51,7.784325|3.000000,6.143404960632324,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,52,7.784325|3.000000,6.254221677780151,3.0,8.325772|3.000000,7.784325|3.000000,8.325772|3.000000,3,0.000000,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,53,7.784325|3.000000,6.334237813949585,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,54,7.784325|3.000000,6.4815590381622314,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,55,7.784325|3.000000,6.431334972381592,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,56,7.784325|3.000000,6.0508131980896,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,57,7.784325|3.000000,6.143932104110718,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,58,7.784325|3.000000,6.356223106384277,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,59,7.784325|3.000000,6.233595848083496,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,60,7.784325|3.000000,6.375243186950684,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.028668,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,61,7.784325|3.000000,6.1926589012146,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,62,7.784325|3.000000,6.2015721797943115,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,63,7.784325|3.000000,6.423624038696289,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,64,7.784325|3.000000,6.292424201965332,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,65,7.784325|3.000000,6.149220943450928,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,66,7.784325|3.000000,6.394953012466431,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,67,7.784325|3.000000,6.268790006637573,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,68,7.784325|3.000000,6.075350999832153,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,69,7.784325|3.000000,6.163231134414673,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,70,7.784325|3.000000,6.2714478969573975,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,71,7.784325|3.000000,6.295392036437988,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,72,7.784325|3.000000,6.352071046829224,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,73,7.784325|3.000000,6.181039094924927,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,74,7.784325|3.000000,6.507036924362183,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,75,7.784325|3.000000,6.427356958389282,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,76,7.784325|3.000000,6.058171987533569,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,77,7.784325|3.000000,6.189661264419556,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,78,7.784325|3.000000,6.500394821166992,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,79,7.784325|3.000000,6.385873317718506,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,80,7.784325|3.000000,6.30394983291626,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,81,7.784325|3.000000,6.488552808761597,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,82,7.784325|3.000000,6.547004222869873,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,83,7.784325|3.000000,6.182218074798584,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,84,7.784325|3.000000,6.346754789352417,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,85,7.784325|3.000000,6.279825210571289,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,86,7.784325|3.000000,6.257609128952026,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,87,7.784325|3.000000,6.269977807998657,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,88,7.784325|3.000000,6.467702627182007,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,89,7.784325|3.000000,6.130770921707153,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,90,7.784325|3.000000,6.194202184677124,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,91,7.784325|3.000000,6.188049793243408,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,92,7.784325|3.000000,6.338005065917969,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,93,7.784325|3.000000,6.166152238845825,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,94,7.784325|3.000000,6.141525983810425,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,95,7.784325|3.000000,6.101127862930298,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,96,7.784325|3.000000,6.249176025390625,3.0,8.325772|3.000000,7.210251|5.000000,7.647655|5.000000,5,0.040491,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,97,7.784325|3.000000,6.233328104019165,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.054355,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,98,7.784325|3.000000,6.213895797729492,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,99,7.784325|3.000000,6.0741801261901855,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,100,7.784325|3.000000,6.167134046554565,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,101,7.784325|3.000000,6.120169162750244,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,102,7.784325|3.000000,6.141797780990601,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,103,7.784325|3.000000,6.105783939361572,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,104,7.784325|3.000000,6.221259117126465,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,105,7.784325|3.000000,6.202895164489746,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,106,7.784325|3.000000,6.091344118118286,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,107,7.784325|3.000000,6.116214036941528,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,108,7.784325|3.000000,6.257306098937988,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,109,7.784325|3.000000,6.0480828285217285,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,110,7.784325|3.000000,6.2392120361328125,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,111,7.784325|3.000000,6.342867851257324,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,112,7.784325|3.000000,6.2169530391693115,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,113,7.784325|3.000000,6.138840198516846,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,114,7.784325|3.000000,6.325010776519775,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,115,7.784325|3.000000,6.353702068328857,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,116,7.784325|3.000000,6.328525066375732,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,117,7.784325|3.000000,6.154787063598633,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,118,7.784325|3.000000,6.210721969604492,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,119,7.784325|3.000000,6.237367153167725,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,120,7.784325|3.000000,6.204215049743652,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,121,7.784325|3.000000,6.123645067214966,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
MOGP_NSGAII,765bf2c0-eabb-11f0-bfab-6e001b3eef54,Boston,74,122,7.784325|3.000000,6.3630690574646,3.0,8.325772|3.000000,7.055313|7.000000,7.198539|7.000000,7,0.065289,N/A,5
