MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,0,10.002121|3.000000,0.9884240627288818,3.0,10.323853|3.000000,N/A,N/A,0,243509788672.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,1,10.392641|3.000000,0.02210521697998047,3.0,10.775136|3.000000,10.392641|3.000000,10.775136|3.000000,3,111976538112.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,2,10.002121|3.000000,0.01840686798095703,3.0,10.323853|3.000000,10.002121|3.000000,10.323853|3.000000,3,51503243264.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,3,9.914573|3.000000,0.02312183380126953,3.0,10.384994|3.000000,9.914573|3.000000,10.384994|3.000000,3,47411937280.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,4,10.402041|3.000000,0.01705312728881836,3.0,10.706042|3.000000,10.402041|3.000000,10.706042|3.000000,3,12815901696.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,5,9.459682|3.000000,0.024739980697631836,3.0,9.637659|3.000000,9.459682|3.000000,9.637659|3.000000,3,29971118080.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,6,9.914573|3.000000,0.015902996063232422,3.0,10.384994|3.000000,9.914573|3.000000,10.384994|3.000000,3,61839073280.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,7,9.914573|3.000000,0.015870332717895508,3.0,10.384994|3.000000,9.914573|3.000000,10.384994|3.000000,3,58415550464.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,8,9.914573|3.000000,0.023621082305908203,3.0,10.384994|3.000000,9.183867|5.000000,10.013366|5.000000,5,88086831104.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,9,9.914573|3.000000,0.022696971893310547,3.0,10.384994|3.000000,9.914573|3.000000,10.384994|3.000000,3,53652889600.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,10,9.914573|3.000000,0.019037961959838867,3.0,10.384994|3.000000,9.655298|5.000000,10.169364|5.000000,5,101020377088.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,11,10.002121|3.000000,0.021893024444580078,3.0,10.323853|3.000000,10.002121|3.000000,10.323853|3.000000,3,44271300608.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,12,9.914573|3.000000,0.01671314239501953,3.0,10.384994|3.000000,9.914573|3.000000,10.384994|3.000000,3,86792937472.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,13,10.002121|3.000000,0.015989065170288086,3.0,10.323853|3.000000,10.002121|3.000000,10.323853|3.000000,3,82918866944.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,14,10.091991|3.000000,0.015519857406616211,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,85442707456.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,15,10.091991|3.000000,0.014991044998168945,3.0,10.593704|3.000000,9.482378|11.000000,10.118526|11.000000,11,54394085376.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,16,10.091991|3.000000,0.030070781707763672,3.0,10.593704|3.000000,10.016117|15.000000,10.796344|15.000000,15,57431224320.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,17,10.091991|3.000000,0.015269994735717773,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,86077112320.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,18,10.091991|3.000000,0.016142845153808594,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,74667278336.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,19,10.091991|3.000000,0.02283167839050293,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,44591378432.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,20,10.091991|3.000000,0.017810821533203125,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,63461564416.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,21,10.091991|3.000000,0.015478134155273438,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,52310528000.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,22,10.091991|3.000000,0.01734304428100586,3.0,10.593704|3.000000,8.522600|7.000000,8.951900|7.000000,7,62129582080.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,23,10.091991|3.000000,0.014883995056152344,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,77920149504.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,24,10.091991|3.000000,0.01602005958557129,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,41124982784.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,25,10.091991|3.000000,0.016141891479492188,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,82593914880.000000,N/A,5
MOGP_GENERATIONAL,ecb5ee48-ef2b-11f0-a1d6-6e001b3eef54,Boston,74,26,10.091991|3.000000,0.014927864074707031,3.0,10.593704|3.000000,10.091991|3.000000,10.593704|3.000000,3,89183846400.000000,N/A,5
