MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,0,10.057483|3.000000,0.9987859725952148,3.0,10.197821|3.000000,N/A,N/A,0,242463866880.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,1,10.845764|3.000000,0.021149873733520508,3.0,10.439270|3.000000,10.845764|3.000000,10.439270|3.000000,3,89553051648.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,2,10.336134|3.000000,0.019086122512817383,3.0,10.030516|3.000000,9.901553|5.000000,9.707942|5.000000,5,56243773440.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,3,10.057483|3.000000,0.020468950271606445,3.0,10.197821|3.000000,10.057483|3.000000,10.197821|3.000000,3,51469766656.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,4,10.035536|3.000000,0.017457962036132812,3.0,10.660170|3.000000,10.035536|3.000000,10.660170|3.000000,3,62995435520.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,5,10.035536|3.000000,0.01609492301940918,3.0,10.660170|3.000000,7.456194|5.000000,8.087429|5.000000,5,103973486592.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,6,9.341909|3.000000,0.016171932220458984,3.0,9.901591|3.000000,9.341909|3.000000,9.901591|3.000000,3,98433417216.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,7,10.035536|3.000000,0.015832185745239258,3.0,10.660170|3.000000,10.035536|3.000000,10.660170|3.000000,3,65007861760.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,8,10.035536|3.000000,0.020570993423461914,3.0,10.660170|3.000000,10.035536|3.000000,10.660170|3.000000,3,71648067584.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,9,9.341909|3.000000,0.022883176803588867,3.0,9.901591|3.000000,8.346549|5.000000,9.086514|5.000000,5,90268557312.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,10,10.035536|3.000000,0.01683497428894043,3.0,10.660170|3.000000,10.035536|3.000000,10.660170|3.000000,3,68759511040.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,11,10.035536|3.000000,0.01677393913269043,3.0,10.660170|3.000000,9.166859|7.000000,9.190508|7.000000,7,60938489856.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,12,10.035536|3.000000,0.015722036361694336,3.0,10.660170|3.000000,10.035536|3.000000,10.660170|3.000000,3,55427604480.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,13,10.035536|3.000000,0.026544809341430664,3.0,10.660170|3.000000,10.035536|3.000000,10.660170|3.000000,3,56059416576.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,14,10.035536|3.000000,0.01613306999206543,3.0,10.660170|3.000000,9.541263|9.000000,10.288619|9.000000,9,59929587712.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,15,10.035536|3.000000,0.015820026397705078,3.0,10.660170|3.000000,9.487392|9.000000,9.330503|9.000000,9,61162913792.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,16,10.035536|3.000000,0.01671600341796875,3.0,10.660170|3.000000,10.035536|3.000000,10.660170|3.000000,3,89976176640.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,17,10.336134|3.000000,0.020556211471557617,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,63806521344.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,18,10.336134|3.000000,0.0162200927734375,3.0,10.030516|3.000000,8.205278|7.000000,8.566050|7.000000,7,99089448960.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,19,10.336134|3.000000,0.015316009521484375,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,54186618880.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,20,10.336134|3.000000,0.016632080078125,3.0,10.030516|3.000000,9.166859|7.000000,9.190508|7.000000,7,33605091328.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,21,10.336134|3.000000,0.016530752182006836,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,84964433920.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,22,10.336134|3.000000,0.021575212478637695,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,101353701376.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,23,10.336134|3.000000,0.016336917877197266,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,28703215616.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,24,10.336134|3.000000,0.018620014190673828,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,78051540992.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,25,10.336134|3.000000,0.0239260196685791,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,119493287936.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,26,10.336134|3.000000,0.015349149703979492,3.0,10.030516|3.000000,9.457542|11.000000,10.603152|11.000000,11,66347319296.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,27,10.336134|3.000000,0.015111923217773438,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,77870309376.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,28,10.336134|3.000000,0.017396926879882812,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,64162541568.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,29,10.336134|3.000000,0.015600919723510742,3.0,10.030516|3.000000,9.168761|7.000000,9.612940|7.000000,7,110705582080.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,30,10.336134|3.000000,0.018218994140625,3.0,10.030516|3.000000,6.744547|7.000000,7.861723|7.000000,7,92636725248.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,31,10.336134|3.000000,0.022468090057373047,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,83089309696.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,32,10.336134|3.000000,0.014976024627685547,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,39448809472.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,33,10.336134|3.000000,0.023448944091796875,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,74208182272.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,34,10.336134|3.000000,0.016233205795288086,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,85621399552.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,35,10.336134|3.000000,0.01658916473388672,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,126352089088.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,36,10.336134|3.000000,0.018681049346923828,3.0,10.030516|3.000000,8.936629|7.000000,9.803800|7.000000,7,74386038784.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,37,10.336134|3.000000,0.017169952392578125,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,84118020096.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,38,10.336134|3.000000,0.022752046585083008,3.0,10.030516|3.000000,9.545369|11.000000,9.521675|11.000000,11,93437026304.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,39,10.336134|3.000000,0.02154707908630371,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,120805113856.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,40,10.336134|3.000000,0.016529083251953125,3.0,10.030516|3.000000,9.954980|7.000000,9.770923|7.000000,7,85775130624.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,41,10.336134|3.000000,0.01577281951904297,3.0,10.030516|3.000000,9.954980|7.000000,9.770923|7.000000,7,55219826688.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,42,10.336134|3.000000,0.023383140563964844,3.0,10.030516|3.000000,7.640241|7.000000,8.631014|7.000000,7,67259805696.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,43,10.336134|3.000000,0.015776872634887695,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,83238584320.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,44,10.336134|3.000000,0.015690088272094727,3.0,10.030516|3.000000,9.284337|15.000000,9.239103|15.000000,15,107483185152.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,45,10.336134|3.000000,0.019797086715698242,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,84315168768.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,46,10.336134|3.000000,0.015558719635009766,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,76033163264.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,47,10.336134|3.000000,0.017154932022094727,3.0,10.030516|3.000000,8.425515|7.000000,8.682033|7.000000,7,85353005056.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,48,10.336134|3.000000,0.015654802322387695,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,44911149056.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,49,10.336134|3.000000,0.016663074493408203,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,100534329344.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,50,10.336134|3.000000,0.015355348587036133,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,121293635584.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,51,10.336134|3.000000,0.016018152236938477,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,76886269952.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,52,10.336134|3.000000,0.015488862991333008,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,75584413696.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,53,10.336134|3.000000,0.0196990966796875,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,75236638720.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,54,10.336134|3.000000,0.016363143920898438,3.0,10.030516|3.000000,9.118501|7.000000,9.257755|7.000000,7,60369924096.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,55,10.336134|3.000000,0.02329397201538086,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,54540374016.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,56,10.336134|3.000000,0.020369768142700195,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,43585675264.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,57,10.336134|3.000000,0.015615224838256836,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,90286202880.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,58,10.336134|3.000000,0.016289949417114258,3.0,10.030516|3.000000,9.102886|15.000000,9.758552|15.000000,15,33094125568.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,59,10.336134|3.000000,0.018023967742919922,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,71019446272.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,60,10.336134|3.000000,0.014650106430053711,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,51341000704.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,61,10.336134|3.000000,0.017253875732421875,3.0,10.030516|3.000000,9.118501|7.000000,9.257755|7.000000,7,47178780672.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,62,10.336134|3.000000,0.02423405647277832,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,77580705792.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,63,10.336134|3.000000,0.014995098114013672,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,60279824384.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,64,10.336134|3.000000,0.016193866729736328,3.0,10.030516|3.000000,10.336134|3.000000,10.030516|3.000000,3,75952652288.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,65,10.336134|3.000000,0.01915717124938965,3.0,10.030516|3.000000,8.588650|7.000000,8.803654|7.000000,7,37667979264.000000,N/A,5
MOGP_GENERATIONAL,1371d464-f352-11f0-b094-6e001b3eef54,Boston,74,66,10.336134|3.000000,0.015845060348510742,3.0,10.030516|3.000000,9.166859|7.000000,9.190508|7.000000,7,98372026368.000000,N/A,5
