MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,0,2224.582764|3.000000,2.4362471103668213,3.0,2544.387451|3.000000,N/A,N/A,0,159248236544.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,1,2126.007568|3.000000,0.059085845947265625,3.0,2545.886475|3.000000,2126.007568|3.000000,2545.886475|3.000000,3,77065641984.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,2,2092.816895|3.000000,0.04596996307373047,3.0,2414.923584|3.000000,2092.816895|3.000000,2414.923584|3.000000,3,69686624256.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,3,2092.816895|3.000000,0.05931520462036133,3.0,2414.923584|3.000000,2092.816895|3.000000,2414.923584|3.000000,3,65777696768.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,4,2057.824219|3.000000,0.05042099952697754,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,43555086336.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,5,2057.824219|3.000000,0.04296612739562988,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,100475404288.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,6,2057.824219|3.000000,0.05329704284667969,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,54045835264.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,7,2057.824219|3.000000,0.041513919830322266,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,49630150656.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,8,2057.824219|3.000000,0.043099164962768555,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,18344493056.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,9,2057.824219|3.000000,0.05064511299133301,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,27423975424.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,10,2057.824219|3.000000,0.04303789138793945,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,63979290624.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,11,2057.824219|3.000000,0.05292010307312012,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,115843.640625,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,12,2057.824219|3.000000,0.059056758880615234,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,5531559936.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,13,2057.824219|3.000000,0.057611942291259766,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,56575926272.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,14,2057.824219|3.000000,0.043502092361450195,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,11063119872.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,15,2057.824219|3.000000,0.04401397705078125,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,27518889984.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,16,2057.824219|3.000000,0.04817509651184082,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,62191153152.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,17,2057.824219|3.000000,0.04546189308166504,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,46876934144.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,18,2057.824219|3.000000,0.1217048168182373,3.0,2363.917969|3.000000,2028.821289|5.000000,2312.108887|5.000000,5,74858070016.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,19,2057.824219|3.000000,0.04853677749633789,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,25281814528.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,20,2057.824219|3.000000,0.048734188079833984,3.0,2363.917969|3.000000,1973.693848|7.000000,2255.363281|7.000000,7,414776.281250,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,21,2057.824219|3.000000,0.04163408279418945,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,65721729024.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,22,2057.824219|3.000000,0.04361295700073242,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,69780275200.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,23,2057.824219|3.000000,0.05062389373779297,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,71771586560.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,24,2057.824219|3.000000,0.04539012908935547,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,55322664960.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,25,2057.824219|3.000000,0.04291510581970215,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,718728512.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,26,2057.824219|3.000000,0.045487165451049805,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,42862444544.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,27,2057.824219|3.000000,0.053830862045288086,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,26766364672.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,28,2057.824219|3.000000,0.028323888778686523,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,56977707008.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,29,2057.824219|3.000000,0.05971479415893555,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,48725745664.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,30,2057.824219|3.000000,0.04229092597961426,3.0,2363.917969|3.000000,2055.986328|7.000000,2422.807617|7.000000,7,4872.742676,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,31,2057.824219|3.000000,0.04312705993652344,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,797572032.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,32,2057.824219|3.000000,0.05166912078857422,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,79629369344.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,33,2057.824219|3.000000,0.04240703582763672,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,31849992192.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,34,2057.824219|3.000000,0.04579043388366699,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,68776828928.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,35,2057.824219|3.000000,0.0495297908782959,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,85835718656.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,36,2057.824219|3.000000,0.04350900650024414,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,22005696512.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,37,2057.824219|3.000000,0.044774770736694336,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,31233214464.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,38,2057.824219|3.000000,0.04269099235534668,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,47874252800.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,39,2057.824219|3.000000,0.05385899543762207,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,13281.136719,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,40,2057.824219|3.000000,0.043595075607299805,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,387994.593750,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,41,2057.824219|3.000000,0.04175066947937012,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,55700508672.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,42,2057.824219|3.000000,0.04347395896911621,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,64717914112.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,43,2057.824219|3.000000,0.04168391227722168,3.0,2363.917969|3.000000,2011.162842|7.000000,2357.528564|7.000000,7,71235256320.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,44,2057.824219|3.000000,0.07588386535644531,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,650.793579,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,45,2057.824219|3.000000,0.047544002532958984,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,24316792832.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,46,2057.824219|3.000000,0.04412698745727539,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,61938216960.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,47,2057.824219|3.000000,0.044014930725097656,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,53280923648.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,48,2057.824219|3.000000,0.042841196060180664,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,193563.156250,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,49,2057.824219|3.000000,0.05945706367492676,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,49784049664.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,50,2057.824219|3.000000,0.04302215576171875,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,49774280704.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,51,2057.824219|3.000000,0.05417490005493164,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,70317522944.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,52,2057.824219|3.000000,0.060914039611816406,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,104009.546875,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,53,2057.824219|3.000000,0.044374942779541016,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,8752591872.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,54,2057.824219|3.000000,0.06538105010986328,3.0,2363.917969|3.000000,2011.162842|7.000000,2357.528564|7.000000,7,49490149376.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,55,2057.824219|3.000000,0.043138980865478516,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,44848115712.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,56,2057.824219|3.000000,0.04471015930175781,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,168538.640625,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,57,2057.824219|3.000000,0.05694699287414551,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,3072099.750000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,58,2057.824219|3.000000,0.07162022590637207,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,44954337280.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,59,2057.824219|3.000000,0.04276585578918457,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,31854075904.000000,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,60,2057.824219|3.000000,0.04577898979187012,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,3886.010742,2058.448975|3.000000,5
MOGP_GENERATIONAL,647a34be-ec31-11f0-a7da-6e001b3eef54,Toxicity,74,61,2057.824219|3.000000,0.05057406425476074,3.0,2363.917969|3.000000,2057.824219|3.000000,2363.917969|3.000000,3,14550341.000000,2058.448975|3.000000,5
